UniProt	GeneID	Gene Name	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
Q07001	1144	CHRND		TRUE	FALSE	FALSE	TRUE	1
Q07011	3604	TNFRSF9	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q07020	6141	RPL18	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q07021	708	C1QBP		FALSE	FALSE	TRUE	TRUE	1
Q07065	10970	CKAP4		FALSE	FALSE	FALSE	TRUE	0
Q07075	2028	ENPEP	2 - putative	TRUE	TRUE	TRUE	TRUE	4
Q07108	969	CD69	2 - putative	TRUE	TRUE	TRUE	TRUE	4
Q07157	7082	TJP1		FALSE	FALSE	FALSE	TRUE	0
Q07283	7062	TCHH		FALSE	FALSE	FALSE	TRUE	0
Q07325	4283	CXCL9		FALSE	TRUE	TRUE	TRUE	2
Q07343	5142	PDE4B	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
Q07444	3823	KLRC3		TRUE	FALSE	FALSE	FALSE	1
Q075Z2	100131137	BSPH1		FALSE	FALSE	TRUE	FALSE	1
Q07666	10657	KHDRBS1		FALSE	FALSE	FALSE	TRUE	0
Q07699	6324	SCN1B		TRUE	FALSE	FALSE	TRUE	1
Q07837	6519	SLC3A1		TRUE	FALSE	FALSE	TRUE	1
Q07864	5426	POLE		FALSE	FALSE	FALSE	TRUE	0
Q07889	6654	SOS1		FALSE	FALSE	FALSE	TRUE	0
Q07912	10188	TNK2		FALSE	FALSE	FALSE	TRUE	0
Q07954	4035	LRP1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q07973	1591	CYP24A1		FALSE	FALSE	FALSE	TRUE	0
Q08116	5996	RGS1		FALSE	FALSE	FALSE	TRUE	0
Q08174	5097	PCDH1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q08188	7053	TGM3		FALSE	FALSE	FALSE	TRUE	0
Q08209	5530	PPP3CA		FALSE	FALSE	FALSE	TRUE	0
Q08289	783	CACNB2		FALSE	FALSE	FALSE	TRUE	0
Q08334	3588	IL10RB	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q08345	780	DDR1		TRUE	FALSE	FALSE	TRUE	1
Q08357	6575	SLC20A2		TRUE	FALSE	FALSE	TRUE	1
Q08380	3959	LGALS3BP	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q08431	4240	MFGE8	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
Q08462	108	ADCY2		TRUE	FALSE	FALSE	TRUE	1
Q08495	2039	DMTN		FALSE	FALSE	FALSE	TRUE	0
Q08499	5144	PDE4D		FALSE	FALSE	FALSE	TRUE	0
Q08554	1823	DSC1		TRUE	TRUE	FALSE	TRUE	2
Q08629	6695	SPOCK1		FALSE	TRUE	FALSE	FALSE	1
Q08708	10871	CD300C		TRUE	FALSE	FALSE	TRUE	1
Q08722	961	CD47	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q08828	107	ADCY1		FALSE	FALSE	FALSE	TRUE	0
Q08AE8	56907	SPIRE1		FALSE	FALSE	FALSE	TRUE	0
Q08AG5	284391	ZNF844	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q08AI6	151258	SLC38A11		TRUE	FALSE	FALSE	FALSE	1
Q08ET2	100049587	SIGLEC14		TRUE	FALSE	FALSE	TRUE	1
Q09013	1760	DMPK		FALSE	FALSE	FALSE	TRUE	0
Q09328	4249	MGAT5	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q09428	6833	ABCC8		FALSE	FALSE	FALSE	TRUE	0
Q09470	3736	KCNA1		FALSE	FALSE	TRUE	TRUE	1
Q09666	79026	AHNAK		FALSE	FALSE	FALSE	TRUE	0
Q0D2K0	348938	NIPAL4		TRUE	FALSE	FALSE	FALSE	1
Q0GE19	84068	SLC10A7		FALSE	FALSE	FALSE	TRUE	0
Q0JRZ9	115548	FCHO2		FALSE	FALSE	FALSE	TRUE	0
Q0P6H9	80021	TMEM62		TRUE	FALSE	FALSE	FALSE	1
Q0VAQ4	57228	SMAGP		FALSE	FALSE	FALSE	TRUE	0
Q0VD83	55911	APOBR		FALSE	FALSE	FALSE	TRUE	0
Q0ZGT2	91624	NEXN		FALSE	FALSE	FALSE	TRUE	0
Q10472	2589	GALNT1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q10567	162	AP1B1		FALSE	TRUE	FALSE	FALSE	1
Q10588	683	BST1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q10589	684	BST2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q11201	6482	ST3GAL1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q11206	6484	ST3GAL4	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q12767	9772	TMEM94	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q12770	22937	SCAP	2 - putative	TRUE	FALSE	FALSE	FALSE	2
Q12774	7984	ARHGEF5		FALSE	FALSE	FALSE	TRUE	0
Q12791	3778	KCNMA1		FALSE	FALSE	FALSE	TRUE	0
Q12797	444	ASPH	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q12805	2202	EFEMP1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q12809	3757	KCNH2	2 - putative	FALSE	FALSE	TRUE	TRUE	2
Q12815	10024	TROAP		FALSE	TRUE	FALSE	FALSE	1
Q12816	7216	TRO		FALSE	FALSE	FALSE	TRUE	0
Q12829	10966	RAB40B		FALSE	FALSE	FALSE	TRUE	0
Q12836	57829	ZP4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q12841	11167	FSTL1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q12846	6810	STX4		FALSE	TRUE	TRUE	TRUE	2
Q12851	5871	MAP4K2		FALSE	FALSE	FALSE	TRUE	0
Q12852	7786	MAP3K12		FALSE	FALSE	FALSE	TRUE	0
Q12860	1272	CNTN1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q12864	1015	CDH17	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q12866	10461	MERTK	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q12879	2903	GRIN2A		TRUE	TRUE	TRUE	TRUE	3
Q12884	2191	FAP	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q12891	8692	HYAL2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q12904	9255	AIMP1		FALSE	FALSE	TRUE	FALSE	1
Q12907	10960	LMAN2	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q12908	6555	SLC10A2		TRUE	FALSE	FALSE	TRUE	1
Q12912	4033	IRAG2		FALSE	FALSE	FALSE	TRUE	0
Q12913	5795	PTPRJ	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q12918	3820	KLRB1	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q12923	5783	PTPN13		FALSE	FALSE	FALSE	TRUE	0
Q12929	2059	EPS8		FALSE	FALSE	FALSE	TRUE	0
Q12931	10131	TRAP1	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q12933	7186	TRAF2		FALSE	FALSE	FALSE	TRUE	0
Q12934	631	BFSP1		FALSE	FALSE	FALSE	TRUE	0
Q12955	288	ANK3		FALSE	TRUE	TRUE	TRUE	2
Q12959	1739	DLG1		FALSE	FALSE	FALSE	TRUE	0
Q12974	8073	PTP4A2		FALSE	FALSE	FALSE	TRUE	0
Q12979	29	ABR		FALSE	FALSE	FALSE	TRUE	0
Q12986	4799	NFX1		FALSE	FALSE	FALSE	TRUE	0
Q12999	6302	TSPAN31	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q13002	2898	GRIK2		TRUE	FALSE	FALSE	TRUE	1
Q13003	2899	GRIK3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q13009	7074	TIAM1		FALSE	FALSE	FALSE	TRUE	0
Q13017	394	ARHGAP5		FALSE	FALSE	FALSE	TRUE	0
Q13018	22925	PLA2R1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13021	7851	MALL		FALSE	FALSE	FALSE	TRUE	0
Q13023	9472	AKAP6		FALSE	FALSE	FALSE	TRUE	0
Q13033	29966	STRN3		FALSE	FALSE	FALSE	TRUE	0
Q13061	10345	TRDN		FALSE	FALSE	FALSE	TRUE	0
Q13075	4671	NAIP		FALSE	FALSE	FALSE	TRUE	0
Q13077	7185	TRAF1		FALSE	FALSE	FALSE	TRUE	0
Q13094	3937	LCP2		FALSE	FALSE	FALSE	TRUE	0
Q13107	7375	USP4		FALSE	FALSE	FALSE	TRUE	0
Q13114	7187	TRAF3		FALSE	FALSE	FALSE	TRUE	0
Q13131	5562	PRKAA1		FALSE	FALSE	FALSE	TRUE	0
Q13145	25805	BAMBI		TRUE	FALSE	FALSE	TRUE	1
Q13153	5058	PAK1		FALSE	FALSE	FALSE	TRUE	0
Q13158	8772	FADD		FALSE	FALSE	FALSE	TRUE	0
Q13177	5062	PAK2		FALSE	FALSE	FALSE	TRUE	0
Q13183	9058	SLC13A2		TRUE	FALSE	FALSE	TRUE	1
Q13190	6811	STX5		FALSE	TRUE	FALSE	FALSE	1
Q13191	868	CBLB		FALSE	FALSE	FALSE	TRUE	0
Q13201	22915	MMRN1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q13214	7869	SEMA3B		FALSE	FALSE	FALSE	TRUE	0
Q13224	2904	GRIN2B		TRUE	TRUE	TRUE	TRUE	3
Q13237	5593	PRKG2		FALSE	FALSE	FALSE	TRUE	0
Q13239	6503	SLA		FALSE	FALSE	FALSE	TRUE	0
Q13241	3824	KLRD1		FALSE	TRUE	TRUE	TRUE	2
Q13255	2911	GRM1		TRUE	FALSE	FALSE	TRUE	1
Q13258	5729	PTGDR		TRUE	FALSE	FALSE	TRUE	1
Q13261	3601	IL15RA		TRUE	FALSE	TRUE	TRUE	2
Q13275	6405	SEMA3F		FALSE	FALSE	FALSE	TRUE	0
Q13277	6809	STX3		FALSE	TRUE	FALSE	TRUE	1
Q13286	1201	CLN3	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q13291	6504	SLAMF1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13303	8514	KCNAB2		FALSE	FALSE	FALSE	TRUE	0
Q13304	2840	GPR17		TRUE	FALSE	FALSE	TRUE	1
Q13308	5754	PTK7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q13319	8941	CDK5R2		FALSE	FALSE	FALSE	TRUE	0
Q13322	2887	GRB10		FALSE	FALSE	FALSE	TRUE	0
Q13324	1395	CRHR2		TRUE	TRUE	FALSE	TRUE	2
Q13325	24138	IFIT5		FALSE	FALSE	FALSE	TRUE	0
Q13326	6445	SGCG		FALSE	FALSE	FALSE	TRUE	0
Q13332	5802	PTPRS	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q13336	6563	SLC14A1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q13349	3681	ITGAD		TRUE	TRUE	TRUE	TRUE	3
Q13356	23759	PPIL2		FALSE	FALSE	FALSE	TRUE	0
Q13361	8076	MFAP5	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q13367	8120	AP3B2		FALSE	TRUE	FALSE	FALSE	1
Q13368	4356	MPP3		FALSE	TRUE	FALSE	FALSE	1
Q13387	23542	MAPK8IP2		FALSE	FALSE	FALSE	TRUE	0
Q13393	5337	PLD1		FALSE	FALSE	FALSE	TRUE	0
Q13402	4647	MYO7A		FALSE	FALSE	FALSE	TRUE	0
Q13410	696	BTN1A1		TRUE	FALSE	TRUE	TRUE	2
Q13418	3611	ILK		FALSE	FALSE	FALSE	TRUE	0
Q13421	10232	MSLN	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13424	6640	SNTA1		FALSE	FALSE	FALSE	TRUE	0
Q13425	6645	SNTB2		FALSE	FALSE	FALSE	TRUE	0
Q13433	25800	SLC39A6	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q13442	11333	PDAP1		FALSE	FALSE	FALSE	TRUE	0
Q13443	8754	ADAM9	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13444	8751	ADAM15	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q13445	11018	TMED1		FALSE	FALSE	FALSE	TRUE	0
Q13449	4045	LSAMP	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q13454	7991	TUSC3		FALSE	FALSE	FALSE	TRUE	0
Q13464	6093	ROCK1		FALSE	FALSE	FALSE	TRUE	0
Q13467	7855	FZD5		TRUE	TRUE	TRUE	TRUE	3
Q13470	8711	TNK1		FALSE	FALSE	FALSE	TRUE	0
Q13474	1821	DRP2		FALSE	FALSE	FALSE	TRUE	0
Q13477	8174	MADCAM1		FALSE	TRUE	FALSE	TRUE	1
Q13478	8809	IL18R1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q13488	10312	TCIRG1		TRUE	FALSE	FALSE	TRUE	1
Q13490	329	BIRC2		FALSE	FALSE	FALSE	TRUE	0
Q13491	2824	GPM6B	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q13492	8301	PICALM		FALSE	FALSE	TRUE	TRUE	1
Q13496	4534	MTM1		FALSE	FALSE	FALSE	TRUE	0
Q13507	7222	TRPC3		FALSE	FALSE	FALSE	TRUE	0
Q13508	419	ART3		TRUE	FALSE	FALSE	TRUE	1
Q13510	427	ASAH1	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q13515	8419	BFSP2		FALSE	FALSE	FALSE	TRUE	0
Q13519	5368	PNOC		FALSE	FALSE	FALSE	TRUE	0
Q13520	363	AQP6		FALSE	FALSE	FALSE	TRUE	0
Q13530	10955	SERINC3		TRUE	FALSE	FALSE	TRUE	1
Q13546	8737	RIPK1		FALSE	FALSE	FALSE	TRUE	0
Q13557	817	CAMK2D		FALSE	FALSE	FALSE	TRUE	0
Q13563	5311	PKD2	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q13564	8883	NAE1		FALSE	FALSE	FALSE	TRUE	0
Q13569	6996	TDG		FALSE	FALSE	FALSE	TRUE	0
Q13571	7805	LAPTM5		FALSE	FALSE	FALSE	TRUE	0
Q13572	3705	ITPK1		FALSE	FALSE	FALSE	TRUE	0
Q13574	8525	DGKZ		FALSE	FALSE	FALSE	TRUE	0
Q13576	10788	IQGAP2		FALSE	FALSE	TRUE	TRUE	1
Q13585	9248	GPR50		TRUE	FALSE	FALSE	TRUE	1
Q13586	6786	STIM1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q13591	9037	SEMA5A	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q13606	10798	OR5I1		TRUE	FALSE	FALSE	TRUE	1
Q13607	26211	OR2F1		TRUE	FALSE	FALSE	TRUE	1
Q13613	8776	MTMR1		FALSE	FALSE	FALSE	TRUE	0
Q13614	8898	MTMR2		FALSE	FALSE	FALSE	TRUE	0
Q13621	6557	SLC12A1		TRUE	FALSE	FALSE	TRUE	1
Q13634	1016	CDH18		TRUE	FALSE	TRUE	TRUE	2
Q13635	5727	PTCH1	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q13636	11031	RAB31		FALSE	FALSE	FALSE	TRUE	0
Q13639	3360	HTR4		TRUE	FALSE	FALSE	TRUE	1
Q13641	7162	TPBG	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13642	2273	FHL1		FALSE	FALSE	FALSE	TRUE	0
Q13651	3587	IL10RA	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q13671	9610	RIN1		FALSE	FALSE	FALSE	TRUE	0
Q13683	3679	ITGA7	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13685	14	AAMP		FALSE	TRUE	TRUE	TRUE	2
Q13698	779	CACNA1S		FALSE	TRUE	FALSE	TRUE	1
Q13702	5913	RAPSN		FALSE	FALSE	FALSE	TRUE	0
Q13705	93	ACVR2B	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q13733	480	ATP1A4		TRUE	FALSE	FALSE	TRUE	1
Q13740	214	ALCAM	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13751	3914	LAMB3	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q13753	3918	LAMC2	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q13796	357	SHROOM2		FALSE	FALSE	FALSE	TRUE	0
Q13797	3680	ITGA9	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q13822	5168	ENPP2		FALSE	FALSE	FALSE	TRUE	0
Q13835	5317	PKP1		FALSE	FALSE	FALSE	TRUE	0
Q13873	659	BMPR2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13882	5753	PTK6		FALSE	FALSE	FALSE	TRUE	0
Q13884	6641	SNTB1		FALSE	FALSE	FALSE	TRUE	0
Q13886	687	KLF9		FALSE	FALSE	FALSE	TRUE	0
Q13895	705	BYSL		FALSE	TRUE	FALSE	FALSE	1
Q13936	775	CACNA1C		TRUE	TRUE	FALSE	TRUE	2
Q13956	5149	PDE6H		FALSE	FALSE	FALSE	TRUE	0
Q13972	5923	RASGRF1		FALSE	FALSE	FALSE	TRUE	0
Q13976	5592	PRKG1		FALSE	FALSE	FALSE	TRUE	0
Q14002	1087	CEACAM7		TRUE	FALSE	FALSE	TRUE	1
Q14003	3748	KCNC3		FALSE	FALSE	FALSE	TRUE	0
Q14005	3603	IL16		FALSE	FALSE	FALSE	TRUE	0
Q14008	9793	CKAP5		FALSE	FALSE	FALSE	TRUE	0
Q14019	23406	COTL1		FALSE	FALSE	FALSE	TRUE	0
Q14028	1258	CNGB1		FALSE	FALSE	FALSE	TRUE	0
Q14088	9363	RAB33A		FALSE	FALSE	FALSE	TRUE	0
Q14108	950	SCARB2	2 - putative	TRUE	TRUE	FALSE	TRUE	3
Q14112	22795	NID2	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q14114	7804	LRP8		TRUE	FALSE	FALSE	TRUE	1
Q14118	1605	DAG1	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q14126	1829	DSG2	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q14129	8214	DGCR6		FALSE	TRUE	FALSE	FALSE	1
Q14141	23157	SEPTIN6		FALSE	FALSE	FALSE	TRUE	0
Q14156	23167	EFR3A		FALSE	FALSE	FALSE	TRUE	0
Q14160	23513	SCRIB		FALSE	FALSE	FALSE	TRUE	0
Q14162	8578	SCARF1		TRUE	FALSE	FALSE	TRUE	1
Q14165	9761	MLEC		FALSE	FALSE	FALSE	TRUE	0
Q14168	4355	MPP2		FALSE	TRUE	FALSE	TRUE	1
Q14184	8447	DOC2B		FALSE	FALSE	FALSE	TRUE	0
Q14210	8581	LY6D		TRUE	TRUE	TRUE	TRUE	3
Q14213	10148	EBI3		FALSE	FALSE	TRUE	TRUE	1
Q14232	1967	EIF2B1		FALSE	FALSE	FALSE	TRUE	0
Q14242	6404	SELPLG	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q14244	9053	MAP7		FALSE	FALSE	FALSE	TRUE	0
Q14246	2015	ADGRE1		TRUE	TRUE	TRUE	TRUE	3
Q14247	2017	CTTN		FALSE	FALSE	FALSE	TRUE	0
Q14254	2319	FLOT2		FALSE	TRUE	FALSE	TRUE	1
Q14289	2185	PTK2B		FALSE	FALSE	FALSE	TRUE	0
Q14314	10875	FGL2	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q14315	2318	FLNC		FALSE	FALSE	FALSE	TRUE	0
Q14330	2841	GPR18		TRUE	FALSE	FALSE	TRUE	1
Q14332	2535	FZD2		TRUE	FALSE	FALSE	TRUE	1
Q14344	10672	GNA13		FALSE	FALSE	FALSE	TRUE	0
Q14390	91227	GGTLC2		FALSE	TRUE	FALSE	FALSE	1
Q14392	2615	LRRC32	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q14416	2912	GRM2		TRUE	FALSE	FALSE	TRUE	1
Q14439	11245	GPR176	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q14449	2888	GRB14		FALSE	FALSE	FALSE	TRUE	0
Q14451	2886	GRB7		FALSE	FALSE	FALSE	TRUE	0
Q14500	3768	KCNJ12		TRUE	FALSE	FALSE	TRUE	1
Q14511	4739	NEDD9		FALSE	TRUE	FALSE	TRUE	1
Q14512	9982	FGFBP1		FALSE	TRUE	TRUE	TRUE	2
Q14517	2195	FAT1	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q14520	3026	HABP2		FALSE	TRUE	FALSE	FALSE	1
Q14524	6331	SCN5A		TRUE	TRUE	TRUE	TRUE	3
Q14542	3177	SLC29A2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q14563	10371	SEMA3A	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q14568		HSP90AA2P		FALSE	FALSE	TRUE	TRUE	1
Q14571	3709	ITPR2		FALSE	FALSE	FALSE	TRUE	0
Q14573	3710	ITPR3	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q14574	1825	DSC3		TRUE	TRUE	FALSE	TRUE	2
Q14623	3549	IHH		FALSE	FALSE	FALSE	TRUE	0
Q14624	3700	ITIH4		FALSE	FALSE	FALSE	TRUE	0
Q14626	3590	IL11RA		TRUE	FALSE	TRUE	TRUE	2
Q14627	3598	IL13RA2	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q14642	3632	INPP5A		FALSE	FALSE	FALSE	TRUE	0
Q14643	3708	ITPR1	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q14644	22821	RASA3		FALSE	FALSE	FALSE	TRUE	0
Q14654	3767	KCNJ11		FALSE	FALSE	FALSE	TRUE	0
Q14678	23189	KANK1		FALSE	FALSE	FALSE	TRUE	0
Q14680	9833	MELK		FALSE	FALSE	FALSE	TRUE	0
Q14689	23181	DIP2A		FALSE	FALSE	TRUE	FALSE	1
Q14696	23184	MESD		FALSE	FALSE	FALSE	TRUE	0
Q14699	23180	RFTN1		FALSE	FALSE	FALSE	TRUE	0
Q14714	8082	SSPN		TRUE	TRUE	FALSE	TRUE	2
Q14721	3745	KCNB1		FALSE	FALSE	FALSE	TRUE	0
Q14722	7881	KCNAB1		FALSE	FALSE	FALSE	TRUE	0
Q14728	10227	MFSD10		FALSE	FALSE	FALSE	TRUE	0
Q14761	5790	PTPRCAP		FALSE	FALSE	FALSE	TRUE	0
Q14766	4052	LTBP1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q14773	3386	ICAM4		TRUE	FALSE	FALSE	TRUE	1
Q14790	841	CASP8		FALSE	FALSE	FALSE	TRUE	0
Q14802	5349	FXYD3		FALSE	FALSE	FALSE	TRUE	0
Q14831	2917	GRM7		TRUE	FALSE	FALSE	TRUE	1
Q14832	2913	GRM3		TRUE	FALSE	FALSE	TRUE	1
Q14833	2914	GRM4		TRUE	FALSE	FALSE	TRUE	1
Q14916	6568	SLC17A1		TRUE	FALSE	FALSE	TRUE	1
Q14940	6553	SLC9A5		FALSE	FALSE	FALSE	TRUE	0
Q14943	3813	KIR3DS1		TRUE	FALSE	FALSE	TRUE	1
Q14952	3808	KIR2DS3		TRUE	FALSE	FALSE	TRUE	1
Q14953	3810	KIR2DS5		TRUE	FALSE	FALSE	TRUE	1
Q14954	3806	KIR2DS1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q14956	10457	GPNMB	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q14957	2905	GRIN2C		TRUE	FALSE	FALSE	TRUE	1
Q14964	54734	RAB39A		FALSE	FALSE	FALSE	TRUE	0
Q14973	6554	SLC10A1		TRUE	FALSE	FALSE	TRUE	1
Q14980	4926	NUMA1		FALSE	FALSE	FALSE	TRUE	0
Q14982	4978	OPCML	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q14BN4	7871	SLMAP		FALSE	FALSE	FALSE	TRUE	0
Q14C86	26130	GAPVD1		FALSE	FALSE	FALSE	TRUE	0
Q14C87	121256	TMEM132D		TRUE	FALSE	FALSE	FALSE	1
Q14CB8	84986	ARHGAP19		FALSE	FALSE	FALSE	TRUE	0
Q14CN2	22802	CLCA4		TRUE	FALSE	FALSE	TRUE	1
Q14CZ8	220296	HEPACAM	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q14D04	79674	VEPH1		FALSE	FALSE	FALSE	TRUE	0
Q14DG7	114795	TMEM132B	2 - putative	TRUE	FALSE	FALSE	FALSE	2
Q15014	9643	MORF4L2		FALSE	FALSE	FALSE	TRUE	0
Q15019	4735	SEPTIN2		FALSE	FALSE	FALSE	TRUE	0
Q15040	9929	JOSD1		FALSE	FALSE	FALSE	TRUE	0
Q15043	23516	SLC39A14	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q15046	3735	KARS1		FALSE	FALSE	FALSE	TRUE	0
Q15049	23209	MLC1		FALSE	FALSE	FALSE	TRUE	0
Q15063	10631	POSTN	1 - high confidence	FALSE	TRUE	FALSE	FALSE	2
Q15075	8411	EEA1		FALSE	FALSE	FALSE	TRUE	0
Q15077	5031	P2RY6		TRUE	FALSE	FALSE	TRUE	1
Q15078	8851	CDK5R1		FALSE	FALSE	FALSE	TRUE	0
Q15080	4689	NCF4		FALSE	FALSE	FALSE	TRUE	0
Q15084	10130	PDIA6		FALSE	FALSE	FALSE	TRUE	0
Q15109	177	AGER		TRUE	FALSE	TRUE	TRUE	2
Q15111	5334	PLCL1		FALSE	FALSE	FALSE	TRUE	0
Q15116	5133	PDCD1	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q15124	5239	PGM5		FALSE	FALSE	FALSE	TRUE	0
Q15125	10682	EBP		TRUE	FALSE	FALSE	TRUE	1
Q15139	5587	PRKD1		FALSE	FALSE	FALSE	TRUE	0
Q15149	5339	PLEC		FALSE	FALSE	FALSE	TRUE	0
Q15165	5445	PON2	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
Q15223	5818	NECTIN1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q15256	5801	PTPRR		TRUE	TRUE	FALSE	TRUE	2
Q15262	5796	PTPRK	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q15286	11021	RAB35		FALSE	FALSE	FALSE	TRUE	0
Q15293	5954	RCN1	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q15303	2066	ERBB4		TRUE	FALSE	FALSE	TRUE	1
Q15334	3996	LLGL1		FALSE	FALSE	FALSE	TRUE	0
Q15361	7270	TTF1		FALSE	FALSE	FALSE	TRUE	0
Q15366	5094	PCBP2	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q15375	2045	EPHA7		TRUE	FALSE	FALSE	TRUE	1
Q15382	6009	RHEB		FALSE	FALSE	FALSE	TRUE	0
Q15389	284	ANGPT1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q15390	9650	MTFR1		FALSE	FALSE	FALSE	TRUE	0
Q15391	9934	P2RY14		TRUE	FALSE	FALSE	TRUE	1
Q15399	7096	TLR1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q15413	6263	RYR3	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q15436	10484	SEC23A		FALSE	TRUE	FALSE	FALSE	1
Q15438	9267	CYTH1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q15464	6461	SHB		FALSE	FALSE	FALSE	TRUE	0
Q15465	6469	SHH		FALSE	TRUE	TRUE	TRUE	2
Q15506	53340	SPA17		FALSE	FALSE	TRUE	TRUE	1
