Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
SLC10A2	A0A1D5RKD0		FALSE	TRUE	6555	SLC10A2	Q12908		TRUE	FALSE	FALSE	TRUE	1	2
P4HB	A0A1D5RKD4		TRUE	TRUE	5034	P4HB	P07237		FALSE	TRUE	TRUE	TRUE	3	2
PTK2B	A0A1D5RKE2;F6SS26;G7N0R8;H9YW07		FALSE	TRUE	2185	PTK2B	Q14289		FALSE	FALSE	FALSE	TRUE	0	2
HPS5	A0A1D5RKF0;A0A5F8AJK7;F7DY81		FALSE	FALSE	11234	HPS5	Q9UPZ3		FALSE	TRUE	FALSE	FALSE	1	0
PDPK1	A0A1D5RKG7;F7B364;H9ESX9	697523	FALSE	TRUE	5170	PDPK1	O15530		FALSE	FALSE	FALSE	TRUE	0	2
PRKCZ	A0A1D5RKM4;A0A5F7ZHF2;A0A5F8AKW2;A0A5F8ATH2;F6ZZK4	710340	FALSE	TRUE	5590	PRKCZ	Q05513		FALSE	FALSE	FALSE	TRUE	0	2
PAK1	A0A1D5RKP7;A0A5F7ZUG6;F6XUP1;F7D0B4;F7D0C3		FALSE	TRUE	5058	PAK1	Q13153		FALSE	FALSE	FALSE	TRUE	0	2
PTPRCAP	A0A1D5RKT3		FALSE	TRUE	5790	PTPRCAP	Q14761		FALSE	FALSE	FALSE	TRUE	0	2
GOPC	A0A1D5RKU0;F6PKH3;F7FRT8		TRUE	FALSE	57120	GOPC	Q9HD26		FALSE	FALSE	FALSE	TRUE	1	1
ESYT1	A0A1D5RKU9;A0A5F7ZMS1;F6RSH0		FALSE	TRUE	23344	ESYT1	Q9BSJ8		FALSE	FALSE	FALSE	TRUE	0	2
MYO1B	A0A1D5RKX1;A0A5F7ZSA2;F7AJ65;F7GLK1		FALSE	TRUE	4430	MYO1B	O43795		FALSE	FALSE	FALSE	TRUE	0	2
NPFFR2	A0A1D5RKY2		FALSE	TRUE	10886	NPFFR2	Q9Y5X5		TRUE	FALSE	FALSE	TRUE	1	2
ARHGAP21	A0A1D5RL14		FALSE	TRUE	57584	ARHGAP21	Q5T5U3		FALSE	FALSE	FALSE	TRUE	0	2
GABRA6	A0A1D5RL15;A0A5F7Z9X1;A0A5F7ZT57		FALSE	TRUE	2559	GABRA6	Q16445		TRUE	FALSE	FALSE	TRUE	1	2
VSIG10	A0A1D5RL64;G7N5R9		FALSE	FALSE	54621	VSIG10	Q8N0Z9	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
SHISA7	A0A1D5RL69;A0A5F8ACS3;A0A5F8AFZ5;A0A5F8AR76		FALSE	TRUE	729956	SHISA7	A6NL88		TRUE	FALSE	FALSE	TRUE	1	2
PDGFRA	A0A1D5RL75;A0A5F7ZU12;A0A5K1VMN3;F7HS22		FALSE	TRUE	5156	PDGFRA	P16234	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
PXDN	A0A1D5RL77;A0A5F8A9Z4		FALSE	FALSE	7837	PXDN	Q92626	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
VASN	A0A1D5RL79		FALSE	FALSE	114990	VASN	Q6EMK4	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
TFPI	A0A1I7Q465;A0A5F7ZRL3;F6X1B0		FALSE	FALSE	7035	TFPI	P10646	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
IL1RAP	A0A1I7Q486;A0A5F7ZKD4;F6ZL12;P59822	574387	FALSE	TRUE	3556	IL1RAP	Q9NPH3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
MC1R	A0A1I7Q488;Q864J4		FALSE	TRUE	4157	MC1R	Q01726		TRUE	FALSE	FALSE	TRUE	1	2
SLC6A12	A0A5F7Z6V1;A0A5F8A2J8;A0A5F8A7Y5;F6WVR8		FALSE	TRUE	6539	SLC6A12	P48065		TRUE	FALSE	FALSE	TRUE	1	2
LYST	A0A5F7Z6X0;A0A5F7ZD22;A0A5F8AE47;A0A5F8AS42;F7ETQ3;F7ETS3		FALSE	FALSE	1130	LYST	Q99698		FALSE	TRUE	FALSE	FALSE	1	0
PLPP3	A0A5F7Z734;A0A5F8AGJ8;F6WFB2		FALSE	TRUE	8613	PLPP3	O14495	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
MEGF9	A0A5F7Z7E0		FALSE	FALSE	1955	MEGF9	Q9H1U4		TRUE	FALSE	FALSE	FALSE	1	0
TRAP1	A0A5F7Z7F3		FALSE	FALSE	10131	TRAP1	Q12931	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
ST3GAL5	A0A5F7Z7G5;A0A5F8AL53;A0A5F8AUB1		FALSE	FALSE	8869	ST3GAL5	Q9UNP4	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
CTSC	A0A5F7Z7H5;F7H3F1		FALSE	FALSE	1075	CTSC	P53634	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
FCER1A	A0A5F7Z7I4		FALSE	FALSE	2205	FCER1A	P12319		TRUE	TRUE	TRUE	TRUE	3	1
CYSLTR2	A0A5F7Z7L2;A0A5F7ZP50		FALSE	FALSE	57105	CYSLTR2	Q9NS75		TRUE	FALSE	FALSE	TRUE	1	1
SNAP29	A0A5F7Z7M1;A0A5F7ZQC2;F6UFJ7		FALSE	TRUE	9342	SNAP29	O95721		FALSE	TRUE	FALSE	TRUE	1	2
AMOTL1	A0A5F7Z7N4;A0A5F7ZH55;A0A5F7ZKS8;F6ZAT7;F7GN86	698211	FALSE	TRUE	154810	AMOTL1	Q8IY63		FALSE	FALSE	FALSE	TRUE	0	2
CLN5	A0A5F7Z7N5		FALSE	FALSE	1203	CLN5	O75503	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
GPR68	A0A5F7Z7U7		FALSE	FALSE	8111	GPR68	Q15743		TRUE	FALSE	FALSE	TRUE	1	1
ABCA5	A0A5F7Z7X0;F6Y6L4		FALSE	FALSE	23461	ABCA5	Q8WWZ7	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
OR6M1	A0A5F7Z7Y5		FALSE	TRUE	390261	OR6M1	Q8NGM8		TRUE	FALSE	FALSE	TRUE	1	2
CHST4	A0A5F7Z7Z6		FALSE	FALSE	10164	CHST4	Q8NCG5		FALSE	TRUE	FALSE	FALSE	1	0
KIT	A0A5F7Z806		FALSE	TRUE	3815	KIT	P10721	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
SVEP1	A0A5F7Z810;A0A5F7ZUR6;A0A5F8A1B0;F7D9P8;F7GCG8;F7HG20		FALSE	FALSE	79987	SVEP1	Q4LDE5		FALSE	TRUE	FALSE	FALSE	1	0
NAAA	A0A5F7Z815;F6V4H4		FALSE	FALSE	27163	NAAA	Q02083	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
SLC33A1	A0A5F7Z823;A0A5F7ZDR6		FALSE	FALSE	9197	SLC33A1	O00400		TRUE	FALSE	FALSE	TRUE	1	1
NCF4	A0A5F7Z836;F7HE13;H9YWW4	695612	FALSE	TRUE	4689	NCF4	Q15080		FALSE	FALSE	FALSE	TRUE	0	2
FYN	A0A5F7Z853;A0A5F8A1I4;A0A5F8ASS9;F6PKK0;F6PKK7;H9FSC3		FALSE	TRUE	2534	FYN	P06241		FALSE	FALSE	FALSE	TRUE	0	2
TMEM200C	A0A5F7Z8D6		FALSE	FALSE	645369	TMEM200C	A6NKL6	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
OR4E1	A0A5F7Z8E4		FALSE	TRUE	26687	OR4E1	P0C645		TRUE	FALSE	FALSE	TRUE	1	2
TAS2R9	A0A5F7Z8E9;Q645T0		FALSE	FALSE	50835	TAS2R9	Q9NYW1		TRUE	FALSE	FALSE	TRUE	1	1
SLC52A1	A0A5F7Z8G1;A0A5F7ZV03		FALSE	TRUE	55065	SLC52A1	Q9NWF4		TRUE	FALSE	FALSE	TRUE	1	2
ITGA10	A0A5F7Z8H6;F7GPS1		FALSE	TRUE	8515	ITGA10	O75578	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
MAMU-DMA	A0A5F7Z8I3;A0A5F8APK4;F6VL18;F6VL34;F6Z0N4		FALSE	TRUE		MAMU-DMA			FALSE	FALSE	FALSE	FALSE	0	1
CHGA	A0A5F7Z8Q1;A0A5F7ZMB5;A0A5F8ACD6;A0A5F8AGG9;F6RAA1;F6RAB9		FALSE	FALSE	1113	CHGA	P10645	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
ADGRD1	A0A5F7Z8R6;A0A5F8ANP9;F7G6A3;F7G6A7		FALSE	TRUE	283383	ADGRD1	Q6QNK2		TRUE	FALSE	FALSE	TRUE	1	2
MPHOSPH9	A0A5F7Z8T6;A0A5F7ZTN7;A0A5F7ZYC5;A0A5F8AE21;A0A5F8AKN6;F7CH33;F7CH48		FALSE	FALSE	10198	MPHOSPH9	Q99550	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
ARF6	A0A5F7Z8U7;A0A5F8ALJ6		FALSE	FALSE	382	ARF6	P62330		FALSE	TRUE	FALSE	TRUE	1	1
PLEC	A0A5F7Z8U9;A0A5F7ZD36;A0A5F8A057;A0A5F8A2J4;A0A5F8A778;A0A5F8A8M2;F6X5W2;F6X5Y8;F7ABM9;F7ABN9		FALSE	TRUE	5339	PLEC	Q15149		FALSE	FALSE	FALSE	TRUE	0	2
OR2A25	A0A5F7Z8W0		FALSE	TRUE	392138	OR2A25	A4D2G3		TRUE	FALSE	FALSE	TRUE	1	2
GPRC5C	A0A5F7Z8W8;F7C3D6		FALSE	TRUE	55890	GPRC5C	Q9NQ84		TRUE	FALSE	FALSE	TRUE	1	2
PECAM1	A0A5F7Z8X0;A0A5F8A4M1		FALSE	FALSE	5175	PECAM1	P16284	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
ARID1B	A0A5F7Z8X4;A0A5F7ZN55;A0A5F7ZZW3;A0A5F8A427;A0A5F8ASZ5;F7B475;F7B483		FALSE	TRUE	57492	ARID1B	Q8NFD5		FALSE	FALSE	FALSE	TRUE	0	2
GPR143	A0A5F7Z8Y5;F7CFY2		FALSE	TRUE	4935	GPR143	P51810		TRUE	FALSE	FALSE	TRUE	1	2
ATP2B4	A0A5F7Z901;A0A5F8AFY1;F7HU61		FALSE	FALSE	493	ATP2B4	P23634		TRUE	FALSE	FALSE	TRUE	1	1
EHD2	A0A5F7Z927;A0A5F7ZKC5		FALSE	FALSE	30846	EHD2	Q9NZN4		FALSE	TRUE	FALSE	TRUE	1	1
ANTXR2	A0A5F7Z938;F6U3S4;F7EH50;F7EH69		TRUE	TRUE	118429	ANTXR2	P58335		TRUE	FALSE	TRUE	TRUE	3	2
GPIHBP1	A0A5F7Z939;A0A5F8AT62		FALSE	FALSE	338328	GPIHBP1	Q8IV16		TRUE	TRUE	TRUE	TRUE	3	1
RPL3	A0A5F7Z963;A0A5F8AHB8;F6Q1C0;F6R318	707176	FALSE	FALSE	6122	RPL3	P39023	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
ITIH2	A0A5F7Z969;A0A5F7ZVB9;F7A9T8;F7A9U6;F7DD08		FALSE	FALSE	3698	ITIH2	P19823	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
GFRA1	A0A5F7Z995;A0A5F7ZAB1;F7GPD1	706353	TRUE	TRUE	2674	GFRA1	P56159	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
VTN	A0A5F7Z998;F6SSW9		FALSE	FALSE	7448	VTN	P04004	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
OR9Q1	A0A5F7Z9C8		FALSE	TRUE	219956	OR9Q1	Q8NGQ5		TRUE	FALSE	FALSE	TRUE	1	2
SLC17A5	A0A5F7Z9D3		FALSE	FALSE	26503	SLC17A5	Q9NRA2		TRUE	FALSE	FALSE	TRUE	1	1
OR5L1	A0A5F7Z9E2		FALSE	TRUE	219437	OR5L1	Q8NGL2		TRUE	FALSE	FALSE	TRUE	1	2
LOC114669810	A0A5F7Z9E6;A0A5F7ZGZ8;A0A5F7ZTL3;A0A5F7ZU38;A0A5F7ZY80;A0A5F8A7I5;A0A5F8ADI1;A0A5F8APU7;A0A5F8AQ86		FALSE	TRUE		LOC114669810			FALSE	FALSE	FALSE	FALSE	0	1
SPN	A0A5F7Z9E8;A0A5F8AIC7;F7FTV3		TRUE	FALSE	6693	SPN	P16150		TRUE	TRUE	TRUE	TRUE	4	1
CAV3	A0A5F7Z9F0		FALSE	TRUE	859	CAV3	P56539		FALSE	TRUE	TRUE	TRUE	2	2
DES	A0A5F7Z9F5;F7ERR2		FALSE	TRUE	1674	DES	P17661		FALSE	FALSE	FALSE	TRUE	0	2
OR1E2	A0A5F7Z9I7		FALSE	TRUE	8388	OR1E2	P47887		TRUE	FALSE	FALSE	TRUE	1	2
ADORA2B	A0A5F7Z9K0		FALSE	TRUE	136	ADORA2B	P29275		TRUE	TRUE	FALSE	TRUE	2	2
PCDHB3	A0A5F7Z9M1		FALSE	TRUE	56132	PCDHB3	Q9Y5E6		TRUE	TRUE	FALSE	TRUE	2	2
SEPTIN6	A0A5F7Z9M5;F6TIM1;F6TJ60;F6UH00		FALSE	TRUE	23157	SEPTIN6	Q14141		FALSE	FALSE	FALSE	TRUE	0	2
EXOC1	A0A5F7Z9M8;A0A5F7ZYF5;F7F541		FALSE	TRUE	55763	EXOC1	Q9NV70		FALSE	FALSE	FALSE	TRUE	0	2
P2RX3	A0A5F7Z9P4		FALSE	TRUE	5024	P2RX3	P56373		TRUE	FALSE	FALSE	TRUE	1	2
ITM2A	A0A5F7Z9Q1;A0A5F8AED4;F7ETL1;H9Z2C4		FALSE	TRUE	9452	ITM2A	O43736		FALSE	FALSE	FALSE	TRUE	0	2
ADGRA2	A0A5F7Z9Q6;A0A5F8A5A8;F7EEM4		FALSE	FALSE	25960	ADGRA2	Q96PE1	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
SPECC1	A0A5F7Z9R8;F6YFR0;F6YFS0;I2CXV7		FALSE	FALSE	92521	SPECC1	Q5M775		FALSE	TRUE	FALSE	FALSE	1	0
SLC49A4	A0A5F7Z9S7;A0A5F8ARH5;F6ZF20	720996	FALSE	FALSE	84925	SLC49A4	Q96SL1		TRUE	FALSE	FALSE	FALSE	1	0
ITGAE	A0A5F7Z9S9;F7DRB1		TRUE	TRUE	3682	ITGAE	P38570	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
HDAC6	A0A5F7Z9U3;A0A5F7ZFQ0;A0A5F7ZHA3;A0A5F8AL39;F7GBF5		FALSE	TRUE	10013	HDAC6	Q9UBN7		FALSE	FALSE	FALSE	TRUE	0	2
FRS2	A0A5F7Z9X2;F7GQC2		FALSE	TRUE	10818	FRS2	Q8WU20		FALSE	FALSE	FALSE	TRUE	0	2
MEGF11	A0A5F7Z9Z6;F7HLD7		FALSE	FALSE	84465	MEGF11	A6BM72		TRUE	FALSE	FALSE	TRUE	1	1
DNAJB4	A0A5F7ZA04;H9EQ05	707206	FALSE	TRUE	11080	DNAJB4	Q9UDY4		FALSE	FALSE	FALSE	TRUE	0	2
CEACAM7	A0A5F7ZA19		FALSE	FALSE	1087	CEACAM7	Q14002		TRUE	FALSE	FALSE	TRUE	1	1
MPP3	A0A5F7ZA22;A0A5F8A697;F6ZCF9		FALSE	FALSE	4356	MPP3	Q13368		FALSE	TRUE	FALSE	FALSE	1	0
CD1C	A0A5F7ZA37;A0A5F7ZJL4;H9H3E8		FALSE	FALSE	911	CD1C	P29017	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
SPPL2C	A0A5F7ZA39		FALSE	FALSE	162540	SPPL2C	Q8IUH8		TRUE	FALSE	FALSE	FALSE	1	0
MFSD11	A0A5F7ZA49;A0A5F7ZDZ3;A0A5F7ZJ16;A0A5K1U9Z9;F7DBV3		FALSE	FALSE	79157	MFSD11	O43934		TRUE	FALSE	FALSE	FALSE	1	0
LRIG1	A0A5F7ZA56;A0A5F7ZXP6;A0A5F8A4V7;A0A5F8ALU6;F7G940;F7GYS1		FALSE	FALSE	26018	LRIG1	Q96JA1		TRUE	FALSE	FALSE	TRUE	1	1
OR4D2	A0A5F7ZA81		FALSE	TRUE	124538	OR4D2	P58180		TRUE	FALSE	FALSE	TRUE	1	2
TSPAN8	A0A5F7ZA99;A0A5F8A730;F7HBN1		FALSE	TRUE	7103	TSPAN8	P19075	2 - putative	TRUE	FALSE	TRUE	TRUE	3	2
MSLN	A0A5F7ZAB2;F6Q1U7		TRUE	FALSE	10232	MSLN	Q13421	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	1
ENTPD2	A0A5F7ZAB5;F7C527		FALSE	FALSE	954	ENTPD2	Q9Y5L3	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
CD200	A0A5F7ZAB7;A0A5F7ZAH5;A0A5F7ZDE1;A0A5F8A3T9;F6XT18		FALSE	FALSE	4345	CD200	P41217	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
ATRN	A0A5F7ZAE8;A0A5F8A8C4;A0A5F8A8W0;A0A5F8ASQ0;A0A5F8AVC3;F6X848		FALSE	TRUE	8455	ATRN	O75882	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
STX3	A0A5F7ZAG3;A0A5F7ZXC4;A0A5F8A7C2;A0A5F8A811;A0A5F8AGN9;F6XD81;F6XDA0		FALSE	FALSE	6809	STX3	Q13277		FALSE	TRUE	FALSE	TRUE	1	1
TMEM63B	A0A5F7ZAH2;A0A5F7ZN38;A0A5K1VDA6;F6QJC2;F7GHA4		FALSE	FALSE	55362	TMEM63B	Q5T3F8	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
ADGRG6	A0A5F7ZAI3;A0A5F7ZJT6;F6ZMR4;F6ZMT0		TRUE	TRUE	57211	ADGRG6	Q86SQ4	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
TCTN2	A0A5F7ZAJ5;A0A5F8AN29		FALSE	FALSE	79867	TCTN2	Q96GX1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
FCRL1	A0A5F7ZAL8;A0A5F7ZIQ1;F7FUJ8;F7FUK2		FALSE	FALSE	115350	FCRL1	Q96LA6		TRUE	FALSE	TRUE	TRUE	2	1
WNT11	A0A5F7ZAP0		FALSE	FALSE	7481	WNT11	O96014	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
KITLG	A0A5F7ZAP5;A0A5F8AJ05;A0A5F8ALR0		FALSE	TRUE	4254	KITLG	P21583	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
SH2B2	A0A5F7ZAQ9;A0A5F7ZD61;F6RGT3		FALSE	TRUE	10603	SH2B2	O14492		FALSE	FALSE	FALSE	TRUE	0	2
CHST10	A0A5F7ZAR2;A0A5F7ZGD7;F7FA34		FALSE	FALSE	9486	CHST10	O43529		FALSE	TRUE	FALSE	FALSE	1	0
PLIN3	A0A5F7ZAS1;H9FNJ8		FALSE	FALSE	10226	PLIN3	O60664		FALSE	TRUE	FALSE	FALSE	1	0
PLOD2	A0A5F7ZAS3;F6PPQ4		FALSE	FALSE	5352	PLOD2	O00469	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
SLC9A9	A0A5F7ZAT2;A0A5F8ABQ8;F6Y3P6		FALSE	TRUE	285195	SLC9A9	Q8IVB4	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
ABCA1	A0A5F7ZAT8;G7NEL5	716146	FALSE	FALSE	19	ABCA1	O95477	2 - putative	TRUE	FALSE	TRUE	TRUE	3	1
ITGA3	A0A5F7ZAV7		FALSE	TRUE	3675	ITGA3	P26006	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
KCNK18	A0A5F7ZAW1		FALSE	FALSE	338567	KCNK18	Q7Z418		TRUE	FALSE	FALSE	TRUE	1	1
ABCC10	A0A5F7ZAY4;A0A5F8AMA3;F6PZT4		FALSE	FALSE	89845	ABCC10	Q5T3U5		TRUE	FALSE	FALSE	TRUE	1	1
RNF128	A0A5F7ZB04;F7EJ25	700890	FALSE	FALSE	79589	RNF128	Q8TEB7		TRUE	FALSE	FALSE	FALSE	1	0
PCDH20	A0A5F7ZB24		FALSE	TRUE	64881	PCDH20	Q8N6Y1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
TMEFF1	A0A5F7ZB45;A0A5F7ZST1;A0A5F7ZTA7;F6ZHT2;F6ZHT8	106993672	FALSE	TRUE		TMEFF1	Q8IYR6	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
MRGPRG	A0A5F7ZB56		FALSE	FALSE	386746	MRGPRG	Q86SM5		TRUE	FALSE	FALSE	TRUE	1	1
OR1E1	A0A5F7ZB78		FALSE	TRUE	8387	OR1E1	P30953		TRUE	FALSE	FALSE	TRUE	1	2
EEF1D	A0A5F7ZB79;F7FLW2;F7GRR3;F7GRR7;F7GRR9	697625	FALSE	FALSE	1936	EEF1D	P29692	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
APBB1IP	A0A5F7ZB89;A0A5F7ZWR9;A0A5F8ABY2;F6U6P6		FALSE	TRUE	54518	APBB1IP	Q7Z5R6		FALSE	FALSE	FALSE	TRUE	0	2
TMEM132B	A0A5F7ZB99;A0A5F7ZKY5;A0A5F8A3H0;A0A5F8AQL5;F7H9R0		FALSE	FALSE	114795	TMEM132B	Q14DG7	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
RIMS1	A0A5F7ZBG4;A0A5F8A266;A0A5F8A8Z7;A0A5F8AL01;F6R867;F6R888;F6R8D5;F6R8E2;F6R947;F6R960		FALSE	TRUE	22999	RIMS1	Q86UR5		FALSE	FALSE	FALSE	TRUE	0	2
MCOLN1	A0A5F7ZBG7;F6W742;F6W780		FALSE	TRUE	57192	MCOLN1	Q9GZU1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SPEG	A0A5F7ZBH6;A0A5F7ZU89;F7ERP9;F7ERQ5		FALSE	TRUE		SPEG			FALSE	FALSE	FALSE	FALSE	0	1
IGHV3-49	A0A5F7ZBK1		FALSE	FALSE		IGHV3-49	A0A0A0MS15		FALSE	FALSE	TRUE	TRUE	1	1
ATP1B1	A0A5F7ZBL1		FALSE	TRUE	481	ATP1B1	P05026	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC717486	A0A5F7ZBL7;A0A5F7ZSU5;A0A5F7ZYR4;A0A5F8A478;F7H3U8		FALSE	TRUE		LOC717486			FALSE	FALSE	FALSE	FALSE	0	1
LOC697422	A0A5F7ZBM8		FALSE	TRUE		LOC697422			FALSE	FALSE	FALSE	FALSE	0	1
SLC36A2	A0A5F7ZBN6;A0A5F8A8J4;A0A5F8AER3;F7GB80	713509	FALSE	TRUE	153201	SLC36A2	Q495M3		TRUE	FALSE	FALSE	TRUE	1	2
CUZD1	A0A5F7ZBP5;F7BP10		FALSE	FALSE	50624	CUZD1	Q86UP6		TRUE	FALSE	FALSE	FALSE	1	0
ZNF346	A0A5F7ZBP7;A0A5F7ZF64;A0A5K1VSP8;F7CEB0;F7CEB6;F7G0N4		FALSE	TRUE		ZNF346			FALSE	FALSE	FALSE	FALSE	0	1
SERINC3	A0A5F7ZBP8;A0A5F8A393		FALSE	FALSE	10955	SERINC3	Q13530		TRUE	FALSE	FALSE	TRUE	1	1
NPR2	A0A5F7ZBQ1;A0A5F7ZBY2;G7NFC7		FALSE	TRUE	4882	NPR2	P20594	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
TMEM67	A0A5F7ZBT6;F6Q6M1;F7GBA1		FALSE	TRUE	91147	TMEM67	Q5HYA8		TRUE	FALSE	FALSE	TRUE	1	2
DGKG	A0A5F7ZBT8;A0A5F7ZI06;F6RTT0;F6W036		FALSE	TRUE	1608	DGKG	P49619		FALSE	FALSE	FALSE	TRUE	0	2
ADAMTS7	A0A5F7ZBV1;A0A5F8A7F1;A0A5F8AP31;F6ULE4		FALSE	FALSE	11173	ADAMTS7	Q9UKP4		FALSE	TRUE	TRUE	FALSE	2	0
PLG	A0A5F7ZBV5;A0A5F7ZJ53;F7CC91		FALSE	FALSE	5340	PLG	P00747		FALSE	TRUE	TRUE	TRUE	2	1
PTPRT	A0A5F7ZBW0;F6PVA5;F6PVC0;F7GRQ7		FALSE	FALSE	11122	PTPRT	O14522		TRUE	TRUE	TRUE	TRUE	3	1
TDGF1	A0A5F7ZBW4		FALSE	TRUE	6997	TDGF1	P13385		TRUE	TRUE	TRUE	TRUE	3	2
CHL1	A0A5F7ZBW5;A0A5F7ZCM7;A0A5F8A5U0;A0A5F8AAL0;F7B8S4		FALSE	TRUE	10752	CHL1	O00533	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
IFNAR2	A0A5F7ZBW6;A0A5F7ZUD6;A0A5F8AD84;A0A5F8AGI8;A0A5F8APC2;F6ZFE6		FALSE	TRUE	3455	IFNAR2	P48551	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
PLA2R1	A0A5F7ZBX8;A0A5F7ZK26;A0A5F7ZNF2;A0A5F7ZPC7;A0A5F7ZYE5		FALSE	FALSE	22925	PLA2R1	Q13018	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
CD1B	A0A5F7ZBY7;A0A5F7ZJA7;A0A5F7ZPS8;A0A5F8A6L7;F7D531		TRUE	TRUE	910	CD1B	P29016	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
SEC31A	A0A5F7ZBY9;A0A5F7ZTE1;A0A5F7ZZI7;A0A5F8AJV2;A0A5F8ANQ4;F6TGH7;F6WS99;F6WSK8		FALSE	FALSE	22872	SEC31A	O94979		FALSE	TRUE	FALSE	FALSE	1	0
FAT1	A0A5F7ZBZ5;A0A5F7ZEQ5;A0A5F7ZKI0;A0A5F7ZSW4;A0A5F8A5J7;F7HLC0		FALSE	TRUE	2195	FAT1	Q14517	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
HEXA	A0A5F7ZC15;A0A5F8ASM4;F7GCB0;F7GQ47		FALSE	FALSE	3073	HEXA	P06865	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
SLC11A1	A0A5F7ZC25;A0A5F8A070;A0A5F8AMF9;A0A5F8ATA6;F7DV44		FALSE	FALSE	6556	SLC11A1	P49279		TRUE	FALSE	FALSE	TRUE	1	1
SHROOM3	A0A5F7ZC42;A0A5F7ZEH4;A0A5F7ZZW8;A0A5F8A0K2;F7H4U4		FALSE	TRUE	57619	SHROOM3	Q8TF72		FALSE	FALSE	FALSE	TRUE	0	2
ADAM19	A0A5F7ZC51;A0A5F7ZRV3;F7FAH0		FALSE	FALSE	8728	ADAM19	Q9H013	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
LOC719317	A0A5F7ZC86;A0A5F8ALY5;F6PRK1;F6R125;F7F854;F7F863;F7G1R4;F7G1S4		FALSE	TRUE		LOC719317			FALSE	FALSE	FALSE	FALSE	0	1
LOC710506	A0A5F7ZC93		FALSE	TRUE		LOC710506			FALSE	FALSE	FALSE	FALSE	0	1
TOR1AIP2	A0A5F7ZCA4;F7CN23;H9EQR3	716691	FALSE	FALSE	163590	TOR1AIP2	Q8NFQ8;Q9H496	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
DENND4C	A0A5F7ZCD7;A0A5F7ZSB4;A0A5F8AI23;A0A5F8AI81;F6XME1;F7HT26		FALSE	TRUE	55667	DENND4C	Q5VZ89		FALSE	FALSE	FALSE	TRUE	0	2
