UniProt	GeneID	Gene Name	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
Q9ULI3	57493	HEG1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9ULV1	8322	FZD4	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9ULW2	11211	FZD10		TRUE	TRUE	TRUE	TRUE	3
Q9UMF0	7087	ICAM5	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q9UMR7	50856	CLEC4A		FALSE	TRUE	FALSE	TRUE	1
Q9UMZ2	11276	SYNRG		FALSE	TRUE	FALSE	FALSE	1
Q9UN67	56126	PCDHB10		TRUE	TRUE	FALSE	TRUE	2
Q9UN72	56141	PCDHA7		TRUE	TRUE	FALSE	TRUE	2
Q9UN73	56142	PCDHA6	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q9UN74	56144	PCDHA4		TRUE	TRUE	FALSE	TRUE	2
Q9UNG2	8995	TNFSF18	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9UNK0	9482	STX8		FALSE	TRUE	FALSE	TRUE	1
Q9UP38	8321	FZD1		TRUE	TRUE	TRUE	TRUE	3
Q9UPM8	23431	AP4E1		FALSE	TRUE	FALSE	FALSE	1
Q9UPZ3	11234	HPS5		FALSE	TRUE	FALSE	FALSE	1
Q9UQ16	26052	DNM3		FALSE	TRUE	FALSE	TRUE	1
Q9UQB3	1501	CTNND2		FALSE	TRUE	FALSE	TRUE	1
Q9UQP3	63923	TNN		FALSE	TRUE	TRUE	FALSE	2
Q9Y2M5	27252	KLHL20		FALSE	TRUE	FALSE	FALSE	1
Q9Y2T2	26985	AP3M1		FALSE	TRUE	FALSE	FALSE	1
Q9Y4G6	83660	TLN2		FALSE	TRUE	FALSE	TRUE	1
Q9Y4K0	4017	LOXL2		FALSE	TRUE	FALSE	FALSE	1
Q9Y587	11154	AP4S1		FALSE	TRUE	FALSE	FALSE	1
Q9Y5E3	56130	PCDHB6		TRUE	TRUE	FALSE	TRUE	2
Q9Y5E5	56131	PCDHB4		TRUE	TRUE	FALSE	TRUE	2
Q9Y5E6	56132	PCDHB3		TRUE	TRUE	FALSE	TRUE	2
Q9Y5E7	56133	PCDHB2		TRUE	TRUE	FALSE	TRUE	2
Q9Y5E8	56121	PCDHB15		TRUE	TRUE	FALSE	TRUE	2
Q9Y5F1	56124	PCDHB12		TRUE	TRUE	FALSE	TRUE	2
Q9Y5F2	56125	PCDHB11		TRUE	TRUE	FALSE	TRUE	2
Q9Y5H6	56140	PCDHA8		TRUE	TRUE	FALSE	TRUE	2
Q9Y5H7	56143	PCDHA5		TRUE	TRUE	FALSE	TRUE	2
Q9Y5H8	56145	PCDHA3		TRUE	TRUE	FALSE	TRUE	2
Q9Y5H9	56146	PCDHA2		TRUE	TRUE	FALSE	TRUE	2
Q9Y5I1	56138	PCDHA11	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q9Y5I2	56139	PCDHA10	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q9Y5I3	56147	PCDHA1		TRUE	TRUE	FALSE	TRUE	2
Q9Y5I4	56134	PCDHAC2		TRUE	TRUE	FALSE	TRUE	2
Q9Y5L2	29923	HILPDA		FALSE	TRUE	TRUE	FALSE	2
Q9Y5Q5	10699	CORIN		TRUE	TRUE	TRUE	TRUE	3
Q9Y5Z0	25825	BACE2		TRUE	TRUE	FALSE	TRUE	2
Q9Y653	9289	ADGRG1	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q9Y678	22820	COPG1		FALSE	TRUE	FALSE	FALSE	1
Q9Y696	25932	CLIC4		FALSE	TRUE	TRUE	TRUE	2
Q9Y6B6	51128	SAR1B		FALSE	TRUE	FALSE	FALSE	1
Q9Y6B7	10717	AP4B1		FALSE	TRUE	FALSE	FALSE	1
Q9Y6F9	7475	WNT6		FALSE	TRUE	TRUE	TRUE	2
Q9Y6H8	2700	GJA3		TRUE	TRUE	FALSE	TRUE	2
Q9Y6N7	6091	ROBO1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9Y6Q5	10053	AP1M2		FALSE	TRUE	FALSE	FALSE	1
Q9Y6Q6	8792	TNFRSF11A	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9Y6W8	29851	ICOS		TRUE	TRUE	TRUE	TRUE	3
