UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
A0A5F7ZXH3		PHKA2	FALSE	TRUE	5256	PHKA2	P46019		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F7ZXQ9		PCDHB6	FALSE	TRUE	56130	PCDHB6	Q9Y5E3		TRUE	TRUE	FALSE	TRUE	2	2
A0A5F7ZXU8		CAV2	FALSE	TRUE	858	CAV2	P51636		FALSE	TRUE	FALSE	TRUE	1	2
A0A5F7ZXW8		OR5D3P	FALSE	TRUE		OR5D3P			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F7ZY19		MAMU-DOB	FALSE	TRUE		MAMU-DOB			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F7ZY22		PHKA2	FALSE	TRUE	5256	PHKA2	P46019		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F7ZYS4		ENOX1	TRUE	TRUE	55068	ENOX1	Q8TC92		FALSE	FALSE	TRUE	TRUE	2	2
A0A5F7ZYU0		ADCY1	FALSE	TRUE	107	ADCY1	Q08828		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F7ZYX9		OR14A2	FALSE	TRUE		OR14A2	Q96R54		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F7ZYY9		OR5BS1P	FALSE	TRUE		OR5BS1P			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F7ZZ49		FAT3	FALSE	TRUE	120114	FAT3	Q8TDW7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F7ZZ51		SLC6A19	FALSE	TRUE	340024	SLC6A19	Q695T7		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F7ZZ58		OR13C9	FALSE	TRUE	286362	OR13C9	Q8NGT0		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F7ZZ99		GABRD	FALSE	TRUE	2563	GABRD	O14764		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F7ZZD2		SLC34A1	FALSE	TRUE	6569	SLC34A1	Q06495		TRUE	FALSE	TRUE	TRUE	2	2
A0A5F7ZZG3		UTRN	FALSE	TRUE	7402	UTRN	P46939		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F7ZZH2		TNFRSF12A	FALSE	TRUE	51330	TNFRSF12A	Q9NP84		FALSE	TRUE	TRUE	TRUE	2	2
A0A5F7ZZH8		LPL	FALSE	TRUE	4023	LPL	P06858		TRUE	TRUE	TRUE	TRUE	3	2
A0A5F7ZZT7		AGRN	FALSE	TRUE	375790	AGRN	O00468	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
A0A5F8A058		DDR2	FALSE	TRUE	4921	DDR2	Q16832	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8A092		OR2K2	FALSE	TRUE	26248	OR2K2	Q8NGT1		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A0G0		OR1M1	FALSE	TRUE	125963	OR1M1	Q8NGA1		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A0M1		OR4D5	FALSE	TRUE	219875	OR4D5	Q8NGN0		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A0N5		KCNC4	FALSE	TRUE	3749	KCNC4	Q03721		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8A0N7		GABRG1	FALSE	TRUE	2565	GABRG1	Q8N1C3		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A109		CLTB	FALSE	TRUE	1212	CLTB	P09497		FALSE	TRUE	FALSE	TRUE	1	2
A0A5F8A133		EPB41L3	FALSE	TRUE	23136	EPB41L3	Q9Y2J2		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8A1X8		GPAM	FALSE	TRUE	57678	GPAM	Q9HCL2		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8A1Z2		SCN1B	FALSE	TRUE	6324	SCN1B	Q07699		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A211		SLC26A3	FALSE	TRUE	1811	SLC26A3	P40879		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A218		ENOX2	TRUE	TRUE	10495	ENOX2	Q16206		FALSE	TRUE	TRUE	TRUE	3	2
A0A5F8A290		TTYH2	FALSE	TRUE	94015	TTYH2	Q9BSA4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8A2D7		GRIN2C	FALSE	TRUE	2905	GRIN2C	Q14957		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A2J8		SLC6A12	FALSE	TRUE	6539	SLC6A12	P48065		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A2W9		C7	FALSE	TRUE	730	C7	P10643		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8A3F3		PHKA2	FALSE	TRUE	5256	PHKA2	P46019		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8A3J4		OR4D6	FALSE	TRUE	219983	OR4D6	Q8NGJ1		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A3M1		OR7D4	FALSE	TRUE	125958	OR7D4	Q8NG98		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A3S9		UTRN	FALSE	TRUE	7402	UTRN	P46939		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8A3U3		OR2AE1	FALSE	TRUE	81392	OR2AE1	Q8NHA4		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A3V0		LOC723064	FALSE	TRUE		LOC723064			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8A456		CDHR2	FALSE	TRUE	54825	CDHR2	Q9BYE9		TRUE	TRUE	FALSE	TRUE	2	2
A0A5F8A4B4		CFTR	FALSE	TRUE	1080	CFTR	P13569		FALSE	FALSE	TRUE	TRUE	1	2
A0A5F8A4L8		EPHB3	FALSE	TRUE	2049	EPHB3	P54753	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8A4P3		SGCE	FALSE	TRUE	8910	SGCE	O43556	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8A4Q4		OR8D4	FALSE	TRUE	338662	OR8D4	Q8NGM9		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A4W9		MC3R	FALSE	TRUE	4159	MC3R	P41968		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A561		LOC719970	FALSE	TRUE		LOC719970			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8A5A3		CDON	FALSE	TRUE	50937	CDON	Q4KMG0	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8A5B1		FSHR	FALSE	TRUE	2492	FSHR	P23945		TRUE	TRUE	FALSE	TRUE	2	2
A0A5F8A5H8		ENOX1	TRUE	TRUE	55068	ENOX1	Q8TC92		FALSE	FALSE	TRUE	TRUE	2	2
A0A5F8A5J5		CACNB1	FALSE	TRUE	782	CACNB1	Q02641		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8A5J7		FAT1	FALSE	TRUE	2195	FAT1	Q14517	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
A0A5F8A5M4		TMC7	FALSE	TRUE	79905	TMC7	Q7Z402	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8A5U0		CHL1	FALSE	TRUE	10752	CHL1	O00533	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8A5V1		OR51B5	FALSE	TRUE	282763	OR51B5	Q9H339		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A5Z3		OR2L2	FALSE	TRUE	26246	OR2L2	Q8NH16		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A649		LOC706213	FALSE	TRUE		LOC706213			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8A793		ENPP6	FALSE	TRUE	133121	ENPP6	Q6UWR7		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A7E0		ITGAX	FALSE	TRUE	3687	ITGAX	P20702	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8A7E2		PCDHB5	FALSE	TRUE	26167	PCDHB5	Q9Y5E4		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A7E9		CD72	FALSE	TRUE	971	CD72	P21854	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
A0A5F8A7H2		LOC694442	FALSE	TRUE		LOC694442			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8A7I5		LOC114669810	FALSE	TRUE		LOC114669810			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8A7Y5		SLC6A12	FALSE	TRUE	6539	SLC6A12	P48065		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A802		ITGB2	FALSE	TRUE	3689	ITGB2	P05107	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8A8T6		OR2I1P	FALSE	TRUE		OR2I1P	Q8NGU4		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A9A2		PDGFRB	FALSE	TRUE	5159	PDGFRB	P09619	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A5F8A9D5		OR7E24	FALSE	TRUE	26648	OR7E24	Q6IFN5		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A9G3		BBS2	FALSE	TRUE	583	BBS2	Q9BXC9		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AA04		LOC106995615	FALSE	TRUE		LOC106995615			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8AA63		NTRK2	FALSE	TRUE	4915	NTRK2	Q16620	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
A0A5F8AA84		OCLN	FALSE	TRUE	100506658	OCLN	Q16625		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AAB5		ANO1	FALSE	TRUE	55107	ANO1	Q5XXA6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AAC1		OR1I1	FALSE	TRUE	126370	OR1I1	O60431		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AAI4		TNFRSF10A	FALSE	TRUE	8797	TNFRSF10A	O00220		TRUE	FALSE	TRUE	TRUE	2	2
A0A5F8AAL0		CHL1	FALSE	TRUE	10752	CHL1	O00533	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AAP6		LOC698874	FALSE	TRUE		LOC698874			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8AAQ6		HTR3A	FALSE	TRUE	3359	HTR3A	P46098		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AAU8		MS4A2	FALSE	TRUE	2206	MS4A2	Q01362		FALSE	TRUE	TRUE	TRUE	2	2
A0A5F8AB71		MAMU-DOA	FALSE	TRUE		MAMU-DOA			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8AB84		GABRG2	FALSE	TRUE	2566	GABRG2	P18507		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ABA0		PHKA2	FALSE	TRUE	5256	PHKA2	P46019		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8ABB7		ITGB1	FALSE	TRUE	3688	ITGB1	P05556	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8ABB9		TMC6	FALSE	TRUE	11322	TMC6	Q7Z403		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8ABE0		OR10G7	FALSE	TRUE	390265	OR10G7	Q8NGN6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ABE5		OR1C1	FALSE	TRUE	26188	OR1C1	Q15619		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ABI6		ITGA1	FALSE	TRUE	3672	ITGA1	P56199	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8ABL1		BSG	FALSE	TRUE	682	BSG	P35613	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8ABN8		OR52B6	FALSE	TRUE	340980	OR52B6	Q8NGF0		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ABS0		KCNQ2	FALSE	TRUE	3785	KCNQ2	O43526		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8ABV0		CDHR2	FALSE	TRUE	54825	CDHR2	Q9BYE9		TRUE	TRUE	FALSE	TRUE	2	2
A0A5F8ABX1		KCNA7	FALSE	TRUE	3743	KCNA7	Q96RP8		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AC00		OR51S1	FALSE	TRUE	119692	OR51S1	Q8NGJ8		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AC32		OR8B8	FALSE	TRUE	26493	OR8B8	Q15620		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AC63		EPHA5	FALSE	TRUE	2044	EPHA5	P54756	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8ACA7		OR10W1	FALSE	TRUE	81341	OR10W1	Q8NGF6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ACC2		OR14K1	FALSE	TRUE		OR14K1	Q8NGZ2		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ACE5		ITGB2	FALSE	TRUE	3689	ITGB2	P05107	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8ACK4		NPTN	FALSE	TRUE	27020	NPTN	Q9Y639	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A5F8ACV9		LIMS2	FALSE	TRUE	55679	LIMS2	Q7Z4I7		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AD20		ARVCF	FALSE	TRUE	421	ARVCF	O00192		FALSE	TRUE	FALSE	TRUE	1	2
A0A5F8AD76		SLC12A7	FALSE	TRUE	10723	SLC12A7	Q9Y666	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AD81		OR4D10	FALSE	TRUE	390197	OR4D10	Q8NGI6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ADB3		KCNQ2	FALSE	TRUE	3785	KCNQ2	O43526		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8ADI1		LOC114669810	FALSE	TRUE		LOC114669810			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8ADK4		ADCY7	FALSE	TRUE	113	ADCY7	P51828	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8ADL8		OR9G1	FALSE	TRUE	390174	OR9G1	Q8NH87		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ADQ5		MAMU-DRB1	FALSE	TRUE		MAMU-DRB1			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8ADR4		C7	FALSE	TRUE	730	C7	P10643		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AE69		PCDH9	FALSE	TRUE	5101	PCDH9	Q9HC56	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AEB1		MAMU-DRB1	FALSE	TRUE		MAMU-DRB1			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8AEJ2		CLDN23	FALSE	TRUE	137075	CLDN23	Q96B33		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AEU8		FAT3	FALSE	TRUE	120114	FAT3	Q8TDW7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AF12		SGCE	FALSE	TRUE	8910	SGCE	O43556	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AFD7		C7	FALSE	TRUE	730	C7	P10643		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AFJ3		SCARA5	FALSE	TRUE	286133	SCARA5	Q6ZMJ2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8AFR6		ATP4B	FALSE	TRUE	496	ATP4B	P51164		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AFS5		DNAJC25	FALSE	TRUE		DNAJC25			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8AG11		OR13A1	FALSE	TRUE	79290	OR13A1	Q8NGR1		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AGF3		OR6V1	FALSE	TRUE	346517	OR6V1	Q8N148		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AGI3		OR5H14	FALSE	TRUE	403273	OR5H14	A6NHG9		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AGL2		CACNA1D	FALSE	TRUE	776	CACNA1D	Q01668		FALSE	TRUE	FALSE	TRUE	1	2
A0A5F8AGM6		ADCY7	FALSE	TRUE	113	ADCY7	P51828	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AH06		FLT1	FALSE	TRUE	2321	FLT1	P17948	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AHF8		OR9H1P	FALSE	TRUE		OR9H1P			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8AHQ6		SGCG	FALSE	TRUE	6445	SGCG	Q13326		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AHV3		MMP15	FALSE	TRUE	4324	MMP15	P51511		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AI06		LOC707004	FALSE	TRUE		LOC707004			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8AIA6		DSC2	FALSE	TRUE	1824	DSC2	Q02487	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
A0A5F8AIF3		CACNB1	FALSE	TRUE	782	CACNB1	Q02641		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AIP4	709264	LOC709264	FALSE	TRUE		LOC709264			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8AIT8		CFTR	FALSE	TRUE	1080	CFTR	P13569		FALSE	FALSE	TRUE	TRUE	1	2
A0A5F8AJ05		KITLG	FALSE	TRUE	4254	KITLG	P21583	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
A0A5F8AJ08		ITGA9	FALSE	TRUE	3680	ITGA9	Q13797	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
A0A5F8AJ60		OR51F1	FALSE	TRUE		OR51F1	A6NGY5		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AJL5		GRIK4	FALSE	TRUE	2900	GRIK4	Q16099		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AJP6		TAS1R3	FALSE	TRUE	83756	TAS1R3	Q7RTX0		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AJW5		ITGAX	FALSE	TRUE	3687	ITGAX	P20702	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8AK26		ARVCF	FALSE	TRUE	421	ARVCF	O00192		FALSE	TRUE	FALSE	TRUE	1	2
A0A5F8AK63		OR2AG1	FALSE	TRUE	144125	OR2AG1	Q9H205		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AKA6		TMC7	FALSE	TRUE	79905	TMC7	Q7Z402	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AKH5		ITGAX	FALSE	TRUE	3687	ITGAX	P20702	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8AKY0		OR13J1	FALSE	TRUE	392309	OR13J1	Q8NGT2		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AKY3		OR8J3	FALSE	TRUE	81168	OR8J3	Q8NGG0		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AL58		OR7C1	FALSE	TRUE	26664	OR7C1	O76099		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ALG4		ATP1B3	FALSE	TRUE	483	ATP1B3	P54709	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8ALR0		KITLG	FALSE	TRUE	4254	KITLG	P21583	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
A0A5F8ALS8		OR5D13	FALSE	TRUE	390142	OR5D13	Q8NGL4		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ALT3		MPZL1	FALSE	TRUE	9019	MPZL1	O95297	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A5F8ALT5		ANO1	FALSE	TRUE	55107	ANO1	Q5XXA6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ALZ5		P2RX7	FALSE	TRUE	5027	P2RX7	Q99572	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8AM81		SLCO3A1	FALSE	TRUE	28232	SLCO3A1	Q9UIG8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AM89		SCN4A	FALSE	TRUE	6329	SCN4A	P35499		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AMR0		GNG4	FALSE	TRUE	2786	GNG4	P50150		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AND8		CATSPER1	FALSE	TRUE	117144	CATSPER1	Q8NEC5		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8ANI8		NCMAP	FALSE	TRUE	400746	NCMAP	Q5T1S8		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ANL3		BSG	FALSE	TRUE	682	BSG	P35613	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8ANY4		OR51V1	FALSE	TRUE	283111	OR51V1	Q9H2C8		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AP51		FAT3	FALSE	TRUE	120114	FAT3	Q8TDW7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AP79		DSCAM	FALSE	TRUE	1826	DSCAM	O60469		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8APD0		PCDH7	FALSE	TRUE	5099	PCDH7	O60245	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8APE6		FAT3	FALSE	TRUE	120114	FAT3	Q8TDW7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8APH5		LOC698781	FALSE	TRUE		LOC698781			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8APK4		MAMU-DMA	FALSE	TRUE		MAMU-DMA			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8APL2		OR2S2	FALSE	TRUE	56656	OR2S2	Q9NQN1		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8APP8		SLC26A3	FALSE	TRUE	1811	SLC26A3	P40879		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8APT3		OR2D3	FALSE	TRUE	120775	OR2D3	Q8NGH3		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AQ11		ADCY1	FALSE	TRUE	107	ADCY1	Q08828		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AQ28		EPHA2	FALSE	TRUE	1969	EPHA2	P29317	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A5F8AQ30		CNTN6	FALSE	TRUE	27255	CNTN6	Q9UQ52		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AQ63		PCDHB13	FALSE	TRUE	56123	PCDHB13	Q9Y5F0		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AQB0		LIMS1	FALSE	TRUE	3987	LIMS1	P48059		FALSE	FALSE	FALSE	TRUE	0	2
A0A5F8AQM3		LOC715628	FALSE	TRUE		LOC715628			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8AQQ4		LOC709324	FALSE	TRUE		LOC709324			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8AR06		OR2T6	FALSE	TRUE	254879	OR2T6	Q8NHC8		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ARB3		OR13C4	FALSE	TRUE	138804	OR13C4	Q8NGS5		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ARJ4		SCN9A	FALSE	TRUE	6335	SCN9A	Q15858		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AS92		SLC6A9	FALSE	TRUE	6536	SLC6A9	P48067	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8ASX9		OR2L5	FALSE	TRUE	81466	OR2L5	Q8NG80		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ASZ9		OR9I1	FALSE	TRUE	219954	OR9I1	Q8NGQ6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AT19		CA4	FALSE	TRUE	762	CA4	P22748		TRUE	TRUE	TRUE	TRUE	3	2
A0A5F8AT88		TTYH2	FALSE	TRUE	94015	TTYH2	Q9BSA4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8ATM4		OR13C8	FALSE	TRUE	138802	OR13C8	Q8NGS7		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ATZ2		HEPH	FALSE	TRUE	9843	HEPH	Q9BQS7		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AU22		TMC7	FALSE	TRUE	79905	TMC7	Q7Z402	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AU24		ANO1	FALSE	TRUE	55107	ANO1	Q5XXA6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AUD7	106992372	LOC106992372	FALSE	TRUE		LOC106992372			FALSE	FALSE	FALSE	FALSE	0	1
A0A5F8AUQ5		SCN3B	FALSE	TRUE	55800	SCN3B	Q9NY72		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AUS2		BSG	FALSE	TRUE	682	BSG	P35613	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AUV4		OR2A5	FALSE	TRUE	393046	OR2A5	Q96R48		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AV31		SLCO1B3	FALSE	TRUE	28234	SLCO1B3	Q9NPD5		TRUE	FALSE	FALSE	TRUE	1	2
A0A5K1UBA0		SCN2B	FALSE	TRUE	6327	SCN2B	O60939	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5K1UTM6		LRP6	FALSE	TRUE	4040	LRP6	O75581		TRUE	TRUE	TRUE	TRUE	3	2
A0A5K1UW69		MAMU-DRB1	FALSE	TRUE		MAMU-DRB1			FALSE	FALSE	FALSE	FALSE	0	1
A0A5K1UW70		MAMU-DRB1	FALSE	TRUE		MAMU-DRB1			FALSE	FALSE	FALSE	FALSE	0	1
A0A5K1UYR2		EPB41L3	FALSE	TRUE	23136	EPB41L3	Q9Y2J2		FALSE	FALSE	FALSE	TRUE	0	2
A0A5K1V1M6		EPHA4	FALSE	TRUE	2043	EPHA4	P54764	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A5K1V3S2		CAV1	FALSE	TRUE	857	CAV1	Q03135		FALSE	TRUE	FALSE	TRUE	1	2
A0A5K1V437		GABRB2	FALSE	TRUE	2561	GABRB2	P47870		TRUE	FALSE	FALSE	TRUE	1	2
A0A5K1VFY9		OR52N4	FALSE	TRUE	390072	OR52N4	Q8NGI2		TRUE	FALSE	FALSE	TRUE	1	2
A0A5K1VGX8		HIP1R	FALSE	TRUE	9026	HIP1R	O75146		FALSE	FALSE	FALSE	TRUE	0	2
A0A5K1VMN3		PDGFRA	FALSE	TRUE	5156	PDGFRA	P16234	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A5K1VTR4		LPL	FALSE	TRUE	4023	LPL	P06858		TRUE	TRUE	TRUE	TRUE	3	2
A2TJ57		Mamu-DPA1	FALSE	TRUE		MAMU-DPA1			FALSE	FALSE	FALSE	FALSE	0	1
B0S4P8		ADRA1A	FALSE	TRUE	148	ADRA1A	P35348		TRUE	FALSE	FALSE	TRUE	1	2
F6PIM3		ARVCF	FALSE	TRUE	421	ARVCF	O00192		FALSE	TRUE	FALSE	TRUE	1	2
F6PIV7		ADCY4	FALSE	TRUE	196883	ADCY4	Q8NFM4		FALSE	FALSE	FALSE	TRUE	0	2
