Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
Tspan1	A0A1U7QSI7	101839465	FALSE	TRUE	TSPAN1	O60635	10103	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Gfral	A0A1U7QSI9	101838404	FALSE	FALSE	GFRAL	Q6UXV0	389400		TRUE	FALSE	TRUE	TRUE	2	1
Ncstn	A0A1U7QSJ0	101831597	FALSE	TRUE	NCSTN	Q92542	23385	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Clcn5	A0A1U7QSJ1;A0A1U8CVV4;A0A3Q0DFR9	101828766	FALSE	TRUE	CLCN5	P51795	1184		FALSE	FALSE	FALSE	TRUE	0	2
Syp	A0A1U7QSJ6	101830475	FALSE	TRUE	SYP	P08247	6855		TRUE	FALSE	FALSE	TRUE	1	2
Baiap2l1	A0A1U7QSJ7	101836130	FALSE	TRUE	BAIAP2L1	Q9UHR4	55971		FALSE	FALSE	FALSE	TRUE	0	2
LOC101840836	A0A1U7QSK5	101840836	FALSE	TRUE	LOC101840836				FALSE	FALSE	FALSE	FALSE	0	1
Slc29a4	A0A1U7QSM0	101822780	FALSE	FALSE	SLC29A4	Q7RTT9	222962	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Slc38a5	A0A1U7QSM2;A0A1U8CN02	101842739	FALSE	FALSE	SLC38A5	Q8WUX1	92745		TRUE	FALSE	FALSE	TRUE	1	1
Cldn17	A0A1U7QSN6	101836451	FALSE	TRUE	CLDN17	P56750	26285		FALSE	FALSE	FALSE	TRUE	0	2
Sema4f	A0A1U7QSN7;A0A1U8C8G9;A0A3Q0D4J4	101832043	FALSE	TRUE	SEMA4F	O95754	10505	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Tmem184a	A0A1U7QSN8	101828125	FALSE	FALSE	TMEM184A	Q6ZMB5	202915		TRUE	FALSE	FALSE	TRUE	1	1
Htra2	A0A1U7QSP2	101833773	FALSE	TRUE	HTRA2	O43464	27429		FALSE	FALSE	FALSE	TRUE	0	2
LOC101830183	A0A1U7QSP3	101830183	TRUE	FALSE	LOC101830183				FALSE	FALSE	FALSE	FALSE	1	0
Glt8d1	A0A1U7QSQ1	101843442	FALSE	FALSE	GLT8D1	Q68CQ7	55830	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
LOC101840679	A0A1U7QSR4	101840679	FALSE	TRUE	LOC101840679				FALSE	FALSE	FALSE	FALSE	0	1
LOC101844413	A0A1U7QSR9		FALSE	TRUE	LOC101844413				FALSE	FALSE	FALSE	FALSE	0	1
Prss23	A0A1U7QSS0;A0A1U8BWS2	101836715	FALSE	FALSE	PRSS23	O95084	11098	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Slc34a1	A0A1U7QSS9	101827429	FALSE	TRUE	SLC34A1	Q06495	6569		TRUE	FALSE	TRUE	TRUE	2	2
Dbn1	A0A1U7QST4;A0A1U7R2Z8	101829451	FALSE	FALSE	DBN1	Q16643	1627		FALSE	TRUE	FALSE	TRUE	1	1
Fcer2	A0A1U7QST8;A0A3Q0DBC0;A0A3Q0DG84		FALSE	FALSE	FCER2	P06734	2208	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3	1
Tlr2	A0A1U7QSU6;A0A3Q0D6X8		FALSE	FALSE	TLR2	O60603	7097	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Spock1	A0A1U7QSV9;A0A1U7R321;A0A1U8C8P9	101837172	FALSE	FALSE	SPOCK1	Q08629	6695		FALSE	TRUE	FALSE	FALSE	1	0
Tpbgl	A0A1U7QSW3	101830970	FALSE	FALSE	TPBGL	P0DKB5	100507050		TRUE	FALSE	FALSE	FALSE	1	0
Hnrnpk	A0A1U7QSW4	101838781	FALSE	FALSE	HNRNPK	P61978	3190	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
P2rx2	A0A1U7QSW5;A0A1U7R3W2;A0A1U7RE57;A0A3Q0DFC8;A0A3Q0DG26;A0A3Q0DHC2	101842393	FALSE	TRUE	P2RX2	Q9UBL9	22953		TRUE	FALSE	FALSE	TRUE	1	2
Tjap1	A0A1U7QSX1;A0A1U8C445	101843215	FALSE	TRUE	TJAP1	Q5JTD0	93643		FALSE	FALSE	FALSE	TRUE	0	2
Lmna	A0A1U7QSX8	101827435	FALSE	FALSE	LMNA	P02545	4000	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Hcn3	A0A1U7QSY9	101831960	FALSE	TRUE	HCN3	Q9P1Z3	57657		FALSE	FALSE	FALSE	TRUE	0	2
LOC101826901	A0A1U7QSZ3	101826901	FALSE	TRUE	LOC101826901				FALSE	FALSE	FALSE	FALSE	0	1
Grm5	A0A1U7QT02;A0A1U8CWD4	101840496	FALSE	TRUE	GRM5	P41594	2915		TRUE	FALSE	FALSE	TRUE	1	2
Efna1	A0A1U7QT03	101837719	FALSE	TRUE	EFNA1	P20827	1942	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101826368	A0A1U7QT05	101826368	FALSE	TRUE	LOC101826368				FALSE	FALSE	FALSE	FALSE	0	1
LOC101842472	A0A1U7QT07	101842472	FALSE	TRUE	LOC101842472				FALSE	FALSE	FALSE	FALSE	0	1
LOC101828191	A0A1U7QT10	101828191	FALSE	TRUE	LOC101828191				FALSE	FALSE	FALSE	FALSE	0	1
Treml2	A0A1U7QT11;A0A3Q0CNR2	101833930	TRUE	FALSE	TREML2	Q5T2D2	79865		TRUE	TRUE	TRUE	TRUE	4	1
LOC101823865	A0A1U7QT12	101823865	FALSE	TRUE	LOC101823865				FALSE	FALSE	FALSE	FALSE	0	1
LOC101837981	A0A1U7QT13	101837981	FALSE	TRUE	LOC101837981				FALSE	FALSE	FALSE	FALSE	0	1
LOC101829803	A0A1U7QT16	101829803	FALSE	TRUE	LOC101829803				FALSE	FALSE	FALSE	FALSE	0	1
LOC101831669	A0A1U7QT19	101831669	FALSE	TRUE	LOC101831669				FALSE	FALSE	FALSE	FALSE	0	1
Rftn1	A0A1U7QT20	101837060	FALSE	TRUE	RFTN1	Q14699	23180		FALSE	FALSE	FALSE	TRUE	0	2
Slc2a6	A0A1U7QT21;A0A1U8CL87	101827888	FALSE	FALSE	SLC2A6	Q9UGQ3	11182		TRUE	FALSE	FALSE	TRUE	1	1
Igsf9b	A0A1U7QT22;A0A1U8C5W4;A0A1U8C8U7;A0A1U8CGQ6	101840030	FALSE	FALSE	IGSF9B	Q9UPX0	22997		TRUE	FALSE	FALSE	TRUE	1	1
LOC101833254	A0A1U7QT23	101833254	FALSE	TRUE	LOC101833254				FALSE	FALSE	FALSE	FALSE	0	1
Vav2	A0A1U7QT27;A0A1U8CNR4	101829386	FALSE	TRUE	VAV2	P52735	7410		FALSE	FALSE	FALSE	TRUE	0	2
LOC101834553	A0A1U7QT32	101834553	FALSE	TRUE	LOC101834553				FALSE	FALSE	FALSE	FALSE	0	1
Mep1a	A0A1U7QT34	101822749	FALSE	FALSE	MEP1A	Q16819	4224		TRUE	FALSE	FALSE	TRUE	1	1
LOC101835852	A0A1U7QT36	101835852	FALSE	TRUE	LOC101835852				FALSE	FALSE	FALSE	FALSE	0	1
LOC101837158	A0A1U7QT40	101837158	FALSE	TRUE	LOC101837158				FALSE	FALSE	FALSE	FALSE	0	1
Ntng2	A0A1U7QT46;A0A1U7R430	101836576	FALSE	FALSE	NTNG2	Q96CW9	84628		TRUE	FALSE	FALSE	TRUE	1	1
Ldlr	A0A1U7QT49;A0A1U7R3B2	101828208	FALSE	FALSE	LDLR	P01130	3949	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Slurp1	A0A1U7QT57	101842119	FALSE	FALSE	SLURP1	P55000	57152		FALSE	TRUE	FALSE	FALSE	1	0
LOC101826530	A0A1U7QT62	101826530	FALSE	TRUE	LOC101826530				FALSE	FALSE	FALSE	FALSE	0	1
LOC101829433	A0A1U7QT67	101829433	FALSE	TRUE	LOC101829433				FALSE	FALSE	FALSE	FALSE	0	1
Slc27a4	A0A1U7QT69	101824310	FALSE	TRUE	SLC27A4	Q6P1M0	10999		FALSE	FALSE	FALSE	TRUE	0	2
LOC101831853	A0A1U7QT72	101831853	FALSE	TRUE	LOC101831853				FALSE	FALSE	FALSE	FALSE	0	1
Olfm2	A0A1U7QT73;A0A1U8C622;A0A1U8CGX1	101836221	FALSE	TRUE	OLFM2	O95897	93145		FALSE	FALSE	FALSE	TRUE	0	2
LOC101829546	A0A1U7QT83	101829546	FALSE	TRUE	LOC101829546				FALSE	FALSE	FALSE	FALSE	0	1
Sdcbp2	A0A1U7QT85;A0A3Q0CVT2	101829971	FALSE	TRUE	SDCBP2	Q9H190	27111		FALSE	FALSE	FALSE	TRUE	0	2
Abhd12	A0A1U7QT90;A0A3Q0CUN8;A0A3Q0CVT6	101832105	FALSE	TRUE	ABHD12	Q8N2K0	26090		FALSE	FALSE	FALSE	TRUE	0	2
Tor1a	A0A1U7QT91	101831096	FALSE	FALSE	TOR1A	O14656	1861		FALSE	TRUE	FALSE	FALSE	1	0
Cd93	A0A1U7QTA0	101835588	FALSE	FALSE	CD93	Q9NPY3	22918		TRUE	TRUE	TRUE	TRUE	3	1
Ace2	A0A1U7QTA1	101823817	TRUE	TRUE	ACE2	Q9BYF1	59272		TRUE	TRUE	TRUE	TRUE	4	2
Cdh5	A0A1U7QTB8	101835606	TRUE	TRUE	CDH5	P33151	1003	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Hspb1	A0A1U7QTC6	101844946	FALSE	TRUE	HSPB1	P04792	3315		FALSE	TRUE	FALSE	TRUE	1	2
Cdh24	A0A1U7QTD3	101829487	FALSE	TRUE	CDH24	Q86UP0	64403		TRUE	FALSE	TRUE	TRUE	2	2
Izumo3	A0A1U7QTE8	101827932	FALSE	FALSE	IZUMO3	Q5VZ72			TRUE	FALSE	FALSE	TRUE	1	1
Cpne6	A0A1U7QTE9;A0A1U8CP81	101833809	FALSE	TRUE	CPNE6	O95741	9362		FALSE	FALSE	FALSE	TRUE	0	2
Cavin4	A0A1U7QTF8	101836552	FALSE	TRUE	CAVIN4	Q5BKX8	347273		FALSE	FALSE	FALSE	TRUE	0	2
Ap4m1	A0A1U7QTG2	101837541	FALSE	FALSE	AP4M1	O00189	9179		FALSE	TRUE	FALSE	FALSE	1	0
Sdc2	A0A1U7QTG9	101825219	FALSE	FALSE	SDC2	P34741	6383		TRUE	FALSE	TRUE	TRUE	2	1
Adcy4	A0A1U7QTH1	101841504	FALSE	TRUE	ADCY4	Q8NFM4	196883		FALSE	FALSE	FALSE	TRUE	0	2
LOC101828062	A0A1U7QTI1	101828062	FALSE	TRUE	LOC101828062				FALSE	FALSE	FALSE	FALSE	0	1
LOC101829100	A0A1U7QTJ1	101829100	FALSE	TRUE	LOC101829100				FALSE	FALSE	FALSE	FALSE	0	1
LOC101833110	A0A1U7QTJ2	101833110	FALSE	TRUE	LOC101833110				FALSE	FALSE	FALSE	FALSE	0	1
Clec14a	A0A1U7QTJ7	101843700	FALSE	FALSE	CLEC14A	Q86T13	161198	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Slc39a9	A0A1U7QTK1		FALSE	FALSE	SLC39A9	Q9NUM3	55334		TRUE	FALSE	FALSE	FALSE	1	0
Gpr82	A0A1U7QTK6	101827437	FALSE	FALSE	GPR82	Q96P67	27197		TRUE	FALSE	FALSE	TRUE	1	1
Enho	A0A1U7QTM3	101842716	FALSE	TRUE	ENHO	Q6UWT2	375704		FALSE	FALSE	FALSE	TRUE	0	2
Fzd10	A0A1U7QTM7	101841210	TRUE	FALSE	FZD10	Q9ULW2	11211		TRUE	TRUE	TRUE	TRUE	4	1
Pard6b	A0A1U7QTN5	101844393	FALSE	TRUE	PARD6B	Q9BYG5	84612		FALSE	FALSE	FALSE	TRUE	0	2
Chst7	A0A1U7QTN6	101829933	FALSE	FALSE	CHST7	Q9NS84	56548	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Chl1	A0A1U7QTP6;A0A1U8CLT0;A0A1U8CX78	101838818	FALSE	TRUE	CHL1	O00533	10752	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Vapb	A0A1U7QTR6;A0A1U8C144	101832801	FALSE	FALSE	VAPB	O95292	9217		FALSE	TRUE	FALSE	TRUE	1	1
Styk1	A0A1U7QTS9	101839917	FALSE	TRUE	STYK1	Q6J9G0	55359		FALSE	FALSE	FALSE	TRUE	0	2
Lrp6	A0A1U7QTT4		FALSE	TRUE	LRP6	O75581	4040		TRUE	TRUE	TRUE	TRUE	3	2
Hrh3	A0A1U7QTT8	101840814	FALSE	FALSE	HRH3	Q9Y5N1	11255		TRUE	FALSE	FALSE	TRUE	1	1
Ntsr1	A0A1U7QTU3	101842879	FALSE	TRUE	NTSR1	P30989	4923	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
Emp1	A0A1U7QTU5	101824434	FALSE	TRUE	EMP1	P54849	2012	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Fez1	A0A1U7QTU6		FALSE	FALSE	FEZ1	Q99689	9638		FALSE	TRUE	FALSE	TRUE	1	1
Pxn	A0A1U7QTV2	101834032	FALSE	TRUE	PXN	P49023	5829		FALSE	FALSE	FALSE	TRUE	0	2
Rerg	A0A1U7QTV6	101827497	FALSE	FALSE	RERG	Q96A58	85004	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	1
LOC101842455	A0A1U7QTW2;A0A1U7R4D7;A0A1U7R707;A0A1U8CAP1	101842455	FALSE	TRUE	LOC101842455				FALSE	FALSE	FALSE	FALSE	0	1
Kdr	A0A1U7QTW7	101844417	FALSE	FALSE	KDR	P35968	3791		TRUE	TRUE	FALSE	TRUE	2	1
Plbd2	A0A1U7QTX0	101840475	FALSE	FALSE	PLBD2	Q8NHP8	196463	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Dnajc5	A0A1U7QTX3	101827331	FALSE	TRUE	DNAJC5	Q9H3Z4	80331		FALSE	FALSE	FALSE	TRUE	0	2
Nipal1	A0A1U7QTX7	101826124	FALSE	FALSE	NIPAL1	Q6NVV3	152519		TRUE	FALSE	FALSE	FALSE	1	0
Lingo2	A0A1U7QTY7		FALSE	FALSE	LINGO2	Q7L985	158038		TRUE	FALSE	FALSE	FALSE	1	0
Cysltr1	A0A1U7QU03	101826850	FALSE	FALSE	CYSLTR1	Q9Y271	10800	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Apob	A0A1U7QU07	101840391	FALSE	FALSE	APOB	P04114	338	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
Tubb6	A0A1U7QU19	101829619	FALSE	FALSE	TUBB6	Q9BUF5	84617	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Lman1	A0A1U7QU24	101831235	FALSE	FALSE	LMAN1	P49257	3998		FALSE	TRUE	FALSE	FALSE	1	0
LOC101836251	A0A1U7QU27;A0A1U7R2C4;A0A1U7R4Y7;A0A1U7R4Z1;A0A1U7RCR9;A0A1U7RFB2;A0A1U8CM82;A0A1U8CM87;A0A1U8CMH4;A0A1U8CMH8;A0A1U8CQ06;A0A1U8CQ12;A0A1U8CXN3;A0A1U8CXP1;A0A1U8CZ36;A0A1U8CZ40;A0A3Q0C976;A0A3Q0C980;A0A3Q0CCT3;A0A3Q0CCT8;A0A3Q0CDD4;A0A3Q0CDD9;A0A3Q0CDM7;A0A3Q0CDN1;A0A3Q0CEN2	101836251	FALSE	TRUE	LOC101836251				FALSE	FALSE	FALSE	FALSE	0	1
Apcdd1	A0A1U7QU33	101834729	FALSE	TRUE	APCDD1	Q8J025	147495	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Csf1r	A0A1U7QU48;A0A1U7QWR1	101839736	TRUE	TRUE	CSF1R	P07333	1436		TRUE	TRUE	TRUE	TRUE	4	2
Cd74	A0A1U7QU53;A0A1U8C1B0	101841546	FALSE	FALSE	CD74	P04233	972	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Thsd7a	A0A1U7QU67	101830723	FALSE	FALSE	THSD7A	Q9UPZ6	221981	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Gap43	A0A1U7QU74	101835507	FALSE	TRUE	GAP43	P17677	2596		FALSE	FALSE	FALSE	TRUE	0	2
Slc7a5	A0A1U7QU91	101842612	FALSE	TRUE	SLC7A5	Q01650	8140	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
Mxra8	A0A1U7QU97;A0A3Q0D6I6	101835959	TRUE	FALSE	MXRA8	Q9BRK3	54587	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	1
Cdc42	A0A1U7QUA0;A0A1U7R4U5	101826731	FALSE	TRUE	CDC42	P60953	998		FALSE	FALSE	FALSE	TRUE	0	2
Ifi30	A0A1U7QUA8	101829305	FALSE	FALSE	IFI30	P13284	10437	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Ajap1	A0A1U7QUB5	101843152	TRUE	TRUE	AJAP1	Q9UKB5	55966		TRUE	TRUE	TRUE	TRUE	4	2
Pla2g5	A0A1U7QUB6	101832393	FALSE	FALSE	PLA2G5	P39877	5322		FALSE	TRUE	FALSE	TRUE	1	1
Comp	A0A1U7QUC2	101833975	FALSE	FALSE	COMP	P49747	1311		FALSE	TRUE	FALSE	FALSE	1	0
Mc1r	A0A1U7QUC4	101831402	FALSE	TRUE	MC1R	Q01726	4157		TRUE	FALSE	FALSE	TRUE	1	2
Tas1r1	A0A1U7QUC5		FALSE	TRUE	TAS1R1	Q7RTX1	80835		TRUE	FALSE	FALSE	TRUE	1	2
Errfi1	A0A1U7QUD2	101826729	FALSE	TRUE	ERRFI1	Q9UJM3	54206		FALSE	FALSE	FALSE	TRUE	0	2
Hsd17b2	A0A1U7QUD4;A0A3Q0CQ24;A0A3Q0CVF2	101841187	FALSE	FALSE	HSD17B2	P37059	3294	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Disp3	A0A1U7QUF7	101836223	FALSE	FALSE	DISP3	Q9P2K9	57540		TRUE	FALSE	FALSE	FALSE	1	0
Gpr6	A0A1U7QUF8	101830697	FALSE	FALSE	GPR6	P46095	2830		TRUE	FALSE	FALSE	TRUE	1	1
Agtrap	A0A1U7QUG2	101838072	FALSE	TRUE	AGTRAP	Q6RW13	57085		FALSE	FALSE	FALSE	TRUE	0	2
Slc16a10	A0A1U7QUG5	101832983	FALSE	TRUE	SLC16A10	Q8TF71	117247		FALSE	FALSE	FALSE	TRUE	0	2
Plod1	A0A1U7QUG7	101839756	FALSE	FALSE	PLOD1	Q02809	5351	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Msn	A0A1U7QUH9	101837724	FALSE	FALSE	MSN	P26038	4478		FALSE	TRUE	TRUE	TRUE	2	1
Amigo3	A0A1U7QUI3	101836536	FALSE	FALSE	AMIGO3	Q86WK7	386724		TRUE	FALSE	FALSE	FALSE	1	0
Efnb1	A0A1U7QUI4	101839229	FALSE	TRUE	EFNB1	P98172	1947	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Cd99l2	A0A1U7QUI7;A0A3Q0CE79	101825019	FALSE	FALSE	CD99L2	Q8TCZ2	83692		FALSE	FALSE	TRUE	TRUE	1	1
Gpc6	A0A1U7QUJ8;A0A1U7R4T5	101835183	FALSE	TRUE	GPC6	Q9Y625	10082		TRUE	FALSE	TRUE	TRUE	2	2
Wdr6	A0A1U7QUK2	101844564	FALSE	TRUE	WDR6	Q9NNW5	11180		FALSE	FALSE	FALSE	TRUE	0	2
Arhgef7	A0A1U7QUK4;A0A1U8BVE8;A0A1U8BVF0;A0A1U8BVF6;A0A1U8BYM3;A0A1U8BYM8;A0A1U8C635;A0A1U8C6M1;A0A3Q0CVR9;A0A3Q0CVS1	101827763	FALSE	TRUE	ARHGEF7				FALSE	FALSE	FALSE	FALSE	0	1
Col7a1	A0A1U7QUL0;A0A3Q0CZ96	101825324	FALSE	FALSE	COL7A1	Q02388	1294	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Gpc5	A0A1U7QUL6;A0A3Q0D1K6;A0A3Q0D6A6;A0A3Q0D6Q2	101842983	FALSE	TRUE	GPC5	P78333	2262	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
Apoe	A0A1U7QUL7	101839625	FALSE	TRUE	APOE	P02649	348		FALSE	TRUE	FALSE	TRUE	1	2
Scap	A0A1U7QUM1	101828996	FALSE	FALSE	SCAP	Q12770	22937	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
Stx12	A0A1U7QUS7	101824370	FALSE	FALSE	STX12	Q86Y82	23673		FALSE	TRUE	FALSE	FALSE	1	0
Tnfsf15	A0A1U7QUT3	101839302	FALSE	TRUE	TNFSF15	O95150	9966		TRUE	FALSE	FALSE	TRUE	1	2
Ambp	A0A1U7QUT5	101840661	FALSE	FALSE	AMBP	P02760	259	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2	1
Slc31a1	A0A1U7QUU1	101841993	FALSE	FALSE	SLC31A1	O15431	1317		TRUE	FALSE	FALSE	TRUE	1	1
Tubb4a	A0A1U7QUU3	101825253	FALSE	FALSE	TUBB4A	P04350	10382	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Sema6b	A0A1U7QUW0	101832395	FALSE	FALSE	SEMA6B	Q9H3T3	10501	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Stap2	A0A1U7QUW6;A0A1U8CBX1	101834923	FALSE	TRUE	STAP2	Q9UGK3	55620		FALSE	FALSE	FALSE	TRUE	0	2
Nipal3	A0A1U7QUX0;A0A3Q0D6E5;A0A3Q0D6V2	101838684	FALSE	FALSE	NIPAL3	Q6P499	57185		TRUE	FALSE	FALSE	FALSE	1	0
Atp6v1b2	A0A1U7QUX4	101842699	FALSE	TRUE	ATP6V1B2	P21281	526		FALSE	FALSE	FALSE	TRUE	0	2
Kiaa0319l	A0A1U7QUX7		FALSE	FALSE	KIAA0319L	Q8IZA0	79932	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
Tll1	A0A1U7QUX9		FALSE	FALSE	TLL1	O43897	7092	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Znrf4	A0A1U7QUY1	101824818	FALSE	FALSE	ZNRF4	Q8WWF5	148066		TRUE	FALSE	FALSE	FALSE	1	0
Gpr3	A0A1U7QUY8	101828741	FALSE	FALSE	GPR3	P46089	2827		TRUE	FALSE	FALSE	TRUE	1	1
LOC101836383	A0A1U7QUZ8	101836383	FALSE	TRUE	LOC101836383				FALSE	FALSE	FALSE	FALSE	0	1
LOC101837717	A0A1U7QV03	101837717	FALSE	TRUE	LOC101837717				FALSE	FALSE	FALSE	FALSE	0	1
Cdh20	A0A1U7QV04		FALSE	TRUE	CDH20	Q9HBT6	28316		TRUE	FALSE	FALSE	TRUE	1	2
LOC101839052	A0A1U7QV07	101839052	FALSE	TRUE	LOC101839052				FALSE	FALSE	FALSE	FALSE	0	1
Tbc1d15	A0A1U7QV10;A0A1U7R5M0	101839325	FALSE	FALSE	TBC1D15	Q8TC07	64786		FALSE	TRUE	FALSE	FALSE	1	0
LOC101840941	A0A1U7QV12	101840941	FALSE	TRUE	LOC101840941				FALSE	FALSE	FALSE	FALSE	0	1
Ctsb	A0A1U7QV28	101843949	TRUE	TRUE	CTSB	P07858	1508		FALSE	TRUE	TRUE	TRUE	3	2
Tbc1d30	A0A1U7QV36;A0A3Q0D9X7	101829281	FALSE	TRUE	TBC1D30	Q9Y2I9	23329		FALSE	FALSE	FALSE	TRUE	0	2
Amer2	A0A1U7QV42;A0A1U7QXU9	101826457	FALSE	TRUE	AMER2	Q8N7J2	219287		FALSE	FALSE	FALSE	TRUE	0	2
Birc6	A0A1U7QV43		FALSE	FALSE	BIRC6	Q9NR09	57448	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Nemp1	A0A1U7QV47;A0A3Q0D6E3	101831874	FALSE	FALSE	NEMP1	O14524	23306	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
Gjb2	A0A1U7QV52	101830247	FALSE	TRUE	GJB2	P29033	2706		TRUE	TRUE	FALSE	TRUE	2	2
Nt5e	A0A1U7QV53	101831937	FALSE	TRUE	NT5E	P21589	4907	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
Il18rap	A0A1U7QV74;A0A3Q0CYR5		FALSE	FALSE	IL18RAP	O95256	8807		TRUE	FALSE	FALSE	TRUE	1	1
Gnptg	A0A1U7QV75	101844486	FALSE	FALSE	GNPTG	Q9UJJ9	84572	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Jpt2	A0A1U7QV76	101823757	FALSE	TRUE	JPT2	Q9H910	90861		FALSE	FALSE	FALSE	TRUE	0	2
Col12a1	A0A1U7QV79;A0A3Q0CR74;A0A3Q0CXN1	101842071	FALSE	FALSE	COL12A1	Q99715	1303	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
LOC101843281	A0A1U7QV85	101843281	FALSE	TRUE	LOC101843281				FALSE	FALSE	FALSE	FALSE	0	1
Noxo1	A0A1U7QV87;A0A3Q0D9H2	101827354	FALSE	TRUE	NOXO1	Q8NFA2	124056		FALSE	FALSE	FALSE	TRUE	0	2
LOC101824590	A0A1U7QV88		FALSE	TRUE	LOC101824590				FALSE	FALSE	FALSE	FALSE	0	1
Slc9a3r2	A0A1U7QV91;A0A1U7R602	101828664	FALSE	TRUE	SLC9A3R2	Q15599	9351		FALSE	FALSE	FALSE	TRUE	0	2
LOC101837573	A0A1U7QV93	101837573	FALSE	TRUE	LOC101837573				FALSE	FALSE	FALSE	FALSE	0	1
Tinag	A0A1U7QV94;A0A3Q0CWF5	101823198	FALSE	FALSE	TINAG	Q9UJW2	27283		FALSE	TRUE	FALSE	FALSE	1	0
LOC101825247	A0A1U7QV96	101825247	FALSE	TRUE	LOC101825247				FALSE	FALSE	FALSE	FALSE	0	1
LOC101841045	A0A1U7QV98	101841045	FALSE	TRUE	LOC101841045				FALSE	FALSE	FALSE	FALSE	0	1
LOC101827348	A0A1U7QVA1;A0A3Q0D276	101827348	FALSE	TRUE	LOC101827348				FALSE	FALSE	FALSE	FALSE	0	1
Lman2l	A0A1U7QVA2;A0A1U7QY08;A0A3Q0CZJ5	101835855	FALSE	FALSE	LMAN2L	Q9H0V9	81562	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
LOC101843998	A0A1U7QVA3	101843998	FALSE	TRUE	LOC101843998				FALSE	FALSE	FALSE	FALSE	0	1
Kremen2	A0A1U7QVA9;A0A1U7R624	101836389	FALSE	TRUE	KREMEN2	Q8NCW0	79412		TRUE	FALSE	FALSE	TRUE	1	2
Slc27a5	A0A1U7QVB0	101824762	FALSE	TRUE	SLC27A5	Q9Y2P5	10998		FALSE	FALSE	FALSE	TRUE	0	2
Tnfrsf12a	A0A1U7QVB1	101837897	TRUE	TRUE	TNFRSF12A	Q9NP84	51330		FALSE	TRUE	TRUE	TRUE	3	2
Avpr1b	A0A1U7QVB6	101837620	FALSE	TRUE	AVPR1B	P47901	553		TRUE	FALSE	FALSE	TRUE	1	2
Cd109	A0A1U7QVB7;A0A3Q0CWE1;A0A3Q0CWH1	101836287	FALSE	FALSE	CD109	Q6YHK3	135228	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
LOC101829578	A0A1U7QVC1	101829578	FALSE	TRUE	LOC101829578				FALSE	FALSE	FALSE	FALSE	0	1
