UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
A0A1U8BQQ3	101833583	Neo1	FALSE	TRUE	NEO1	Q92859	4756	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U8BQR3	101842601	Lingo1	FALSE	FALSE	LINGO1	Q96FE5	84894		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BQU1	101830322	Hyou1	FALSE	FALSE	HYOU1	Q9Y4L1	10525	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BQU7	101844077	Ptprk	FALSE	FALSE	PTPRK	Q15262	5796	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A1U8BQV1	101844077	Ptprk	FALSE	FALSE	PTPRK	Q15262	5796	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A1U8BQW6	101844643	Hspa8	FALSE	TRUE	HSPA8	P11142	3312	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2	2
A0A1U8BQW7	101838621	Nrxn2	FALSE	FALSE	NRXN2	P58401;Q9P2S2	9379		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BQX2	101837325	Iqsec1	FALSE	FALSE	IQSEC1	Q6DN90	9922		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U8BQX6	101843397	Faslg	FALSE	FALSE	FASLG	P48023	356		TRUE	TRUE	TRUE	TRUE	3	1
A0A1U8BQX7	101838621	Nrxn2	FALSE	FALSE	NRXN2	P58401;Q9P2S2	9379		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BQY0	101822630	Lama2	FALSE	FALSE	LAMA2	P24043	3908	1 - high confidence	FALSE	TRUE	FALSE	TRUE	2	1
A0A1U8BQY1	101823899	Prrc2c	FALSE	FALSE	PRRC2C	Q9Y520	23215	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BR01	101838621	Nrxn2	FALSE	FALSE	NRXN2	P58401;Q9P2S2	9379		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BR10	101822471	Dnm3	FALSE	FALSE	DNM3	Q9UQ16	26052		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BR18	101843857	Suco	FALSE	FALSE	SUCO	Q9UBS9	51430	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U8BR22		Stx7	FALSE	FALSE	STX7	O15400	8417		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BR42	101828004	Nlgn1	FALSE	TRUE	NLGN1	Q8N2Q7	22871	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1U8BR50	101826257	Edem3	FALSE	FALSE	EDEM3	Q9BZQ6	80267	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BR52	101843042	Anxa5	FALSE	FALSE	ANXA5	P08758	308		FALSE	TRUE	TRUE	TRUE	2	1
A0A1U8BR73		Fcgr2b	FALSE	FALSE	FCGR2B	P31994	2213	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U8BR75	101834008	Sell	FALSE	FALSE	SELL	P14151	6402	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A1U8BR77	101839459	Gcgr	FALSE	FALSE	GCGR	P47871	2642		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BR99	101827972	Mbl2	FALSE	FALSE	MBL2	P11226	4153		FALSE	FALSE	TRUE	FALSE	1	0
A0A1U8BRA8	101834428	Cacna1c	FALSE	TRUE	CACNA1C	Q13936	775		TRUE	TRUE	FALSE	TRUE	2	2
A0A1U8BRB4	101823899	Prrc2c	FALSE	FALSE	PRRC2C	Q9Y520	23215	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BRB8	101842213	Mfap5	FALSE	FALSE	MFAP5	Q13361	8076	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BRD7	101822471	Dnm3	FALSE	FALSE	DNM3	Q9UQ16	26052		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BRE3	101840001	Atp13a3	FALSE	FALSE	ATP13A3	Q9H7F0	79572		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U8BRE8	101834543	Abcc5	FALSE	FALSE	ABCC5	O15440	10057	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U8BRF0	101825024	Atp2b2	FALSE	FALSE	ATP2B2	Q01814	491		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BRF5	101836776	Itpr1	FALSE	FALSE	ITPR1	Q14643	3708	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U8BRP3	101841615	Itgb5	FALSE	TRUE	ITGB5	P18084	3693	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1U8BRP7	101827381	Slc6a12	FALSE	TRUE	SLC6A12	P48065	6539		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U8BRQ1		Sorbs2	FALSE	FALSE	SORBS2	O94875	8470		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BRQ8		Sorbs2	FALSE	FALSE	SORBS2	O94875	8470		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BRR0	101840001	Atp13a3	FALSE	FALSE	ATP13A3	Q9H7F0	79572		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U8BRR2		Sorbs2	FALSE	FALSE	SORBS2	O94875	8470		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BRR7	101843654	Dpy19l4	FALSE	FALSE	DPY19L4	Q7Z388	286148	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BRS2	101842219	Fat1	FALSE	TRUE	FAT1	Q14517	2195	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
A0A1U8BRW6	101827044	Cyth1	FALSE	FALSE	CYTH1	Q15438	9267	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U8BRW7	101831369	Ror2	FALSE	FALSE	ROR2	Q01974	4920	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U8BRY4	101824613	Kng1	FALSE	FALSE	KNG1	P01042	3827	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U8BRY9	101829521	Clcn2	FALSE	FALSE	CLCN2	P51788	1181	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U8BRZ1	101826239	Unc5d	FALSE	FALSE	UNC5D	Q6UXZ4	137970		TRUE	TRUE	TRUE	TRUE	3	1
A0A1U8BRZ9	101834405	Stx3	FALSE	TRUE	STX3	Q13277	6809		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U8BS05	101825964	Gsg1l	FALSE	FALSE	GSG1L	Q6UXU4	146395		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BS06	101844716	Pomk	FALSE	FALSE	POMK	Q9H5K3	84197	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BS09	101825732	Cant1	FALSE	FALSE	CANT1	Q8WVQ1	124583	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U8BS20	101835126	Ap3m2	FALSE	FALSE	AP3M2	P53677	10947		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U8BS43	101830504	Mgat5b	FALSE	FALSE	MGAT5B	Q3V5L5	146664	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BS45	101840456	Atp13a5	FALSE	FALSE	ATP13A5	Q4VNC0	344905		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BS72	101827581	Cd300lf	FALSE	FALSE	CD300LF	Q8TDQ1	146722		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BS85	101824074	Sctr	FALSE	FALSE	SCTR	P47872	6344		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BS90		Ednrb	FALSE	FALSE	EDNRB	P24530	1910		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BS94	101831224	Rnf130	FALSE	FALSE	RNF130	Q86XS8	55819	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U8BSA7	101826336	Asph	FALSE	FALSE	ASPH	Q12797	444	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U8BSC3		Msr1	FALSE	FALSE	MSR1	P21757	4481	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U8BSC4	101842651	Syt7	FALSE	TRUE	SYT7	O43581	9066		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U8BSD0	101835846	Flt4	FALSE	TRUE	FLT4	P35916	2324	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U8BSF4	101825572	Slc5a9	FALSE	FALSE	SLC5A9	Q2M3M2	200010		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BSI0		Sorbs2	FALSE	FALSE	SORBS2	O94875	8470		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BSI5		Sorbs2	FALSE	FALSE	SORBS2	O94875	8470		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BSJ2		Sorbs2	FALSE	FALSE	SORBS2	O94875	8470		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BSJ9	101838749	Egfr	FALSE	FALSE	EGFR	P00533	1956	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U8BSN2		Sema4g	FALSE	FALSE	SEMA4G	Q9NTN9	57715	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U8BSN5		Slc7a2	FALSE	FALSE	SLC7A2	P52569	6542	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U8BSP0	101832885	Slc11a1	FALSE	TRUE	SLC11A1	P49279	6556		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U8BSQ0	101842486	Fgfr1	FALSE	FALSE	FGFR1	P11362	2260	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U8BSQ2	101825572	Slc5a9	FALSE	FALSE	SLC5A9	Q2M3M2	200010		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BSQ6	101824429	Esyt3	FALSE	TRUE	ESYT3	A0FGR9	83850		TRUE	TRUE	FALSE	TRUE	2	2
A0A1U8BSQ7	101826239	Unc5d	FALSE	FALSE	UNC5D	Q6UXZ4	137970		TRUE	TRUE	TRUE	TRUE	3	1
A0A1U8BSR6	101844431	Zfyve27	FALSE	FALSE	ZFYVE27	Q5T4F4	118813		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BSS6	101841246	Nfam1	FALSE	FALSE	NFAM1	Q8NET5	150372		TRUE	TRUE	FALSE	TRUE	2	1
A0A1U8BSZ7	101834166	Plxnb2	FALSE	FALSE	PLXNB2	O15031	23654	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U8BT07	101835563	Adcy6	FALSE	TRUE	ADCY6	O43306	112	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U8BT09	101826336	Asph	FALSE	FALSE	ASPH	Q12797	444	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U8BT15	101836610	Lrp8	FALSE	FALSE	LRP8	Q14114	7804		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BT17	101836610	Lrp8	FALSE	FALSE	LRP8	Q14114	7804		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BT21	101836610	Lrp8	FALSE	FALSE	LRP8	Q14114	7804		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BT23	101836610	Lrp8	FALSE	TRUE	LRP8	Q14114	7804		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U8BT55	101844907	Ggt5	FALSE	TRUE	GGT5	P36269	2687	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2	2
A0A1U8BT62	101822369	A4galt	FALSE	FALSE	A4GALT	Q9NPC4	53947	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BT68	101839822	Vegfa	FALSE	FALSE	VEGFA	P15692	7422		FALSE	TRUE	TRUE	FALSE	2	0
A0A1U8BT72		Acvrl1	TRUE	TRUE	ACVRL1	P37023	94		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U8BT74		Itgb2	FALSE	TRUE	ITGB2	P05107	3689	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1U8BT75	101839822	Vegfa	FALSE	FALSE	VEGFA	P15692	7422		FALSE	TRUE	TRUE	FALSE	2	0
A0A1U8BT81	101825380	Elfn2	FALSE	FALSE	ELFN2	Q5R3F8	114794	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U8BTA3	101843118	Shisa8	FALSE	FALSE	SHISA8	B8ZZ34	440829		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BTB1	101830956	Ank3	FALSE	FALSE	ANK3	Q12955	288		FALSE	TRUE	TRUE	TRUE	2	1
A0A1U8BTB6	101836799	Col18a1	FALSE	FALSE	COL18A1	P39060	80781		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U8BTC9	101834632	Enpp4	FALSE	FALSE	ENPP4	Q9Y6X5	22875	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U8BTD4	101834366	Enpp5	FALSE	FALSE	ENPP5	Q9UJA9	59084		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BTE4	101839025	Slc29a1	FALSE	TRUE	SLC29A1	Q99808	2030	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U8BTF1	101822653	Psap	FALSE	FALSE	PSAP	P07602	5660	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U8BTH9	101830043	Itga5	FALSE	TRUE	ITGA5	P08648	3678	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1U8BTJ2	101833220	Rpl3	FALSE	FALSE	RPL3	P39023	6122	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BTK0	101837590	Pcbp3	FALSE	FALSE	PCBP3	P57721	54039	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BTL5	101834610	Efnb3	FALSE	FALSE	EFNB3	Q15768	1949	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U8BTP7	101842341	Sorbs3	FALSE	FALSE	SORBS3	O60504	10174		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U8BTR3	101841842	Hps1	FALSE	FALSE	HPS1	Q92902	3257		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U8BTW2	101844460	Pcdh19	FALSE	TRUE	PCDH19	Q8TAB3	57526	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U8BTX8	101829168	Pkhd1l1	FALSE	FALSE	PKHD1L1	Q86WI1	93035	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U8BTY2	101829703	Rspo2	TRUE	FALSE	RSPO2	Q6UXX9	340419		FALSE	TRUE	TRUE	FALSE	3	0
A0A1U8BTZ2		Grhl2	FALSE	FALSE	GRHL2	Q6ISB3	79977		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U8BU00	101826768	Amigo2	FALSE	FALSE	AMIGO2	Q86SJ2	347902	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U8BU04	101833820	Slc6a4	FALSE	TRUE	SLC6A4	P31645	6532		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U8BU05	101826428	Slc11a2	FALSE	TRUE	SLC11A2	P49281	4891	2 - putative	TRUE	TRUE	TRUE	TRUE	4	2
A0A1U8BU20	101838621	Nrxn2	FALSE	FALSE	NRXN2	P58401;Q9P2S2	9379		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BU38	101837325	Iqsec1	FALSE	FALSE	IQSEC1	Q6DN90	9922		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U8BU47	101824956	Cpq	FALSE	FALSE	CPQ	Q9Y646	10404	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BU56	101833506	Tmem30b	FALSE	FALSE	TMEM30B	Q3MIR4	161291	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U8BUB4	101843586	Olfml2b	FALSE	FALSE	OLFML2B	Q68BL8	25903	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BUC1	101839121	Atl1	FALSE	FALSE	ATL1	Q8WXF7	51062	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BUC7	101840919	Rgs6	FALSE	FALSE	RGS6	P49758	9628		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BUD6	101840919	Rgs6	FALSE	FALSE	RGS6	P49758	9628		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BUG5	101823899	Prrc2c	FALSE	FALSE	PRRC2C	Q9Y520	23215	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BUG8	101829587	Nlgn2	FALSE	TRUE	NLGN2	Q8NFZ4	57555	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1U8BUJ1		Slc5a10	FALSE	FALSE	SLC5A10	A0PJK1	125206		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BUJ3	101822471	Dnm3	FALSE	FALSE	DNM3	Q9UQ16	26052		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BUK9	101843857	Suco	FALSE	FALSE	SUCO	Q9UBS9	51430	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U8BUL8	101838560	Sparc	TRUE	FALSE	SPARC	P09486	6678		FALSE	FALSE	TRUE	FALSE	2	0
A0A1U8BUT5	101827500	Dpep1	FALSE	TRUE	DPEP1	P16444	1800	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U8BUW4	101826342	Trpv1	FALSE	FALSE	TRPV1	Q8NER1	7442		FALSE	FALSE	TRUE	TRUE	1	1
A0A1U8BUZ0	101842136	Ppfia2	FALSE	FALSE	PPFIA2	O75334	8499		FALSE	TRUE	TRUE	FALSE	2	0
A0A1U8BV30	101841058	Slc6a15	FALSE	TRUE	SLC6A15	Q9H2J7	55117	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U8BV38	101823993	Piezo1	FALSE	FALSE	PIEZO1	Q92508	9780	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U8BV67	101829587	Nlgn2	FALSE	TRUE	NLGN2	Q8NFZ4	57555	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1U8BV70	106020964	Gnrhr	FALSE	FALSE	GNRHR	P30968	2798		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BV82		Tmprss11d	FALSE	TRUE	TMPRSS11D	O60235	9407		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U8BV93		Slc5a10	FALSE	FALSE	SLC5A10	A0PJK1	125206		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BVA1	101824911	Stx4	FALSE	FALSE	STX4	Q12846	6810		FALSE	TRUE	TRUE	TRUE	2	1
A0A1U8BVA6	101826164	Adgrl3	FALSE	FALSE	ADGRL3	Q9HAR2	23284		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BVA7	101822821	Stx8	FALSE	FALSE	STX8	Q9UNK0	9482		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BVA9	101840054	Sigirr	FALSE	FALSE	SIGIRR	Q6IA17	59307		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BVB1	101826164	Adgrl3	FALSE	FALSE	ADGRL3	Q9HAR2	23284		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BVB3	101840054	Sigirr	FALSE	FALSE	SIGIRR	Q6IA17	59307		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BVC5	101825313	Ahsg	FALSE	FALSE	AHSG	P02765	197	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BVG9	101829701	Gpr137b	FALSE	FALSE	GPR137B	O60478	7107		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BVH3	101836095	Serpina5	TRUE	TRUE	SERPINA5	P05154	5104		FALSE	TRUE	TRUE	TRUE	3	2
A0A1U8BVH8	101836758	Ms4a15	FALSE	FALSE	MS4A15	Q8N5U1	219995		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U8BVI8	101828455	Cd164	FALSE	TRUE	CD164	Q04900	8763	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
A0A1U8BVL6		Tshr	FALSE	TRUE	TSHR	P16473	7253	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A1U8BVL9	101827236	Chrm3	FALSE	TRUE	CHRM3	P20309	1131		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U8BVM7	101842136	Ppfia2	FALSE	FALSE	PPFIA2	O75334	8499		FALSE	TRUE	TRUE	FALSE	2	0
A0A1U8BVN3	101842136	Ppfia2	FALSE	FALSE	PPFIA2	O75334	8499		FALSE	TRUE	TRUE	FALSE	2	0
A0A1U8BVQ7	101823907	Ppfia4	FALSE	FALSE	PPFIA4	O75335	8497		FALSE	TRUE	TRUE	FALSE	2	0
A0A1U8BVR4	101823380	Adora1	FALSE	TRUE	ADORA1	P30542	134	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U8BVS2	101835242	Tmem9	FALSE	FALSE	TMEM9	Q9P0T7	252839	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U8BVW6	101825663	Gabra1	FALSE	TRUE	GABRA1	P14867	2554		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U8BW03	101826164	Adgrl3	FALSE	FALSE	ADGRL3	Q9HAR2	23284		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BW23	101833414	Ltbp1	FALSE	FALSE	LTBP1	Q14766	4052	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BW31	101833414	Ltbp1	FALSE	FALSE	LTBP1	Q14766	4052	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BW40	101841494	Spn	TRUE	TRUE	SPN	P16150	6693		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U8BW60	101833413	Lrfn5	FALSE	FALSE	LRFN5	Q96NI6	145581		TRUE	FALSE	TRUE	TRUE	2	1
A0A1U8BW98	101827314	Fbn1	FALSE	FALSE	FBN1	P35555	2200	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BWA3	101843670	Ptpra	FALSE	FALSE	PTPRA	P18433	5786	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U8BWB8	101836610	Lrp8	FALSE	FALSE	LRP8	Q14114	7804		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BWC4	101836610	Lrp8	FALSE	FALSE	LRP8	Q14114	7804		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BWC9	101844192	Efcab14	FALSE	FALSE	EFCAB14	O75071	9813	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BWH2	101839822	Vegfa	FALSE	FALSE	VEGFA	P15692	7422		FALSE	TRUE	TRUE	FALSE	2	0
A0A1U8BWI5	101826529	Kcne2	TRUE	TRUE	KCNE2	Q9Y6J6	9992		FALSE	FALSE	TRUE	TRUE	2	2
A0A1U8BWL0	101831226	Treml4	FALSE	FALSE	TREML4	Q6UXN2	285852		FALSE	FALSE	TRUE	TRUE	1	1
A0A1U8BWM8	101823798	Lgmn	FALSE	FALSE	LGMN	Q99538	5641	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BWP5	101839025	Slc29a1	FALSE	TRUE	SLC29A1	Q99808	2030	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U8BWP6	101841721	Jam2	FALSE	FALSE	JAM2	P57087	58494	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U8BWQ9	101842597	Sel1l3	FALSE	FALSE	SEL1L3	Q68CR1	23231	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BWR3	101837778	Man2b2	FALSE	FALSE	MAN2B2	Q9Y2E5	23324	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BWR7	101827328	Wnt11	FALSE	FALSE	WNT11	O96014	7481	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BWS2	101836715	Prss23	FALSE	FALSE	PRSS23	O95084	11098	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BWV3		Syt8	FALSE	FALSE	SYT8	Q8NBV8	90019		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BWW2	101841031	Sorcs1	FALSE	FALSE	SORCS1	Q8WY21	114815	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U8BX17	101825321	Stim1	FALSE	FALSE	STIM1	Q13586	6786	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U8BX22	101840632	Nop56	FALSE	FALSE	NOP56	O00567	10528	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BX28	101837583	Serinc4	FALSE	FALSE	SERINC4	A6NH21	619189		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U8BX33	101844269	Sppl2a	FALSE	FALSE	SPPL2A	Q8TCT8	84888	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U8BX44	101829802	Gdpd5	FALSE	FALSE	GDPD5	Q8WTR4	81544	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U8BX54	101836982	P2ry6	FALSE	FALSE	P2RY6	Q15077	5031		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BX55	101825483	Lrrc32	FALSE	FALSE	LRRC32	Q14392	2615	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U8BX74	101828462	Rs1	FALSE	FALSE	RS1	O15537	6247		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U8BX76	101840460	Fzd6	FALSE	FALSE	FZD6	O60353	8323		TRUE	FALSE	TRUE	TRUE	2	1
A0A1U8BX96	101829172	Adgrg2	FALSE	FALSE	ADGRG2	Q8IZP9	10149	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U8BXA4	101829428	Trhr	FALSE	FALSE	TRHR	P34981	7201	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A1U8BXB6	101833848	Mbtps2	FALSE	FALSE	MBTPS2	O43462	51360	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U8BXD8	101826351	Fgfr3	FALSE	FALSE	FGFR3	P22607	2261	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U8BXF0	101828096	Mcam	FALSE	FALSE	MCAM	P43121	4162	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A1U8BXG8	101828533	Islr2	FALSE	FALSE	ISLR2	Q6UXK2	57611		TRUE	TRUE	TRUE	TRUE	3	1
A0A1U8BXK7	101830149	Layn	FALSE	FALSE	LAYN	Q6UX15	143903		TRUE	TRUE	TRUE	FALSE	3	0
A0A1U8BXL9	101838845	Lypd6b	FALSE	FALSE	LYPD6B	Q8NI32	130576		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BXM0	101842252	Slc8a3	FALSE	FALSE	SLC8A3	P57103	6547		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U8BXM3	101832987	Pcdh7	FALSE	TRUE	PCDH7	O60245	5099	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
