UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
A0A1U7R2A2	101842453	Ptpru	FALSE	FALSE	PTPRU	Q92729	10076		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R2A3	101826313	Oscar	FALSE	FALSE	OSCAR	Q8IYS5	126014	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U7R2A8	101831524	Shh	TRUE	TRUE	SHH	Q15465	6469		FALSE	TRUE	TRUE	TRUE	3	2
A0A1U7R2B3	101833359	Dpp6	FALSE	TRUE	DPP6	P42658	1804		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R2C8	101840671	Amacr	FALSE	TRUE	AMACR	Q9UHK6	23600		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R2I2	101844137	Hyal5	TRUE	TRUE	HYAL5				FALSE	FALSE	FALSE	FALSE	1	1
A0A1U7R2I5	101835864	LOC101835864	FALSE	TRUE	LOC101835864				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2I7	101828735	Disp1	FALSE	FALSE	DISP1	Q96F81	84976		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R2J0	101837178	LOC101837178	FALSE	TRUE	LOC101837178				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2J4	101838510	LOC101838510	FALSE	TRUE	LOC101838510				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2J7	101828245	Slc5a5	FALSE	TRUE	SLC5A5	Q92911	6528		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R2J8	101840393	LOC101840393	FALSE	TRUE	LOC101840393				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2K2	101829576	Rab3a	FALSE	FALSE	RAB3A	P20336	5864		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7R2L0	101835454	Grik3	FALSE	TRUE	GRIK3	Q13003	2899	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R2M8	101823039	LOC101823039	FALSE	TRUE	LOC101823039				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2M9	101826121	Slc39a5	FALSE	TRUE	SLC39A5	Q6ZMH5	283375		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R2N0	101825608	Tm2d3	FALSE	FALSE	TM2D3	Q9BRN9	80213	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7R2N3	101824099	Cadm3	FALSE	FALSE	CADM3	Q8N126	57863	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7R2N7	101825591	LOC101825591	FALSE	TRUE	LOC101825591				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2P0		Slamf8	FALSE	FALSE	SLAMF8	Q9P0V8	56833		TRUE	FALSE	TRUE	FALSE	2	0
A0A1U7R2P8	101833026	Aplp2	FALSE	FALSE	APLP2	Q06481	334	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7R2P9	101824920	Tmem161a	FALSE	FALSE	TMEM161A	Q9NX61	54929		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7R2Q1	101834483	Inhbe	FALSE	FALSE	INHBE	P58166	83729	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7R2Q3	101835200	Adamts15	TRUE	FALSE	ADAMTS15	Q8TE58	170689	1 - high confidence	FALSE	FALSE	TRUE	FALSE	3	0
A0A1U7R2R7	101824572	Slc40a1	FALSE	FALSE	SLC40A1	Q9NP59	30061		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R2S6	101843781	LOC101843781	FALSE	TRUE	LOC101843781				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2S9	101824193	LOC101824193	FALSE	TRUE	LOC101824193				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2T4	101826289	LOC101826289	FALSE	TRUE	LOC101826289				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2T6	101826817	Suclg1	FALSE	TRUE	SUCLG1	P53597	8802		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R2U2		Slc26a9	FALSE	FALSE	SLC26A9	Q7LBE3	115019		TRUE	FALSE	TRUE	TRUE	2	1
A0A1U7R2U8	101838424	Srgap2	FALSE	TRUE	SRGAP2	O75044	23380		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R2V0	101842196	Rgma	TRUE	FALSE	RGMA	Q96B86	56963		TRUE	TRUE	FALSE	TRUE	3	1
A0A1U7R2V8	101841476	Pigr	FALSE	FALSE	PIGR	P01833	5284		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R2X1	101843149	Slc4a5	FALSE	FALSE	SLC4A5	Q9BY07	57835		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R2X8	101839886	Nectin2	TRUE	TRUE	NECTIN2	Q92692	5819	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7R2Y3	101842843	Lypd3	FALSE	FALSE	LYPD3	O95274	27076	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7R2Y4	101829729	Lypd1	FALSE	FALSE	LYPD1	Q8N2G4	116372		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R2Z1	101827168	Lman2	TRUE	TRUE	LMAN2	Q12907	10960	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
A0A1U7R2Z8	101829451	Dbn1	FALSE	FALSE	DBN1	Q16643	1627		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7R319	101835030	Abcc8	FALSE	TRUE	ABCC8	Q09428	6833		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R321	101837172	Spock1	FALSE	FALSE	SPOCK1	Q08629	6695		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U7R334	101824395	Slc1a5	FALSE	TRUE	SLC1A5	Q15758	6510	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R335	101839587	Ntrk2	FALSE	TRUE	NTRK2	Q16620	4915	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
A0A1U7R347	101832477	Pdgfa	FALSE	FALSE	PDGFA	P04085	5154		FALSE	TRUE	TRUE	FALSE	2	0
A0A1U7R351	101822404	LOC101822404	FALSE	TRUE	LOC101822404				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R356	101833121	Ptgir	FALSE	FALSE	PTGIR	P43119	5739	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7R366	101844685	LOC101844685	FALSE	TRUE	LOC101844685				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R371	101825505	Dmd	FALSE	FALSE	DMD	P11532	1756		FALSE	TRUE	TRUE	TRUE	2	1
A0A1U7R377	101824133	Cpped1	FALSE	TRUE	CPPED1	Q9BRF8	55313		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R383	101839138	Opcml	FALSE	FALSE	OPCML	Q14982	4978	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A1U7R384	101837643	Shank1	FALSE	TRUE	SHANK1	Q9Y566	50944		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R399	101837301	Slc16a2	FALSE	TRUE	SLC16A2	P36021	6567		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R3A1	101843342	Insrr	FALSE	TRUE	INSRR	P14616	3645		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R3B2	101828208	Ldlr	FALSE	FALSE	LDLR	P01130	3949	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A1U7R3D2	101834651	Icam4	FALSE	FALSE	ICAM4	Q14773	3386		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R3D6	101834212	Gba	FALSE	FALSE	GBA	P04062	2629	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7R3E8	101837986	Efna3	FALSE	FALSE	EFNA3	P52797	1944		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R3E9		Lepr	FALSE	FALSE	LEPR	P48357	3953	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U7R3F1	101824031	Srpk1	FALSE	TRUE	SRPK1	Q96SB4	6732		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R3F3	101836775	LOC101836775	FALSE	TRUE	LOC101836775				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R3F7	101838110	LOC101838110	FALSE	TRUE	LOC101838110				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R3G1	101827196	CUNH6orf89	FALSE	TRUE	CUNH6ORF89				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R3G7	101841950	LOC101841950	FALSE	TRUE	LOC101841950				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R3H1	101833101	Cdh9	FALSE	TRUE	CDH9	Q9ULB4	1007	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A1U7R3H3	101830619	Katnb1	FALSE	TRUE	KATNB1	Q9BVA0	10300		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R3I1		Ntsr2	FALSE	FALSE	NTSR2	O95665	23620		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R3I3	101835342	Cdh11	FALSE	TRUE	CDH11	P55287	1009	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A1U7R3I7	101841315	LOC101841315	FALSE	TRUE	LOC101841315				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R3J1	101844255	LOC101844255	FALSE	TRUE	LOC101844255				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R3J5	101838683	Cdh16	FALSE	TRUE	CDH16	O75309	1014		TRUE	TRUE	FALSE	TRUE	2	2
A0A1U7R3K7		Pigt	FALSE	FALSE	PIGT	Q969N2	51604	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U7R3L2	101840477	Cd1d	FALSE	FALSE	CD1D	P15813	912	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A1U7R3M4	101844067	Gng10	FALSE	TRUE	GNG10	P50151	2790		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R3N7	101824764	Csnk2b	FALSE	TRUE	CSNK2B	P67870	1460		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R3P1	101826065	Mpig6b	FALSE	TRUE	MPIG6B	O95866	80739	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R3P2	101830198	Cacna1f	FALSE	TRUE	CACNA1F	O60840	778		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7R3P3	101837272	Kctd7	FALSE	TRUE	KCTD7	Q96MP8	154881		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R3Q8	101842541	Fzd9	TRUE	TRUE	FZD9	O00144	8326		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7R3Q9	101839165	Wdr13	FALSE	TRUE	WDR13	Q9H1Z4	64743	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	2
A0A1U7R3R0	101826200	Clta	FALSE	TRUE	CLTA	P09496	1211		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7R3R1	101832598	Egfl8	FALSE	FALSE	EGFL8	Q99944	80864		FALSE	FALSE	TRUE	FALSE	1	0
A0A1U7R3R4	101828568	LOC101828568	FALSE	TRUE	LOC101828568				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R3R6	101834334	LOC101834334	FALSE	TRUE	LOC101834334				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R3S0	101830535	Npr2	FALSE	TRUE	NPR2	P20594	4882	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R3S3	101834144	Bambi	FALSE	TRUE	BAMBI	Q13145	25805		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R3S6	101832653	Ca9	FALSE	TRUE	CA9	Q16790	768		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R3T7	101835790	Stoml2	FALSE	TRUE	STOML2	Q9UJZ1	30968		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R3T9	101822719	LOC101822719	FALSE	TRUE	LOC101822719				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R3W2	101842393	P2rx2	FALSE	TRUE	P2RX2	Q9UBL9	22953		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R3X0	101838912	Dnase1l1	FALSE	FALSE	DNASE1L1	P49184	1774	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7R3X5	101844687	LOC101844687	FALSE	TRUE	LOC101844687				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R3X7	101832414	Prlhr	FALSE	FALSE	PRLHR	P49683	2834		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R3Y0	101834234	Grk5	FALSE	TRUE	GRK5	P34947	2869		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R3Y5	101839953	Ctsc	FALSE	FALSE	CTSC	P53634	1075	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7R3Z0	101842203	LOC101842203	FALSE	TRUE	LOC101842203				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R3Z2	101824894	B4galt1	TRUE	TRUE	B4GALT1	P15291	2683		FALSE	TRUE	TRUE	TRUE	3	2
A0A1U7R3Z5	101823066	LOC101823066	FALSE	TRUE	LOC101823066				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R400	101825967	Surf2	FALSE	TRUE	SURF2	Q15527	6835		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R401	101833863	LOC101833863	FALSE	TRUE	LOC101833863				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R406	101825342	Ndp	TRUE	FALSE	NDP	Q00604	4693		FALSE	FALSE	TRUE	FALSE	2	0
A0A1U7R412	101840838	Hps4	FALSE	FALSE	HPS4	Q9NQG7	89781		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U7R415	101830651	Olfm1	FALSE	FALSE	OLFM1	Q99784	10439	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7R422	101832658	Tspan7	FALSE	FALSE	TSPAN7	P41732	7102		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R427	101830570	LOC101830570	FALSE	TRUE	LOC101830570				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R430	101836576	Ntng2	FALSE	FALSE	NTNG2	Q96CW9	84628		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R431	101839405	Adgrd1	FALSE	FALSE	ADGRD1	Q6QNK2	283383		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R432	101832075	Ap1m1	FALSE	FALSE	AP1M1	Q9BXS5	8907		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7R434	101839618	Kcnk9	FALSE	TRUE	KCNK9	Q9NPC2	51305		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R436	101841481	Tmem132d	FALSE	FALSE	TMEM132D	Q14C87	121256		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7R442	101843345	Bri3bp	FALSE	FALSE	BRI3BP	Q8WY22	140707	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7R464	101825191	Clec1b	FALSE	TRUE	CLEC1B	Q9P126	51266	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R471	101830091	Orai1	FALSE	TRUE	ORAI1	Q96D31	84876		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R482	101825423	LOC101825423	TRUE	FALSE	LOC101825423				FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7R4A6	101836998	Sdc1	TRUE	TRUE	SDC1	P18827	6382		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7R4A7	101830092	Plod2	FALSE	FALSE	PLOD2	O00469	5352	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7R4A9	101823080	Mog	FALSE	FALSE	MOG	Q16653	4340		TRUE	FALSE	TRUE	TRUE	2	1
A0A1U7R4B4	101824767	LOC101824767	FALSE	TRUE	LOC101824767				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4C3	101832320	Jph4	FALSE	TRUE	JPH4	Q96JJ6	84502		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R4E7	101841037	Ltb4r	FALSE	FALSE	LTB4R	Q15722	1241	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7R4F3	101826913	Gabrb1	FALSE	TRUE	GABRB1	P18505	2560		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R4F6	101841956	LOC101841956	FALSE	TRUE	LOC101841956				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4G2	101843287	LOC101843287	FALSE	TRUE	LOC101843287				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4G8	101832584	LOC101832584	FALSE	TRUE	LOC101832584				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4H2	101824402	LOC101824402	FALSE	TRUE	LOC101824402				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4H5	101834414	LOC101834414	FALSE	TRUE	LOC101834414				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4I0	101839695	LOC101839695	FALSE	TRUE	LOC101839695				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4I2	101840751	Gja10	FALSE	TRUE	GJA10	Q969M2	84694		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7R4I4	101832473	Tnfrsf4	FALSE	FALSE	TNFRSF4	P43489	7293		TRUE	TRUE	TRUE	TRUE	3	1
A0A1U7R4I9	101824725	Slc26a5	FALSE	TRUE	SLC26A5	P58743	375611	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R4K3	101829661	Slc9a7	FALSE	FALSE	SLC9A7	Q96T83	84679	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7R4L8	101822866	Gpr153	FALSE	FALSE	GPR153	Q6NV75	387509		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R4P1	101836421	LOC101836421	FALSE	TRUE	LOC101836421				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4Q2	101825769	Cav1	FALSE	TRUE	CAV1	Q03135	857		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7R4Q4	101842222	LOC101842222	FALSE	TRUE	LOC101842222				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4R2	101844087	Dchs1	FALSE	TRUE	DCHS1	Q96JQ0	8642	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R4S8	101829409	LOC101829409	FALSE	TRUE	LOC101829409				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4T3	101832340	LOC101832340	FALSE	TRUE	LOC101832340				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4T5	101835183	Gpc6	FALSE	TRUE	GPC6	Q9Y625	10082		TRUE	FALSE	TRUE	TRUE	2	2
A0A1U7R4T8	101835221	Tmem55b	FALSE	TRUE	TMEM55B				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4T9	101836554	Abcc4	FALSE	TRUE	ABCC4	O15439	10257	2 - putative	TRUE	FALSE	TRUE	TRUE	3	2
A0A1U7R4U9	101840578	Tm9sf2	FALSE	FALSE	TM9SF2	Q99805	9375		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R4V2	101835987	Gpr173	FALSE	FALSE	GPR173	Q9NS66	54328		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R4V7	101837915	Huwe1	FALSE	FALSE	HUWE1	Q7Z6Z7	10075		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U7R4X4		Fndc5	FALSE	FALSE	FNDC5	Q8NAU1	252995	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7R4X8	101833956	Htr6	FALSE	FALSE	HTR6	P50406	3362		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R4X9	101832244	Ly6h	FALSE	FALSE	LY6H	O94772	4062		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R4Y3	101834419	Gsdmd	FALSE	TRUE	GSDMD	P57764	79792		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R4Y6	101831551	Stxbp1	FALSE	FALSE	STXBP1	P61764	6812		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7R4Y7	101836251	LOC101836251	FALSE	TRUE	LOC101836251				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R4Z9	101838116	Adgrl1	FALSE	FALSE	ADGRL1	O94910	22859		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R509	101837716	Hcrtr1	FALSE	TRUE	HCRTR1	O43613	3061		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R514	101839401	Nkain1	FALSE	TRUE	NKAIN1	Q4KMZ8	79570		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R515	101823869	Gpihbp1	FALSE	FALSE	GPIHBP1	Q8IV16	338328		TRUE	TRUE	TRUE	TRUE	3	1
A0A1U7R520	101829393	Slc39a4	FALSE	TRUE	SLC39A4	Q6P5W5	55630		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R543	101840481	Eda	FALSE	FALSE	EDA	Q92838	1896		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R550	101842899	P2ry4	FALSE	FALSE	P2RY4	P51582	5030		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R552	101825638	Gabra3	FALSE	TRUE	GABRA3	P34903	2556		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R569	101830566	Gdf15	FALSE	FALSE	GDF15	Q99988	9518	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7R579	101833561	Crtc1	FALSE	TRUE	CRTC1	Q6UUV9	23373		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R580		Gdpd2	FALSE	FALSE	GDPD2	Q9HCC8	54857		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R586	101824240	LOC101824240	FALSE	TRUE	LOC101824240				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R589	101837029	Hapln4	FALSE	FALSE	HAPLN4	Q86UW8	404037		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U7R596	101827694	Smpdl3b	FALSE	TRUE	SMPDL3B	Q92485	27293	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
A0A1U7R5A1	101831685	Catsper4	FALSE	TRUE	CATSPER4	Q7RTX7	378807		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R5B0	101836129	LOC101836129	FALSE	TRUE	LOC101836129				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5B3	101838725	Cfap126	FALSE	TRUE	CFAP126	Q5VTH2	257177		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R5B5	101837451	LOC101837451	FALSE	TRUE	LOC101837451				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5C0	101838784	LOC101838784	FALSE	TRUE	LOC101838784				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5C2		Mrc1	FALSE	FALSE	MRC1	P22897	4360	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U7R5C5	101840677	LOC101840677	FALSE	TRUE	LOC101840677				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5D9	101823072	Gabre	FALSE	TRUE	GABRE	P78334	2564		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R5E7	101830134	LOC101830134	FALSE	TRUE	LOC101830134				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5E9	101828388	Mip	FALSE	TRUE	MIP	P30301	4284		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R5F6	101825512	Crb3	FALSE	FALSE	CRB3	Q9BUF7	92359		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R5F8	101831420	Myo1a	FALSE	TRUE	MYO1A	Q9UBC5	4640		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R5G1	101833006	Nxph4	FALSE	FALSE	NXPH4	O95158	11247	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7R5G7		LOC101825038	FALSE	TRUE	LOC101825038				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5I4	101842310	Kcnn4	FALSE	TRUE	KCNN4	O15554	3783		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R5I7		Cp	FALSE	FALSE	CP	P00450	1356	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U7R5I9	101843429	Cd70	FALSE	FALSE	CD70	P32970	970	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7R5J1	101824458	LOC101824458	FALSE	TRUE	LOC101824458				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5J7	101826553	LOC101826553	FALSE	TRUE	LOC101826553				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5L8	101841912	CUNH1orf116	FALSE	TRUE	CUNH1ORF116				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5M0	101839325	Tbc1d15	FALSE	FALSE	TBC1D15	Q8TC07	64786		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U7R5M5	101841381	Ptprb	FALSE	FALSE	PTPRB	P23467	5787	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7R5N9		LOC101841429	FALSE	TRUE	LOC101841429				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5P8		LOC101829413	FALSE	TRUE	LOC101829413				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5Q5	101844078	Oprk1	FALSE	FALSE	OPRK1	P41145	4986		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7R5Q6	101840198	Cyth3	FALSE	TRUE	CYTH3	O43739	9265		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R5R0		LOC101837224	FALSE	TRUE	LOC101837224				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5R2	101844319	Fscn1	FALSE	TRUE	FSCN1	Q16658	6624		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R5S0	101825426	Ttyh3	FALSE	TRUE	TTYH3	Q9C0H2	80727	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R5T7	101830988	Sun1	FALSE	FALSE	SUN1	O94901	23353	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7R5V9	101832873	LOC101832873	FALSE	TRUE	LOC101832873				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5W2	101822870	LOC101822870	FALSE	TRUE	LOC101822870				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5X5		Ror1	FALSE	FALSE	ROR1	Q01973	4919	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U7R5X8	101824759	Cd24	FALSE	FALSE	CD24	P25063	100133941		TRUE	TRUE	TRUE	TRUE	3	1
A0A1U7R5Y5	101843619	Ntrk1	TRUE	TRUE	NTRK1	P04629	4914	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7R5Z1	101843015	LOC101843015	FALSE	TRUE	LOC101843015				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R5Z3	101824196	Iqgap3	FALSE	TRUE	IQGAP3	Q86VI3	128239		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R600	101837305	LOC101837305	FALSE	TRUE	LOC101837305				FALSE	FALSE	FALSE	FALSE	0	1
