UniProt	GeneID	Gene Name	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
Q16558	3779	KCNMB1		TRUE	FALSE	FALSE	TRUE	1
Q16563	6856	SYPL1	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q16570	2532	ACKR1		TRUE	FALSE	FALSE	TRUE	1
Q16572	6572	SLC18A3		TRUE	FALSE	FALSE	TRUE	1
Q16581	719	C3AR1		TRUE	FALSE	FALSE	TRUE	1
Q16585	6443	SGCB	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q16586	6442	SGCA		TRUE	FALSE	FALSE	TRUE	1
Q16602	10203	CALCRL	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q16620	4915	NTRK2	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q16623	6804	STX1A		FALSE	TRUE	FALSE	TRUE	1
Q16643	1627	DBN1		FALSE	TRUE	FALSE	TRUE	1
Q16651	5652	PRSS8		TRUE	FALSE	FALSE	TRUE	1
Q16653	4340	MOG		TRUE	FALSE	TRUE	TRUE	2
Q16671	269	AMHR2		TRUE	FALSE	FALSE	TRUE	1
Q16706	4124	MAN2A1	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q16720	492	ATP2B3		TRUE	FALSE	FALSE	TRUE	1
Q16787	3909	LAMA3	1 - high confidence	FALSE	TRUE	FALSE	FALSE	2
Q16819	4224	MEP1A		TRUE	FALSE	FALSE	TRUE	1
Q16820	4225	MEP1B		TRUE	FALSE	FALSE	TRUE	1
Q16827	5800	PTPRO		TRUE	FALSE	FALSE	TRUE	1
Q16832	4921	DDR2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q16849	5798	PTPRN		TRUE	FALSE	FALSE	TRUE	1
Q16853	8639	AOC3	3 - unspecific	TRUE	TRUE	TRUE	TRUE	4
Q16880	7368	UGT8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q17R55	148109	FAM187B		TRUE	FALSE	FALSE	FALSE	1
Q17RD7	83851	SYT16		FALSE	TRUE	FALSE	FALSE	1
Q17RY6	54742	LY6K	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q19T08	641700	ECSCR		TRUE	FALSE	FALSE	TRUE	1
Q1EHB4	159963	SLC5A12		TRUE	FALSE	FALSE	TRUE	1
Q1HG43	90527	DUOXA1		TRUE	FALSE	FALSE	TRUE	1
Q24JP5	54972	TMEM132A	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q29980	4277	MICB	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q29983	100507436	MICA	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q2HXU8	387837	CLEC12B		TRUE	FALSE	TRUE	TRUE	2
Q2KHT4	83445	GSG1		TRUE	FALSE	FALSE	TRUE	1
Q2M385	219972	MPEG1		TRUE	FALSE	FALSE	FALSE	1
Q2M3G0	340273	ABCB5		TRUE	FALSE	FALSE	TRUE	1
Q2M3M2	200010	SLC5A9		TRUE	FALSE	FALSE	TRUE	1
Q2M3T9	23553	HYAL4		FALSE	FALSE	TRUE	FALSE	1
Q2VWP7	283659	PRTG		TRUE	FALSE	FALSE	TRUE	1
Q2Y0W8	9498	SLC4A8		TRUE	FALSE	FALSE	TRUE	1
Q30154	3127	HLA-DRB5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q30201	3077	HFE	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q32P28	64175	P3H1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q32ZL2	163404	PLPPR5		TRUE	FALSE	FALSE	TRUE	1
Q3KNS1	374308	PTCHD3		TRUE	FALSE	FALSE	FALSE	1
Q3KNT9	339168	TMEM95		TRUE	FALSE	FALSE	FALSE	1
Q3KNW5	345274	SLC10A6		TRUE	FALSE	FALSE	TRUE	1
Q3KPI0	90273	CEACAM21		TRUE	FALSE	FALSE	FALSE	1
Q3KR37	57476	GRAMD1B		TRUE	FALSE	FALSE	TRUE	1
Q3MIR4	161291	TMEM30B	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q3MIW9	135656	MUCL3		TRUE	FALSE	FALSE	TRUE	1
Q3SXP7	85352	SHISAL1		TRUE	FALSE	FALSE	FALSE	1
Q3SXY7	345193	LRIT3		TRUE	FALSE	FALSE	FALSE	1
Q3T906	79158	GNPTAB	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q3V5L5	146664	MGAT5B	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q3ZCQ3	400451	FAM174B	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q401N2	353174	ZACN		TRUE	FALSE	FALSE	TRUE	1
Q495A1	201633	TIGIT	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q495M3	153201	SLC36A2		TRUE	FALSE	FALSE	TRUE	1
Q495N2	285641	SLC36A3		TRUE	FALSE	FALSE	FALSE	1
Q495T6	79258	MMEL1		TRUE	FALSE	FALSE	FALSE	1
Q495W5	170384	FUT11	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q496F6	342510	CD300E		TRUE	FALSE	FALSE	TRUE	1
Q496H8	123904	NRN1L		TRUE	FALSE	FALSE	TRUE	1
Q496J9	22987	SV2C		TRUE	FALSE	FALSE	TRUE	1
Q49SQ1	2856	GPR33		TRUE	FALSE	FALSE	TRUE	1
Q4G148	283464	GXYLT1	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q4KMG0	50937	CDON	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q4KMQ2	196527	ANO6	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q4KMZ8	79570	NKAIN1		TRUE	FALSE	FALSE	TRUE	1
Q4LDE5	79987	SVEP1		FALSE	TRUE	FALSE	FALSE	1
Q4U2R8	9356	SLC22A6		TRUE	FALSE	FALSE	TRUE	1
Q4VCS5	154796	AMOT		FALSE	TRUE	TRUE	TRUE	2
Q4VNC0	344905	ATP13A5		TRUE	FALSE	FALSE	TRUE	1
Q4ZIN3	91304	TMEM259	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q504Y0	221074	SLC39A12		TRUE	FALSE	FALSE	TRUE	1
Q50LG9	441381	LRRC24		TRUE	FALSE	FALSE	FALSE	1
Q53EL9	124925	SEZ6		TRUE	FALSE	FALSE	TRUE	1
Q53GD3	80736	SLC44A4		TRUE	FALSE	FALSE	TRUE	1
Q53R12	79853	TM4SF20		TRUE	FALSE	FALSE	TRUE	1
Q58DX5	254827	NAALADL2	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q58EX2	54549	SDK2	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q58FF6		HSP90AB4P		FALSE	FALSE	TRUE	TRUE	1
Q58FF7		HSP90AB3P		FALSE	FALSE	TRUE	TRUE	1
Q58FF8		HSP90AB2P		FALSE	FALSE	TRUE	TRUE	1
Q58FG1		HSP90AA4P		FALSE	FALSE	TRUE	TRUE	1
Q5BIV9	503542	SPRN		TRUE	FALSE	FALSE	TRUE	1
Q5BKX6	57210	SLC45A4	2 - putative	TRUE	FALSE	FALSE	FALSE	2
Q5D862	388698	FLG2	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
Q5DID0	89766	UMODL1		TRUE	FALSE	TRUE	TRUE	2
Q5DX21	152404	IGSF11		TRUE	FALSE	FALSE	TRUE	1
Q5FWE3	285368	PRRT3		TRUE	FALSE	FALSE	FALSE	1
Q5GH77	150165	XKR3		TRUE	FALSE	FALSE	TRUE	1
Q5H8A4	54872	PIGG	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q5HYA8	91147	TMEM67		TRUE	FALSE	FALSE	TRUE	1
Q5IJ48	286204	CRB2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q5JQS5	127623	OR2B11		TRUE	FALSE	FALSE	TRUE	1
Q5JRA6	375056	MIA3	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q5JRS4	441911	OR10J3		TRUE	FALSE	FALSE	TRUE	1
Q5JRV8	55026	TMEM255A		TRUE	FALSE	FALSE	FALSE	1
Q5JTV8	26092	TOR1AIP1	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q5JXA9	284759	SIRPB2		TRUE	FALSE	FALSE	TRUE	1
Q5JZY3	284656	EPHA10		TRUE	FALSE	FALSE	TRUE	1
Q5KU26	81035	COLEC12	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q5M775	92521	SPECC1		FALSE	TRUE	FALSE	FALSE	1
Q5M7Z0	51136	RNFT1		TRUE	FALSE	FALSE	FALSE	1
Q5NDL2	285203	EOGT	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q5NUL3	338557	FFAR4		TRUE	FALSE	FALSE	TRUE	1
Q5PT55	347051	SLC10A5		TRUE	FALSE	FALSE	FALSE	1
Q5QGT7	344892	RTP2		FALSE	TRUE	TRUE	TRUE	2
Q5QGZ9	160364	CLEC12A	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q5R3F8	114794	ELFN2	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q5SGD2	151742	PPM1L	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q5SQ64	259215	LY6G6F		TRUE	FALSE	FALSE	TRUE	1
Q5SRR4	80741	LY6G5C		FALSE	FALSE	TRUE	TRUE	1
Q5SSG8	394263	MUC21		TRUE	FALSE	FALSE	TRUE	1
Q5SY80	257044	CATSPERE		TRUE	FALSE	FALSE	TRUE	1
Q5SZK8	341640	FREM2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q5T1S8	400746	NCMAP		TRUE	FALSE	FALSE	TRUE	1
Q5T2D2	79865	TREML2		TRUE	TRUE	TRUE	TRUE	3
Q5T3F8	55362	TMEM63B	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q5T3U5	89845	ABCC10		TRUE	FALSE	FALSE	TRUE	1
Q5T442	57165	GJC2		TRUE	TRUE	FALSE	TRUE	2
Q5T4B2	51148	CERCAM	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2
Q5T4F4	118813	ZFYVE27		TRUE	FALSE	FALSE	TRUE	1
Q5T5C0	134957	STXBP5		FALSE	TRUE	FALSE	TRUE	1
Q5T601	266977	ADGRF1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q5T6X5	222545	GPRC6A		TRUE	TRUE	TRUE	TRUE	3
Q5T7P8	148281	SYT6		FALSE	TRUE	FALSE	TRUE	1
Q5T848	57512	GPR158		TRUE	FALSE	FALSE	TRUE	1
Q5TEJ8	9473	THEMIS2		FALSE	TRUE	FALSE	FALSE	1
Q5TF39	91749	MFSD4B	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q5TFQ8	10326	SIRPB1		TRUE	FALSE	FALSE	FALSE	1
Q5TZ20	391211	OR2G6		TRUE	FALSE	FALSE	TRUE	1
Q5UAW9	80045	GPR157		TRUE	FALSE	FALSE	TRUE	1
Q5VT99	126755	LRRC38		TRUE	FALSE	FALSE	TRUE	1
Q5VU65	91181	NUP210L		TRUE	FALSE	FALSE	FALSE	1
Q5VU97	57685	CACHD1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q5VUB5	221061	FAM171A1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q5VV43	9856	KIAA0319		TRUE	FALSE	FALSE	TRUE	1
Q5VV63	26033	ATRNL1		TRUE	FALSE	FALSE	FALSE	1
Q5VW38	57720	GPR107	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q5VWK5	149233	IL23R		TRUE	FALSE	TRUE	TRUE	2
Q5VX71	55061	SUSD4		TRUE	FALSE	FALSE	FALSE	1
Q5VXU1	154215	NKAIN2		TRUE	FALSE	FALSE	TRUE	1
Q5VY43	375033	PEAR1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q5VY80	154064	RAET1L		TRUE	FALSE	TRUE	TRUE	2
Q5VYJ5	340895	MALRD1		TRUE	FALSE	FALSE	FALSE	1
Q5VZ72		IZUMO3		TRUE	FALSE	FALSE	TRUE	1
Q5XXA6	55107	ANO1		TRUE	FALSE	FALSE	TRUE	1
Q5ZPR3	80381	CD276	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q63HQ0	55435	AP1AR		FALSE	TRUE	FALSE	FALSE	1
Q66K79	8532	CPZ	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q685J3	140453	MUC17		TRUE	TRUE	TRUE	TRUE	3
Q687X5	79689	STEAP4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q68BL7	169611	OLFML2A	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q68BL8	25903	OLFML2B	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q68CP4	138050	HGSNAT	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q68CQ7	55830	GLT8D1	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q68CR1	23231	SEL1L3	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q68D85	374383	NCR3LG1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q68DH5	92255	LMBRD2	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q68DV7	54894	RNF43		TRUE	FALSE	FALSE	TRUE	1
Q69384		ERVK-6		TRUE	FALSE	FALSE	TRUE	1
Q695T7	340024	SLC6A19		TRUE	FALSE	FALSE	TRUE	1
Q69YZ2	399474	TMEM200B	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q6AZY7	51435	SCARA3	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q6DN72	343413	FCRL6	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q6DN90	9922	IQSEC1		FALSE	TRUE	FALSE	FALSE	1
Q6DWJ6	124274	GPR139		TRUE	FALSE	FALSE	TRUE	1
Q6EMK4	114990	VASN	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q6FHJ7	6424	SFRP4		FALSE	TRUE	TRUE	FALSE	2
Q6GTX8	3903	LAIR1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q6GV28	338661	TMEM225		TRUE	FALSE	FALSE	FALSE	1
Q6H3X3	353091	RAET1G	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q6HA08	431705	ASTL		FALSE	TRUE	FALSE	TRUE	1
Q6IA17	59307	SIGIRR		TRUE	FALSE	FALSE	TRUE	1
Q6ICI0	255349	TMEM211		TRUE	FALSE	FALSE	FALSE	1
Q6IEE7	124842	TMEM132E	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q6IEU7	390167	OR5M10		TRUE	FALSE	FALSE	TRUE	1
Q6IEV9	219429	OR4C11		TRUE	FALSE	FALSE	TRUE	1
Q6IEY1	26683;729759;81399	OR4F16;OR4F29;OR4F3		TRUE	FALSE	FALSE	TRUE	1
Q6IEZ7	401993	OR2T5		TRUE	FALSE	FALSE	TRUE	1
Q6IF00	401992	OR2T2		TRUE	FALSE	FALSE	TRUE	1
Q6IF42	442361	OR2A2		TRUE	FALSE	FALSE	TRUE	1
Q6IF63	120787	OR52W1		TRUE	FALSE	FALSE	TRUE	1
Q6IF82	403253	OR4A47		TRUE	FALSE	FALSE	TRUE	1
Q6IF99	391107	OR10K2		TRUE	FALSE	FALSE	TRUE	1
Q6IFG1	390079	OR52E8		TRUE	FALSE	FALSE	TRUE	1
Q6IFH4	389090	OR6B2		TRUE	FALSE	FALSE	TRUE	1
Q6IFN5	26648	OR7E24		TRUE	FALSE	FALSE	TRUE	1
Q6IS24	64409	GALNT17	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q6ISB3	79977	GRHL2		FALSE	TRUE	FALSE	FALSE	1
Q6ISU1	171558	PTCRA		TRUE	FALSE	FALSE	FALSE	1
Q6IWH7	50636	ANO7		TRUE	FALSE	FALSE	TRUE	1
Q6J4K2	80024	SLC8B1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q6MZM0	341208	HEPHL1		TRUE	FALSE	FALSE	TRUE	1
Q6N022	26011	TENM4	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q6N075	84975	MFSD5		TRUE	FALSE	FALSE	TRUE	1
Q6NSJ0	57462	MYORG	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q6NUJ2	399947	C11orf87		TRUE	FALSE	FALSE	FALSE	1
Q6NUS6	26123	TCTN3		TRUE	FALSE	FALSE	TRUE	1
Q6NUT3	126321	MFSD12		TRUE	FALSE	FALSE	TRUE	1
Q6NV75	387509	GPR153		TRUE	FALSE	FALSE	TRUE	1
Q6NVV3	152519	NIPAL1		TRUE	FALSE	FALSE	FALSE	1
Q6NW40	285704	RGMB		TRUE	TRUE	FALSE	TRUE	2
Q6P179	64167	ERAP2	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q6P1J6	151056	PLB1		TRUE	FALSE	FALSE	TRUE	1
Q6P499	57185	NIPAL3		TRUE	FALSE	FALSE	FALSE	1
Q6P4A8	79887	PLBD1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q6P4E1	113201	GOLM2	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q6P4Q7	26504	CNNM4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q6P531	124975	GGT6		FALSE	TRUE	FALSE	FALSE	1
Q6P5W5	55630	SLC39A4		TRUE	FALSE	FALSE	TRUE	1
Q6P995	165215	FAM171B		TRUE	FALSE	FALSE	FALSE	1
Q6P9F7	23507	LRRC8B	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q6P9G4	201799	TMEM154		TRUE	FALSE	FALSE	FALSE	1
Q6PCB8	133418	EMB	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q6PEY0	375519	GJB7		TRUE	TRUE	FALSE	TRUE	2
Q6PI73		LILRA6		TRUE	FALSE	FALSE	FALSE	1
Q6PIU2	57552	NCEH1	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q6PIZ9	50852	TRAT1		TRUE	FALSE	FALSE	TRUE	1
Q6PJF5	79651	RHBDF2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q6PJG9	78999	LRFN4		TRUE	FALSE	TRUE	TRUE	2
Q6PRD1	440435	GPR179		TRUE	FALSE	FALSE	TRUE	1
Q6PXP3	155184	SLC2A7		TRUE	FALSE	FALSE	TRUE	1
Q6Q8B3	344807	CD200R1L		TRUE	FALSE	TRUE	TRUE	2
Q6QNK2	283383	ADGRD1		TRUE	FALSE	FALSE	TRUE	1
Q6T423	387601	SLC22A25		TRUE	FALSE	FALSE	FALSE	1
Q6U736	221391	OPN5		TRUE	FALSE	FALSE	TRUE	1
Q6U841	57282	SLC4A10		TRUE	FALSE	FALSE	TRUE	1
Q6UQ28	349633	PLET1		TRUE	TRUE	TRUE	TRUE	3
Q6UVK1	1464	CSPG4	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q6UVY6	26002	MOXD1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q6UW56	51374	ATRAID	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q6UW88	255324	EPGN		TRUE	FALSE	FALSE	TRUE	1
Q6UWB1	9466	IL27RA	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q6UWI2	25849	PARM1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q6UWJ1	55002	TMCO3	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q6UWJ8	388611	CD164L2		TRUE	FALSE	FALSE	FALSE	1
Q6UWL2	64420	SUSD1	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q6UWL6	84063	KIRREL2		TRUE	FALSE	FALSE	TRUE	1
Q6UWN0	147719	LYPD4		TRUE	FALSE	FALSE	TRUE	1
Q6UWN5	284348	LYPD5		TRUE	FALSE	FALSE	TRUE	1
Q6UWR7	133121	ENPP6		TRUE	FALSE	FALSE	TRUE	1
Q6UWV2	196264	MPZL3		TRUE	FALSE	FALSE	FALSE	1
Q6UX01	55716	LMBR1L		TRUE	FALSE	FALSE	TRUE	1
Q6UX15	143903	LAYN		TRUE	TRUE	TRUE	FALSE	3
Q6UX27	284415	VSTM1	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q6UX41	79908	BTNL8		FALSE	FALSE	TRUE	TRUE	1
Q6UX71	84898	PLXDC2		TRUE	FALSE	FALSE	FALSE	1
Q6UX82	646627	LYPD8		TRUE	FALSE	FALSE	TRUE	1
Q6UXB3	137797	LYPD2		TRUE	FALSE	FALSE	TRUE	1
Q6UXB4	339390	CLEC4G		TRUE	FALSE	FALSE	TRUE	1
Q6UXB8	221476	PI16	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q6UXC1	158056	MAMDC4		TRUE	FALSE	FALSE	FALSE	1
Q6UXD5	26470	SEZ6L2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q6UXD7	84179	SLC49A3		TRUE	FALSE	FALSE	FALSE	1
Q6UXE8	10917	BTNL3		TRUE	FALSE	TRUE	TRUE	2
Q6UXF1	66000	TMEM108		TRUE	FALSE	FALSE	FALSE	1
Q6UXG2	57535	ELAPOR1		TRUE	FALSE	FALSE	TRUE	1
Q6UXG3	146894	CD300LG		TRUE	FALSE	FALSE	TRUE	1
Q6UXG8	153579	BTNL9		TRUE	FALSE	TRUE	TRUE	2
Q6UXH1	79174	CRELD2	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q6UXK2	57611	ISLR2		TRUE	TRUE	TRUE	TRUE	3
Q6UXK5	57633	LRRN1	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q6UXL0	53833	IL20RB		TRUE	FALSE	FALSE	TRUE	1
Q6UXM1	121227	LRIG3		TRUE	FALSE	FALSE	TRUE	1
Q6UXN2	285852	TREML4		FALSE	FALSE	TRUE	TRUE	1
Q6UXN8	283420	CLEC9A		TRUE	TRUE	TRUE	FALSE	3
Q6UXU4	146395	GSG1L		TRUE	FALSE	FALSE	TRUE	1
Q6UXV0	389400	GFRAL		TRUE	FALSE	TRUE	TRUE	2
Q6UXX9	340419	RSPO2		FALSE	TRUE	TRUE	FALSE	2
Q6UXZ0	388364	TMIGD1		TRUE	FALSE	FALSE	TRUE	1
Q6UXZ3	100131439	CD300LD		TRUE	FALSE	FALSE	TRUE	1
Q6UXZ4	137970	UNC5D		TRUE	TRUE	TRUE	TRUE	3
Q6UY09	125931	CEACAM20		TRUE	FALSE	FALSE	TRUE	1
Q6UY11	65989	DLK2		TRUE	FALSE	FALSE	TRUE	1
Q6UY14	54507	ADAMTSL4	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q6UY18	339398	LINGO4		TRUE	FALSE	FALSE	FALSE	1
Q6V0I7	79633	FAT4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q6V1P9	54798	DCHS2		TRUE	FALSE	FALSE	TRUE	1
Q6W5P4	387129	NPSR1		TRUE	FALSE	FALSE	TRUE	1
Q6XYQ8	341359	SYT10		FALSE	TRUE	FALSE	TRUE	1
Q6Y288	145173	B3GLCT	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q6YBV0	120103	SLC36A4	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q6YHK3	135228	CD109	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q6ZMB5	202915	TMEM184A		TRUE	FALSE	FALSE	TRUE	1
Q6ZMC9	284266	SIGLEC15		TRUE	FALSE	FALSE	TRUE	1
Q6ZMD2	201305	SPNS3		TRUE	FALSE	FALSE	FALSE	1
Q6ZMG9	253782	CERS6	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q6ZMH5	283375	SLC39A5		TRUE	FALSE	FALSE	TRUE	1
Q6ZMI3	342035	GLDN		TRUE	FALSE	TRUE	TRUE	2
Q6ZMJ2	286133	SCARA5	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q6ZMP0	79875	THSD4	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q6ZN44	90249	UNC5A	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q6ZNA5	391059	FRRS1		TRUE	FALSE	FALSE	FALSE	1
Q6ZP29	54896	SLC66A1		TRUE	FALSE	FALSE	FALSE	1
Q6ZP80	130827	TMEM182		TRUE	FALSE	FALSE	FALSE	1
Q6ZQN7	353189	SLCO4C1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q6ZRH7	57828	CATSPERG		TRUE	FALSE	FALSE	TRUE	1
Q6ZRP7	169714	QSOX2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q6ZS10	388512	CLEC17A	2 - putative	TRUE	TRUE	TRUE	FALSE	4
Q6ZSJ9	388336	SHISA6		TRUE	FALSE	FALSE	TRUE	1
Q6ZSM3	387700	SLC16A12		TRUE	FALSE	FALSE	TRUE	1
Q6ZSS7	54842	MFSD6		TRUE	FALSE	FALSE	FALSE	1
Q6ZTQ4	222256	CDHR3		TRUE	FALSE	TRUE	TRUE	2
Q6ZUK4	219623	TMEM26	2 - putative	TRUE	FALSE	FALSE	FALSE	2
Q6ZVL6	25758	KIAA1549L		TRUE	FALSE	FALSE	FALSE	1
Q6ZVN8	148738	HJV		TRUE	TRUE	TRUE	TRUE	3
Q6ZW05	442213	PTCHD4		TRUE	FALSE	FALSE	FALSE	1
Q6ZWJ1	252983	STXBP4		FALSE	TRUE	FALSE	FALSE	1
Q70JA7	337876	CHSY3	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q70UQ0	121457	IKBIP	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q70Z44	200909	HTR3D		TRUE	FALSE	FALSE	TRUE	1
Q71RS6	283652	SLC24A5		TRUE	FALSE	FALSE	FALSE	1
Q75T13	80055	PGAP1	2 - putative	TRUE	FALSE	FALSE	FALSE	2
Q75V66	203859	ANO5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q76LX8	11093	ADAMTS13		FALSE	TRUE	TRUE	FALSE	2
Q76M96	151887	CCDC80	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q7KYR7	11120	BTN2A1	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q7L0J3	9900	SV2A	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q7L0X0	9865	TRIL	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q7L1I2	9899	SV2B		TRUE	FALSE	FALSE	TRUE	1
Q7L5Y9	10296	MAEA		FALSE	TRUE	FALSE	TRUE	1
Q7L8C5	57586	SYT13		FALSE	TRUE	FALSE	TRUE	1
Q7L985	158038	LINGO2		TRUE	FALSE	FALSE	FALSE	1
Q7LBE3	115019	SLC26A9		TRUE	FALSE	TRUE	TRUE	2
Q7LGA3	9653	HS2ST1	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q7LGC8	9469	CHST3	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q7RTM1	133060	OTOP1		TRUE	FALSE	FALSE	TRUE	1
Q7RTS6	92736	OTOP2		TRUE	FALSE	FALSE	TRUE	1
Q7RTT9	222962	SLC29A4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q7RTU9	161497	STRC		FALSE	TRUE	TRUE	FALSE	2
Q7RTW8	146183	OTOA		TRUE	FALSE	TRUE	TRUE	2
Q7RTX0	83756	TAS1R3		TRUE	FALSE	FALSE	TRUE	1
Q7RTX1	80835	TAS1R1		TRUE	FALSE	FALSE	TRUE	1
Q7RTY9		PRSS41		TRUE	FALSE	FALSE	TRUE	1
