UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
A0A1U7QX50	101826393	Tes	FALSE	TRUE	TES	Q9UGI8	26136		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QX51	101837071	Slc16a1	FALSE	TRUE	SLC16A1	P53985	6566		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QX53	101829462	Gpr85	FALSE	TRUE	GPR85	P60893	54329		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QX73		LOC101827390	FALSE	TRUE	LOC101827390				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QX76	101840554	Usp4	FALSE	TRUE	USP4	Q13107	7375		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QX77	101823035	LOC101823035	FALSE	TRUE	LOC101823035				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QX79	101828694	LOC101828694	FALSE	TRUE	LOC101828694				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QX82	101824969	Kcnc4	FALSE	TRUE	KCNC4	Q03721	3749		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QX97		Mpz	FALSE	TRUE	MPZ	P25189	4359	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QXA1	101842675	LOC101842675	FALSE	TRUE	LOC101842675				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QXC5	101837989	Tas1r2	FALSE	TRUE	TAS1R2	Q8TE23	80834		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QXF7	101828497	LOC101828497	FALSE	TRUE	LOC101828497				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QXF8	101842440	LOC101842440	FALSE	TRUE	LOC101842440				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QXG1	101844305	LOC101844305	FALSE	TRUE	LOC101844305				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QXG3	101829832	LOC101829832	FALSE	TRUE	LOC101829832				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QXG5		LOC101823036	FALSE	TRUE	LOC101823036				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QXG6	101836474	Amer1	FALSE	TRUE	AMER1	Q5JTC6	139285		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QXH1	101824273	Epha6	FALSE	TRUE	EPHA6	Q9UF33	285220		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QXH5	101843028	Gjd2	FALSE	TRUE	GJD2	Q9UKL4	57369		TRUE	TRUE	FALSE	TRUE	2	2
A0A1U7QXH6	101840481	Eda	FALSE	TRUE	EDA	Q92838	1896		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QXI3	101835517	LOC101835517	FALSE	TRUE	LOC101835517				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QXI5	101843428	Dlg3	FALSE	TRUE	DLG3	Q92796	1741		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QXK0	101843897	Mcts1	FALSE	TRUE	MCTS1	Q9ULC4	28985		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QXN5	101825511	Cacnb2	FALSE	TRUE	CACNB2	Q08289	783		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QXP7		LOC101842267	FALSE	TRUE	LOC101842267				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QXR9	101822508	LOC101822508	FALSE	TRUE	LOC101822508				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QXU6	101824998	Gng7	FALSE	TRUE	GNG7	O60262	2788		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QXV3	101838353	LOC101838353	FALSE	TRUE	LOC101838353				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QXV4	101828555	Zdhhc20	FALSE	TRUE	ZDHHC20	Q5W0Z9	253832		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QXY0	101840038	Lgr5	FALSE	TRUE	LGR5	O75473	8549		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QXY3	101841916	Cnot2	FALSE	TRUE	CNOT2	Q9NZN8	4848		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QXY5	101841926	Bsg	FALSE	TRUE	BSG	P35613	682	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QXZ1	101823146	LOC101823146	FALSE	TRUE	LOC101823146				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QY23	101833169	Flot2	FALSE	TRUE	FLOT2	Q14254	2319		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7QY27	101824207	LOC101824207	FALSE	TRUE	LOC101824207				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QY33	101831056	Aqp9	FALSE	TRUE	AQP9	O43315	366		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QY57	101829914	Pkd1	TRUE	TRUE	PKD1	P98161	5310		TRUE	FALSE	TRUE	TRUE	3	2
A0A1U7QY62	101831078	Traf7	FALSE	TRUE	TRAF7	Q6Q0C0	84231		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QY64	101830449	S1pr1	TRUE	TRUE	S1PR1	P21453	1901	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7QY71	101835870	LOC101835870	FALSE	TRUE	LOC101835870				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QY79	101835339	Plppr5	FALSE	TRUE	PLPPR5	Q32ZL2	163404		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QY80	101825227	Slc51b	FALSE	TRUE	SLC51B	Q86UW2	123264		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QY91	101843085	Vasn	TRUE	TRUE	VASN	Q6EMK4	114990	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
A0A1U7QY95	101829175	Rab11a	FALSE	TRUE	RAB11A	P62491	8766		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QYA5	101828475	Efna5	TRUE	TRUE	EFNA5	P52803	1946	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7QYC4	101842648	Grm3	FALSE	TRUE	GRM3	Q14832	2913		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QYF8	101840075	LOC101840075	FALSE	TRUE	LOC101840075				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYG0	101842553	Ubac1	FALSE	TRUE	UBAC1	Q9BSL1	10422		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QYG6	101823322	Traf2	FALSE	TRUE	TRAF2	Q12933	7186		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QYH4	101841918	Znf174	FALSE	TRUE	ZNF174	Q15697	7727		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QYH8	101827090	Grin1	FALSE	TRUE	GRIN1	Q05586	2902		TRUE	TRUE	TRUE	TRUE	3	2
A0A1U7QYI7	101824357	LOC101824357	FALSE	TRUE	LOC101824357				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYI9	101830188	Gpi	FALSE	TRUE	GPI	P06744	2821	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
A0A1U7QYJ0	101832294	LOC101832294	FALSE	TRUE	LOC101832294				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYJ2	101826193	LOC101826193	FALSE	TRUE	LOC101826193				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYJ7	101827505	LOC101827505	FALSE	TRUE	LOC101827505				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYK7	101831140	LOC101831140	FALSE	TRUE	LOC101831140				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYL2	101832991	LOC101832991	FALSE	TRUE	LOC101832991				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYL7	101834558	LOC101834558	FALSE	TRUE	LOC101834558				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYM8	101832436	LOC101832436	FALSE	TRUE	LOC101832436				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYP3	101832295	LOC101832295	FALSE	TRUE	LOC101832295				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYQ2	101843416	LOC101843416	FALSE	TRUE	LOC101843416				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYS3	101841810	Epn3	FALSE	TRUE	EPN3	Q9H201	55040		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QYS4	101830795	Pkp2	FALSE	TRUE	PKP2	Q99959	5318		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QYS7	101844698	Cldn19	FALSE	TRUE	CLDN19	Q8N6F1	149461		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QYT7	101835259	Arvcf	FALSE	TRUE	ARVCF	O00192	421		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7QYT8	101824825	LOC101824825	FALSE	TRUE	LOC101824825				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYT9	101831649	LOC101831649	FALSE	TRUE	LOC101831649				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYV1	101842458	Npnt	FALSE	TRUE	NPNT	Q6UXI9	255743		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QYV9	101833453	Slc6a9	FALSE	TRUE	SLC6A9	P48067	6536	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QYW6	101823835	Pi4ka	FALSE	TRUE	PI4KA	P42356	5297		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QYX1	101838500	Cacnb1	FALSE	TRUE	CACNB1	Q02641	782		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QYX2		LOC101829780	FALSE	TRUE	LOC101829780				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYX8	101837546	Adi1	FALSE	TRUE	ADI1	Q9BV57	55256		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QYX9	101842022	LOC101842022	FALSE	TRUE	LOC101842022				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYY0	101828652	Lamp3	FALSE	TRUE	LAMP3	Q9UQV4	27074	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QYY4	101833995	LOC101833995	FALSE	TRUE	LOC101833995				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QYZ8	101828940	Sri	FALSE	TRUE	SRI	P30626	6717		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QZ09	101831081	LOC101831081	FALSE	TRUE	LOC101831081				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QZ28	101842548	LOC101842548	FALSE	TRUE	LOC101842548				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QZ43	101834290	LOC101834290	FALSE	TRUE	LOC101834290				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QZ45	101832309	LOC101832309	FALSE	TRUE	LOC101832309				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QZ53	101833291	Kcna1	TRUE	TRUE	KCNA1	Q09470	3736		FALSE	FALSE	TRUE	TRUE	2	2
A0A1U7QZ86	101830090	Ivl	FALSE	TRUE	IVL	P07476	3713		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QZ90	101829713	Pdgfc	TRUE	TRUE	PDGFC	Q9NRA1	56034		FALSE	FALSE	TRUE	TRUE	2	2
A0A1U7QZ92	101835803	Sacm1l	FALSE	TRUE	SACM1L				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QZ97	101835836	LOC101835836	FALSE	TRUE	LOC101835836				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QZ98	101836151	Myadm	FALSE	TRUE	MYADM	Q96S97	91663		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QZA5	101840561	LOC101840561	FALSE	TRUE	LOC101840561				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QZA9	101843505	Ntrk3	FALSE	TRUE	NTRK3	Q16288	4916	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QZB1	101830020	LOC101830020	FALSE	TRUE	LOC101830020				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QZD0	101840315	Gja8	FALSE	TRUE	GJA8	P48165	2703		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7QZF6	101823653	Prkd1	FALSE	TRUE	PRKD1	Q15139	5587		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QZH8	101830798	LOC101830798	FALSE	TRUE	LOC101830798				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QZH9	101831698	Eprs	FALSE	TRUE	EPRS				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QZI6	101827452	Mfsd2a	FALSE	TRUE	MFSD2A	Q8NA29	84879		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QZI8	101836544	Cdh1	FALSE	TRUE	CDH1	P12830	999	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7QZJ4	101830022	Rhbdl2	FALSE	TRUE	RHBDL2	Q9NX52	54933		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QZL7	101832053	Irs1	FALSE	TRUE	IRS1	P35568	3667		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QZP9	101836629	Slc1a3	TRUE	TRUE	SLC1A3	P43003	6507	2 - putative	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7QZQ4	101833628	St14	FALSE	TRUE	ST14	Q9Y5Y6	6768	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
A0A1U7QZR2	101836990	LOC101836990	FALSE	TRUE	LOC101836990				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QZR5	101841399	Itgb8	TRUE	TRUE	ITGB8	P26012	3696	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7QZR7	101838333	Abca1	TRUE	TRUE	ABCA1	O95477	19	2 - putative	TRUE	FALSE	TRUE	TRUE	4	2
A0A1U7QZT2	101823205	LOC101823205	FALSE	TRUE	LOC101823205				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QZU3	101834854	Cd40lg	TRUE	TRUE	CD40LG	P29965	959	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7QZU6	101831325	Csde1	FALSE	TRUE	CSDE1	O75534	7812		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QZV2	101833961	Abi1	FALSE	TRUE	ABI1	Q8IZP0	10006		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QZV5	101840860	Slco3a1	FALSE	TRUE	SLCO3A1	Q9UIG8	28232	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QZW1	101844772	Tmem114	FALSE	TRUE	TMEM114	B3SHH9	283953		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QZW6	101824116	Grin2a	TRUE	TRUE	GRIN2A	Q12879	2903		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7QZX7	101829118	Litaf	FALSE	TRUE	LITAF	Q99732	9516		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QZY2	101823300	Kcna3	FALSE	TRUE	KCNA3	P22001	3738	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QZY6	101824969	Kcnc4	FALSE	TRUE	KCNC4	Q03721	3749		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QZZ8	101831676	Gnai3	FALSE	TRUE	GNAI3	P08754	2773		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QZZ9	101838888	Fgf10	TRUE	TRUE	FGF10	O15520	2255		FALSE	TRUE	TRUE	TRUE	3	2
A0A1U7R006	101835256	Celsr2	FALSE	TRUE	CELSR2	Q9HCU4	1952	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R009		LOC101822772	FALSE	TRUE	LOC101822772				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R011	101823953	Chmp4b	FALSE	TRUE	CHMP4B	Q9H444	128866		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R014	101824099	Cadm3	FALSE	TRUE	CADM3	Q8N126	57863	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R018	101825333	LOC101825333	FALSE	TRUE	LOC101825333				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R038	101834500	Camk1g	FALSE	TRUE	CAMK1G	Q96NX5	57172		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R046	101840297	LOC101840297	FALSE	TRUE	LOC101840297				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R069	101842971	LOC101842971	FALSE	TRUE	LOC101842971				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R071	101827184	Sgce	FALSE	TRUE	SGCE	O43556	8910	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R075	101844575	LOC101844575	FALSE	TRUE	LOC101844575				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R077	101829481	Ap2a1	FALSE	TRUE	AP2A1	O95782	160		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7R078	101823301	Gabrr3	FALSE	TRUE	GABRR3	A8MPY1	200959		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R083	101825232	Arl13b	FALSE	TRUE	ARL13B	Q3SXY8	200894		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R098	101840689	Vwc2	FALSE	TRUE	VWC2	Q2TAL6	375567		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R0A1	101835778	LOC101835778	FALSE	TRUE	LOC101835778				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R0C2	101829007	Prr7	FALSE	TRUE	PRR7	Q8TB68	80758		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R0E8	101842530	LOC101842530	FALSE	TRUE	LOC101842530				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R0F0	101829290	LOC101829290	FALSE	TRUE	LOC101829290				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R0F4	101830632	LOC101830632	FALSE	TRUE	LOC101830632				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R0F8	101832571	Clcn1	FALSE	TRUE	CLCN1	P35523	1180		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R0G2	101834132	Kel	FALSE	TRUE	KEL	P23276	3792		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R0H2	101841404	Pacsin1	FALSE	TRUE	PACSIN1	Q9BY11	29993		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R0I6	101836042	Rffl	FALSE	TRUE	RFFL	Q8WZ73	117584		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R0L0	101833887	LOC101833887	FALSE	TRUE	LOC101833887				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R0L3	101844307	Rab11fip4	FALSE	TRUE	RAB11FIP4	Q86YS3	84440		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R0N4	101844864	Cdh22	FALSE	TRUE	CDH22	Q9UJ99	64405		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R0P8	101834387	Icam5	FALSE	TRUE	ICAM5	Q9UMF0	7087	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
A0A1U7R0P9	101828679	Serinc3	FALSE	TRUE	SERINC3	Q13530	10955		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R0R2	101837711	Yes1	FALSE	TRUE	YES1	P07947	7525		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R0U7	101834773	Kcnd1	FALSE	TRUE	KCND1	Q9NSA2	3750		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R0U8	101834566	Got2	FALSE	TRUE	GOT2	P00505	2806		FALSE	FALSE	TRUE	TRUE	1	2
A0A1U7R0V4	101836319	Cbarp	FALSE	TRUE	CBARP	Q8N350	255057		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R0W1	101838683	Cdh16	FALSE	TRUE	CDH16	O75309	1014		TRUE	TRUE	FALSE	TRUE	2	2
A0A1U7R0X8	101827170	Adcy8	FALSE	TRUE	ADCY8	P40145	114		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R0Y4	101823941	LOC101823941	FALSE	TRUE	LOC101823941				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R119	101823682	LOC101823682	FALSE	TRUE	LOC101823682				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R124	101826200	Clta	FALSE	TRUE	CLTA	P09496	1211		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7R128	101827253	Plekhh2	FALSE	TRUE	PLEKHH2	Q8IVE3	130271		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R129	101836325	Clec4g	FALSE	TRUE	CLEC4G	Q6UXB4	339390		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R130	101828298	LOC101828298	FALSE	TRUE	LOC101828298				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R131	101830371	Ccny	FALSE	TRUE	CCNY	Q8ND76	219771		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R174	101822500	Ubap1	FALSE	TRUE	UBAP1	Q9NZ09	51271		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R186	101844605	LOC101844605	FALSE	TRUE	LOC101844605				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R189	101835807	Dnajc9	FALSE	TRUE	DNAJC9	Q8WXX5	23234		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R191	101824123	LOC101824123	FALSE	TRUE	LOC101824123				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R1C5	101830711	Dgkq	FALSE	TRUE	DGKQ	P52824	1609		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R1C7	101829904	Sppl3	FALSE	TRUE	SPPL3	Q8TCT6	121665		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R1C8	101828324	Mymk	FALSE	TRUE	MYMK	A6NI61	389827		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R1D0	101832558	LOC101832558	FALSE	TRUE	LOC101832558				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R1E1	101834748	Rab35	FALSE	TRUE	RAB35	Q15286	11021		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R1G0	101840867	Gpr20	FALSE	TRUE	GPR20	Q99678	2843		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R1G9	101827090	Grin1	FALSE	TRUE	GRIN1	Q05586	2902		TRUE	TRUE	TRUE	TRUE	3	2
A0A1U7R1H5	101827090	Grin1	FALSE	TRUE	GRIN1	Q05586	2902		TRUE	TRUE	TRUE	TRUE	3	2
A0A1U7R1H7	101835259	Arvcf	FALSE	TRUE	ARVCF	O00192	421		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7R1J1	101832669	Noxa1	FALSE	TRUE	NOXA1	Q86UR1	10811		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R1L4	101824809	Rab10	FALSE	TRUE	RAB10	P61026	10890		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R1N2	101833614	Mmp2	FALSE	TRUE	MMP2	P08253	4313		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R1Q1	101824186	Bmpr1a	TRUE	TRUE	BMPR1A	P36894	657		TRUE	FALSE	TRUE	TRUE	3	2
A0A1U7R1Q5	101840212	Kcnq4	FALSE	TRUE	KCNQ4	P56696	9132		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R1R6	101832208	Tnfrsf18	TRUE	TRUE	TNFRSF18	Q9Y5U5	8784		TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R1S5	101824297	LOC101824297	FALSE	TRUE	LOC101824297				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R1S6	101835343	Dvl1	FALSE	TRUE	DVL1	O14640	1855		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R1S9	101828327	LOC101828327	FALSE	TRUE	LOC101828327				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R1T0	101825605	LOC101825605	FALSE	TRUE	LOC101825605				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R1T1	101837450	Prkcz	FALSE	TRUE	PRKCZ	Q05513	5590		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R1T4	101830202	LOC101830202	FALSE	TRUE	LOC101830202				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R1T9	101833640	LOC101833640	FALSE	TRUE	LOC101833640				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R1V5	101828564	Hhip	TRUE	TRUE	HHIP	Q96QV1	64399	1 - high confidence	FALSE	TRUE	TRUE	TRUE	4	2
A0A1U7R1W6	101840961	LOC101840961	FALSE	TRUE	LOC101840961				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R1X7	101833372	Lgals3	FALSE	TRUE	LGALS3	P17931	3958		FALSE	FALSE	TRUE	TRUE	1	2
A0A1U7R1Y7	101839882	LOC101839882	FALSE	TRUE	LOC101839882				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R1Z3	101830469	Steap1	FALSE	TRUE	STEAP1	Q9UHE8	26872		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R205	101826814	Cib1	FALSE	TRUE	CIB1	Q99828	10519		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7R211	101829103	Tnfrsf9	TRUE	TRUE	TNFRSF9	Q07011	3604	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7R253	101827073	Wdr73	FALSE	TRUE	WDR73	Q6P4I2	84942		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R257	101827948	Gjb5	FALSE	TRUE	GJB5	O95377	2709		TRUE	TRUE	FALSE	TRUE	2	2
A0A1U7R281	101832231	Cdc42ep5	FALSE	TRUE	CDC42EP5	Q6NZY7	148170		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R290	101835632	Cacng6	FALSE	TRUE	CACNG6	Q9BXT2	59285	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R2A8	101831524	Shh	TRUE	TRUE	SHH	Q15465	6469		FALSE	TRUE	TRUE	TRUE	3	2
A0A1U7R2B3	101833359	Dpp6	FALSE	TRUE	DPP6	P42658	1804		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R2C8	101840671	Amacr	FALSE	TRUE	AMACR	Q9UHK6	23600		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7R2I2	101844137	Hyal5	TRUE	TRUE	HYAL5				FALSE	FALSE	FALSE	FALSE	1	1
A0A1U7R2I5	101835864	LOC101835864	FALSE	TRUE	LOC101835864				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2J0	101837178	LOC101837178	FALSE	TRUE	LOC101837178				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2J4	101838510	LOC101838510	FALSE	TRUE	LOC101838510				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2J7	101828245	Slc5a5	FALSE	TRUE	SLC5A5	Q92911	6528		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7R2J8	101840393	LOC101840393	FALSE	TRUE	LOC101840393				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7R2L0	101835454	Grik3	FALSE	TRUE	GRIK3	Q13003	2899	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7R2M8	101823039	LOC101823039	FALSE	TRUE	LOC101823039				FALSE	FALSE	FALSE	FALSE	0	1
