Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
B4galt1	A0A1U7R3Z2	101824894	TRUE	TRUE	B4GALT1	P15291	2683		FALSE	TRUE	TRUE	TRUE	3	2
Ndp	A0A1U7R406	101825342	TRUE	FALSE	NDP	Q00604	4693		FALSE	FALSE	TRUE	FALSE	2	0
Hps4	A0A1U7R412;A0A1U8C6W0;A0A1U8C6X0;A0A1U8CHR7;A0A3Q0D5Y2	101840838	FALSE	FALSE	HPS4	Q9NQG7	89781		FALSE	TRUE	FALSE	FALSE	1	0
Tspan7	A0A1U7R422	101832658	FALSE	FALSE	TSPAN7	P41732	7102		TRUE	FALSE	FALSE	TRUE	1	1
Adgrd1	A0A1U7R431;A0A3Q0D3M5	101839405	FALSE	TRUE	ADGRD1	Q6QNK2	283383		TRUE	FALSE	FALSE	TRUE	1	2
Ap1m1	A0A1U7R432	101832075	FALSE	FALSE	AP1M1	Q9BXS5	8907		FALSE	TRUE	FALSE	TRUE	1	1
Tmem132d	A0A1U7R436	101841481	FALSE	FALSE	TMEM132D	Q14C87	121256		TRUE	FALSE	FALSE	FALSE	1	0
Bri3bp	A0A1U7R442	101843345	FALSE	FALSE	BRI3BP	Q8WY22	140707	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Clec1b	A0A1U7R464;A0A1U8CPN1	101825191	FALSE	TRUE	CLEC1B	Q9P126	51266	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
LOC101825423	A0A1U7R482	101825423	TRUE	FALSE	LOC101825423				FALSE	FALSE	FALSE	FALSE	1	0
Sdc1	A0A1U7R4A6	101836998	TRUE	TRUE	SDC1	P18827	6382		TRUE	TRUE	TRUE	TRUE	4	2
Plod2	A0A1U7R4A7;A0A1U7R6X6	101830092	FALSE	FALSE	PLOD2	O00469	5352	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Mog	A0A1U7R4A9	101823080	FALSE	FALSE	MOG	Q16653	4340		TRUE	FALSE	TRUE	TRUE	2	1
Ltb4r	A0A1U7R4E7	101841037	FALSE	FALSE	LTB4R	Q15722	1241	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Gabrb1	A0A1U7R4F3	101826913	FALSE	TRUE	GABRB1	P18505	2560		TRUE	FALSE	FALSE	TRUE	1	2
Gja10	A0A1U7R4I2;A0A1U8CDI5	101840751	FALSE	TRUE	GJA10	Q969M2	84694		FALSE	TRUE	FALSE	TRUE	1	2
Tnfrsf4	A0A1U7R4I4;A0A3Q0D631	101832473	FALSE	FALSE	TNFRSF4	P43489	7293		TRUE	TRUE	TRUE	TRUE	3	1
Slc9a7	A0A1U7R4K3;A0A1U8CX50;A0A3Q0CD49;A0A3Q0CE30	101829661	FALSE	FALSE	SLC9A7	Q96T83	84679	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
Gpr153	A0A1U7R4L8;A0A1U8CAS9	101822866	FALSE	FALSE	GPR153	Q6NV75	387509		TRUE	FALSE	FALSE	TRUE	1	1
Cav1	A0A1U7R4Q2	101825769	FALSE	TRUE	CAV1	Q03135	857		FALSE	TRUE	FALSE	TRUE	1	2
Dchs1	A0A1U7R4R2	101844087	FALSE	TRUE	DCHS1	Q96JQ0	8642	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Abcc4	A0A1U7R4T9;A0A3Q0D4X4	101836554	FALSE	TRUE	ABCC4	O15439	10257	2 - putative	TRUE	FALSE	TRUE	TRUE	3	2
Tm9sf2	A0A1U7R4U9	101840578	FALSE	FALSE	TM9SF2	Q99805	9375		TRUE	FALSE	FALSE	TRUE	1	1
Gpr173	A0A1U7R4V2	101835987	FALSE	FALSE	GPR173	Q9NS66	54328		TRUE	FALSE	FALSE	TRUE	1	1
Huwe1	A0A1U7R4V7;A0A1U8CM18;A0A3Q0C946;A0A3Q0C949;A0A3Q0CCP5;A0A3Q0CCQ0;A0A3Q0CCQ4;A0A3Q0CD86;A0A3Q0CDH9;A0A3Q0CEH8;A0A3Q0CEI4	101837915	FALSE	FALSE	HUWE1	Q7Z6Z7	10075		FALSE	TRUE	FALSE	FALSE	1	0
Fndc5	A0A1U7R4X4		FALSE	FALSE	FNDC5	Q8NAU1	252995	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Htr6	A0A1U7R4X8	101833956	FALSE	FALSE	HTR6	P50406	3362		TRUE	FALSE	FALSE	TRUE	1	1
Ly6h	A0A1U7R4X9;A0A1U7RF99	101832244	FALSE	FALSE	LY6H	O94772	4062		TRUE	FALSE	FALSE	TRUE	1	1
Stxbp1	A0A1U7R4Y6;A0A1U7RFF3	101831551	FALSE	FALSE	STXBP1	P61764	6812		FALSE	TRUE	FALSE	TRUE	1	1
Adgrl1	A0A1U7R4Z9;A0A1U7RFG9;A0A1U8D2E1;A0A3Q0CFT7;A0A3Q0CG56	101838116	FALSE	FALSE	ADGRL1	O94910	22859		TRUE	FALSE	FALSE	TRUE	1	1
Hcrtr1	A0A1U7R509	101837716	FALSE	TRUE	HCRTR1	O43613	3061		TRUE	FALSE	FALSE	TRUE	1	2
Nkain1	A0A1U7R514	101839401	FALSE	TRUE	NKAIN1	Q4KMZ8	79570		TRUE	FALSE	FALSE	TRUE	1	2
Gpihbp1	A0A1U7R515;A0A1U8CM58	101823869	FALSE	FALSE	GPIHBP1	Q8IV16	338328		TRUE	TRUE	TRUE	TRUE	3	1
Slc39a4	A0A1U7R520	101829393	FALSE	TRUE	SLC39A4	Q6P5W5	55630		TRUE	FALSE	FALSE	TRUE	1	2
P2ry4	A0A1U7R550	101842899	FALSE	FALSE	P2RY4	P51582	5030		TRUE	FALSE	FALSE	TRUE	1	1
Gabra3	A0A1U7R552;A0A1U8D172	101825638	FALSE	TRUE	GABRA3	P34903	2556		TRUE	FALSE	FALSE	TRUE	1	2
Gdf15	A0A1U7R569	101830566	FALSE	FALSE	GDF15	Q99988	9518	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Gdpd2	A0A1U7R580		FALSE	FALSE	GDPD2	Q9HCC8	54857		TRUE	FALSE	FALSE	TRUE	1	1
Hapln4	A0A1U7R589	101837029	FALSE	FALSE	HAPLN4	Q86UW8	404037		FALSE	TRUE	FALSE	FALSE	1	0
Smpdl3b	A0A1U7R596	101827694	FALSE	TRUE	SMPDL3B	Q92485	27293	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
Mrc1	A0A1U7R5C2		FALSE	FALSE	MRC1	P22897	4360	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Gabre	A0A1U7R5D9	101823072	FALSE	TRUE	GABRE	P78334	2564		TRUE	FALSE	FALSE	TRUE	1	2
Mip	A0A1U7R5E9	101828388	FALSE	TRUE	MIP	P30301	4284		TRUE	FALSE	FALSE	TRUE	1	2
Crb3	A0A1U7R5F6	101825512	FALSE	FALSE	CRB3	Q9BUF7	92359		TRUE	FALSE	FALSE	TRUE	1	1
Nxph4	A0A1U7R5G1	101833006	FALSE	FALSE	NXPH4	O95158	11247	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Cp	A0A1U7R5I7		FALSE	FALSE	CP	P00450	1356	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
Cd70	A0A1U7R5I9	101843429	FALSE	FALSE	CD70	P32970	970	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
Ptprb	A0A1U7R5M5;A0A1U8CMM5;A0A3Q0D9C9	101841381	FALSE	FALSE	PTPRB	P23467	5787	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Oprk1	A0A1U7R5Q5	101844078	FALSE	FALSE	OPRK1	P41145	4986		TRUE	FALSE	FALSE	TRUE	1	1
Ttyh3	A0A1U7R5S0;A0A1U8C8Z1	101825426	FALSE	TRUE	TTYH3	Q9C0H2	80727	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Ror1	A0A1U7R5X5		FALSE	FALSE	ROR1	Q01973	4919	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Cd24	A0A1U7R5X8	101824759	FALSE	FALSE	CD24	P25063	100133941		TRUE	TRUE	TRUE	TRUE	3	1
Efna4	A0A1U7R626	101838252	FALSE	FALSE	EFNA4	P52798	1945	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Chrnb2	A0A1U7R638	101842985	TRUE	TRUE	CHRNB2	P17787	1141		TRUE	TRUE	TRUE	TRUE	4	2
Adcy9	A0A1U7R639;A0A1U8CN41	101842546	FALSE	TRUE	ADCY9	O60503	115	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Ly6g6d	A0A1U7R655	101825543	TRUE	TRUE	LY6G6D	O95868	58530		TRUE	FALSE	TRUE	TRUE	3	2
Gpr31	A0A1U7R664	101834252	FALSE	FALSE	GPR31	O00270	2853		TRUE	FALSE	FALSE	TRUE	1	1
Atf6b	A0A1U7R675;A0A3Q0CEV3	101831726	FALSE	FALSE	ATF6B	Q99941	1388	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Slc7a9	A0A1U7R687	101827872	FALSE	TRUE	SLC7A9	P82251	11136		TRUE	FALSE	FALSE	TRUE	1	2
Scn1b	A0A1U7R697	101831789	FALSE	TRUE	SCN1B	Q07699	6324		TRUE	FALSE	FALSE	TRUE	1	2
Fam187b	A0A1U7R6A2	101833871	FALSE	FALSE	FAM187B	Q17R55	148109		TRUE	FALSE	FALSE	FALSE	1	0
Nphs1	A0A1U7R6B9;A0A3Q0D9Q4	101839599	FALSE	TRUE	NPHS1	O60500	4868		TRUE	FALSE	FALSE	TRUE	1	2
Tyrobp	A0A1U7R6C3	101840844	FALSE	FALSE	TYROBP	O43914	7305		FALSE	FALSE	TRUE	TRUE	1	1
Tfr2	A0A1U7R6I6;A0A1U8CCU9	101833442	TRUE	TRUE	TFR2	Q9UP52	7036		FALSE	FALSE	TRUE	TRUE	2	2
Megf8	A0A1U7R6I9	101825115	FALSE	FALSE	MEGF8	Q7Z7M0	1954	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
F2rl3	A0A1U7R6K9	101834691	FALSE	TRUE	F2RL3	Q96RI0	9002	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Upk3b	A0A1U7R6L0		FALSE	FALSE	UPK3B	Q9BT76	105375355		TRUE	FALSE	FALSE	TRUE	1	1
Azgp1	A0A1U7R6L4	101831605	FALSE	FALSE	AZGP1	P25311	563		FALSE	TRUE	TRUE	TRUE	2	1
Gpnmb	A0A1U7R6M4	101842217	FALSE	FALSE	GPNMB	Q14956	10457	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Clec7a	A0A1U7R6N5;A0A1U8D030	101824662	FALSE	FALSE	CLEC7A	Q9BXN2	64581		TRUE	TRUE	TRUE	TRUE	3	1
Stx2	A0A1U7R6R4;A0A1U8CD96;A0A3Q0D7L6	101839852	FALSE	TRUE	STX2	P32856	2054		FALSE	TRUE	FALSE	TRUE	1	2
Slc15a4	A0A1U7R6R9	101841746	FALSE	FALSE	SLC15A4	Q8N697	121260	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
Crb2	A0A1U7R6S1	101828494	FALSE	TRUE	CRB2	Q5IJ48	286204	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Kcnh2	A0A1U7R6W6;A0A1U8CPY4	101838552	TRUE	TRUE	KCNH2	Q12809	3757	2 - putative	FALSE	FALSE	TRUE	TRUE	3	2
Gabra4	A0A1U7R722	101827352	FALSE	TRUE	GABRA4	P48169	2557		TRUE	FALSE	FALSE	TRUE	1	2
Rab5c	A0A1U7R754	101833039	FALSE	FALSE	RAB5C	P51148	5878	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
Bdkrb1	A0A1U7R755	101837673	FALSE	FALSE	BDKRB1	P46663	623		TRUE	FALSE	FALSE	TRUE	1	1
Sstr5	A0A1U7R760	101842186	FALSE	TRUE	SSTR5	P35346	6755		TRUE	FALSE	FALSE	TRUE	1	2
Slc22a13	A0A1U7R766	101828840	FALSE	TRUE	SLC22A13	Q9Y226	9390		TRUE	FALSE	FALSE	TRUE	1	2
Ackr2	A0A1U7R773	101835097	FALSE	TRUE	ACKR2	O00590	1238		TRUE	FALSE	TRUE	TRUE	2	2
Gpr21	A0A1U7R776	101829023	FALSE	FALSE	GPR21	Q99679	2844		TRUE	FALSE	FALSE	TRUE	1	1
Tmeff2	A0A1U7R793;A0A1U8CAX1;A0A1U8CDP7	101842185	FALSE	FALSE	TMEFF2	Q9UIK5	23671		TRUE	FALSE	FALSE	TRUE	1	1
Chrm2	A0A1U7R795	101844151	FALSE	TRUE	CHRM2	P08172	1129		TRUE	FALSE	FALSE	TRUE	1	2
Tmem213	A0A1U7R798	101823052	FALSE	FALSE	TMEM213	A2RRL7	155006		TRUE	FALSE	FALSE	FALSE	1	0
Cav2	A0A1U7R7A6;A0A1U8CM51	106020726	FALSE	TRUE	CAV2	P51636	858		FALSE	TRUE	FALSE	TRUE	1	2
Kcnj3	A0A1U7R7B7	101841535	FALSE	FALSE	KCNJ3	P48549	3760		TRUE	TRUE	TRUE	TRUE	3	1
Gabra5	A0A1U7R7H5	101830278	FALSE	TRUE	GABRA5	P31644	2558		TRUE	FALSE	FALSE	TRUE	1	2
Tubb	A0A1U7R7I2	101827904	FALSE	FALSE	TUBB	P07437	203068	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Il2rg	A0A1U7R7S1;A0A1U8CEB0	101824015	FALSE	FALSE	IL2RG	P31785	3561	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Cd34	A0A1U7R7X1;A0A1U8CHZ6	101833962	TRUE	TRUE	CD34	P28906	947	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Slc39a12	A0A1U7R7X6	101834659	FALSE	FALSE	SLC39A12	Q504Y0	221074		TRUE	FALSE	FALSE	TRUE	1	1
Kcnh1	A0A1U7R7Y4;A0A1U7RA68	101837732	FALSE	TRUE	KCNH1	O95259	3756		FALSE	FALSE	TRUE	TRUE	1	2
Col1a2	A0A1U7R801	101826477	FALSE	FALSE	COL1A2	P08123	1278	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Colec12	A0A1U7R851;A0A3Q0DBX8	101841924	FALSE	FALSE	COLEC12	Q5KU26	81035	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
Unc93a	A0A1U7R853	101822693	FALSE	TRUE	UNC93A	Q86WB7	54346		TRUE	FALSE	FALSE	TRUE	1	2
Kcnmb4	A0A1U7R854	101841647	FALSE	TRUE	KCNMB4	Q86W47	27345		TRUE	FALSE	FALSE	TRUE	1	2
Atp1b4	A0A1U7R888;A0A1U7RAL4;A0A3Q0DC27;A0A3Q0DCX2	101844422	FALSE	TRUE	ATP1B4	Q9UN42	23439		TRUE	FALSE	FALSE	TRUE	1	2
Pgrmc1	A0A1U7R899	101827446	FALSE	FALSE	PGRMC1	O00264	10857		FALSE	TRUE	FALSE	TRUE	1	1
Lrp3	A0A1U7R8J2	101828131	FALSE	FALSE	LRP3	O75074	4037		TRUE	FALSE	FALSE	FALSE	1	0
Hpn	A0A1U7R8J9;A0A1U8CCT8	101832050	FALSE	FALSE	HPN	P05981	3249		FALSE	TRUE	TRUE	TRUE	2	1
Ptbp1	A0A1U7R8K7	101839417	FALSE	FALSE	PTBP1	P26599	5725	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Mpl	A0A1U7R8L9;A0A3Q0CG25		FALSE	FALSE	MPL	P40238	4352		TRUE	FALSE	TRUE	TRUE	2	1
Kirrel2	A0A1U7R8M0	101839859	FALSE	TRUE	KIRREL2	Q6UWL6	84063		TRUE	FALSE	FALSE	TRUE	1	2
Lrfn3	A0A1U7R8M8	101841298	TRUE	FALSE	LRFN3	Q9BTN0	79414		TRUE	TRUE	TRUE	TRUE	4	1
Hs2st1	A0A1U7R8R9;A0A1U8CD23	101823675	FALSE	FALSE	HS2ST1	Q7LGA3	9653	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Ints12	A0A1U7R8V4		FALSE	FALSE	INTS12	Q96CB8	57117	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Adam17	A0A1U7R8W0;A0A1U8CNV0	101828493	TRUE	TRUE	ADAM17	P78536	6868	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Qsox2	A0A1U7R8Y5	101841303	FALSE	FALSE	QSOX2	Q6ZRP7	169714	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Aamp	A0A1U7R941;A0A1U7RIM4		FALSE	FALSE	AAMP	Q13685	14		FALSE	TRUE	TRUE	TRUE	2	1
Ackr3	A0A1U7R951	101838690	TRUE	TRUE	ACKR3	P25106	57007	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
LOC101833790	A0A1U7R986;A0A3Q0D9N6	101833790	TRUE	TRUE	LOC101833790				FALSE	FALSE	FALSE	FALSE	1	1
P3h1	A0A1U7R989	101844959	FALSE	FALSE	P3H1	Q32P28	64175	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Cd180	A0A1U7R990		FALSE	FALSE	CD180	Q99467	4064	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Lztfl1	A0A1U7R991;A0A1U8CQB0	101835536	FALSE	FALSE	LZTFL1	Q9NQ48	54585	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Slc2a1	A0A1U7R993	101823763	FALSE	TRUE	SLC2A1	P11166	6513	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Nktr	A0A1U7R9A7	101842726	FALSE	FALSE	NKTR	P30414	4820	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	1
Entpd3	A0A1U7R9B5	101823414	FALSE	TRUE	ENTPD3	O75355	956		TRUE	FALSE	FALSE	TRUE	1	2
Ccr8	A0A1U7R9C0	101825257	FALSE	FALSE	CCR8	P51685	1237		TRUE	FALSE	TRUE	TRUE	2	1
Ptn	A0A1U7R9G9	101844421	FALSE	TRUE	PTN	P21246	5764		FALSE	FALSE	TRUE	TRUE	1	2
Tcirg1	A0A1U7R9H2	101829318	FALSE	FALSE	TCIRG1	Q13488	10312		TRUE	FALSE	FALSE	TRUE	1	1
Vstm5	A0A1U7R9L7	101826311	FALSE	TRUE	VSTM5	A8MXK1	387804		TRUE	FALSE	FALSE	TRUE	1	2
Htr2b	A0A1U7R9P5		FALSE	TRUE	HTR2B	P41595	3357	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Ttyh1	A0A1U7R9S3;A0A3Q0DD10;A0A3Q0DDV9	101833025	FALSE	TRUE	TTYH1	Q9H313	57348		TRUE	FALSE	FALSE	TRUE	1	2
Atp4b	A0A1U7R9T3	101840044	FALSE	TRUE	ATP4B	P51164	496		TRUE	FALSE	FALSE	TRUE	1	2
Htr5a	A0A1U7R9U9	101832575	FALSE	TRUE	HTR5A	P47898	3361		TRUE	FALSE	FALSE	TRUE	1	2
Sec22b	A0A1U7R9V9	101838531	FALSE	FALSE	SEC22B	O75396	9554	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Adamtsl4	A0A1U7R9Y4;A0A3Q0DFB8	101826661	FALSE	FALSE	ADAMTSL4	Q6UY14	54507	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Anxa9	A0A1U7R9Y9	101828232	TRUE	FALSE	ANXA9	O76027	8416		FALSE	TRUE	TRUE	TRUE	3	1
Adam30	A0A1U7RA09	101836072	FALSE	FALSE	ADAM30	Q9UKF2	11085		TRUE	FALSE	TRUE	TRUE	2	1
Ppt1	A0A1U7RA19	101826405	FALSE	FALSE	PPT1	P50897	5538	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Itga2	A0A1U7RA21	101836141	TRUE	TRUE	ITGA2	P17301	3673	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Sdc3	A0A1U7RA33		FALSE	FALSE	SDC3	O75056	9672		FALSE	FALSE	TRUE	TRUE	1	1
Epha10	A0A1U7RA42	101833627	FALSE	TRUE	EPHA10	Q5JZY3	284656		TRUE	FALSE	FALSE	TRUE	1	2
Elovl6	A0A1U7RA53		FALSE	FALSE	ELOVL6	Q9H5J4	79071	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Plxna2	A0A1U7RA58	101834224	FALSE	TRUE	PLXNA2	O75051	5362	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Flvcr1	A0A1U7RA81;A0A3Q0D7H4;A0A3Q0DBQ2;A0A3Q0DCD9	101843352	FALSE	FALSE	FLVCR1	Q9Y5Y0	28982		TRUE	FALSE	FALSE	TRUE	1	1
Pon1	A0A1U7RA96	101828756	FALSE	FALSE	PON1	P27169	5444	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Col5a2	A0A1U7RAA8	101823856	FALSE	FALSE	COL5A2	P05997	1290	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Dll1	A0A1U7RAF3	101839235	FALSE	FALSE	DLL1	O00548	28514		TRUE	FALSE	FALSE	TRUE	1	1
Rpn2	A0A1U7RAG7;A0A1U8CLZ1	101835110	FALSE	FALSE	RPN2	P04844	6185	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Mtnr1a	A0A1U7RAI0	101827657	FALSE	FALSE	MTNR1A	P48039	4543		TRUE	FALSE	FALSE	TRUE	1	1
Procr	A0A1U7RAI6	101843715	FALSE	FALSE	PROCR	Q9UNN8	10544	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Kcnc1	A0A1U7RAK5;A0A1U8CW44	101834058	FALSE	TRUE	KCNC1	P48547	3746		FALSE	FALSE	TRUE	TRUE	1	2
Flt1	A0A1U7RAQ1	101840690	FALSE	TRUE	FLT1	P17948	2321	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Tlr10	A0A1U7RAQ4		FALSE	FALSE	TLR10	Q9BXR5	81793		TRUE	FALSE	FALSE	TRUE	1	1
Lrrc4b	A0A1U7RAS4	101836843	FALSE	FALSE	LRRC4B	Q9NT99	94030	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Rxfp4	A0A1U7RAS6		FALSE	FALSE	RXFP4	Q8TDU9	339403		TRUE	FALSE	FALSE	TRUE	1	1
Abca7	A0A1U7RAZ5;A0A1U8CG53;A0A3Q0DBN9;A0A3Q0DCH8;A0A3Q0DDB7	101837735	FALSE	FALSE	ABCA7	Q8IZY2	10347	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Tmem217	A0A1U7RB10	101832410	FALSE	FALSE	TMEM217	Q8N7C4	221468		TRUE	FALSE	FALSE	FALSE	1	0
Cd40	A0A1U7RB40;A0A1U8CMS3;A0A3Q0DFQ9	101822705	TRUE	TRUE	CD40	P25942	958	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Pltp	A0A1U7RB45	101825013	FALSE	FALSE	PLTP	P55058	5360	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Madcam1	A0A1U7RB55	101844424	FALSE	FALSE	MADCAM1	Q13477	8174		FALSE	TRUE	FALSE	TRUE	1	1
Svep1	A0A1U7RB65;A0A3Q0DB22;A0A3Q0DFU6	101841228	FALSE	FALSE	SVEP1	Q4LDE5	79987		FALSE	TRUE	FALSE	FALSE	1	0
Gjd4	A0A1U7RB66	101829835	FALSE	TRUE	GJD4	Q96KN9	219770		FALSE	TRUE	FALSE	TRUE	1	2
Plau	A0A1U7RBA7	101830372	TRUE	FALSE	PLAU	P00749	5328	1 - high confidence	FALSE	TRUE	TRUE	TRUE	4	1
Kcnk5	A0A1U7RBC7;A0A3Q0DCS9	101837013	FALSE	FALSE	KCNK5	O95279	8645		TRUE	FALSE	FALSE	TRUE	1	1
Pcdh9	A0A1U7RBG3;A0A1U8CGV4;A0A1U8CS99;A0A1U8CTB7	101835281	FALSE	TRUE	PCDH9	Q9HC56	5101	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Notch1	A0A1U7RBG7;A0A3Q0D8S5	101837819	TRUE	TRUE	NOTCH1	P46531	4851	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Entpd2	A0A1U7RBJ5	101826048	FALSE	TRUE	ENTPD2	Q9Y5L3	954	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
Cacna1b	A0A1U7RBN2;A0A3Q0D8P0;A0A3Q0D8P5;A0A3Q0DC54;A0A3Q0DCV7;A0A3Q0DCW3;A0A3Q0DD00;A0A3Q0DDZ3;A0A3Q0DDZ7	101836565	FALSE	TRUE	CACNA1B	Q00975	774		FALSE	TRUE	FALSE	TRUE	1	2
Fzd4	A0A1U7RBQ2	101839425	TRUE	TRUE	FZD4	Q9ULV1	8322	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Nox4	A0A1U7RBQ3;A0A1U8CWD9;A0A3Q0DG83;A0A3Q0DHI0	101841034	FALSE	FALSE	NOX4	Q9NPH5	50507		TRUE	FALSE	FALSE	TRUE	1	1
Ly6d	A0A1U7RBX1	101823240	TRUE	FALSE	LY6D	Q14210	8581		TRUE	TRUE	TRUE	TRUE	4	1
Gpc3	A0A1U7RC22	101844511	FALSE	TRUE	GPC3	P51654	2719		TRUE	FALSE	TRUE	TRUE	2	2
Mmp14	A0A1U7RC32	101828511	FALSE	TRUE	MMP14	P50281	4323		TRUE	FALSE	FALSE	TRUE	1	2
Izumo1r	A0A1U7RC80;A0A3Q0D977	101829115	FALSE	FALSE	IZUMO1R	A6ND01	390243		TRUE	TRUE	TRUE	TRUE	3	1
Tspan9	A0A1U7RC96;A0A1U8CHZ3;A0A1U8CUG9;A0A3Q0DDQ4	101836657	FALSE	TRUE	TSPAN9	O75954	10867	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Ppm1l	A0A1U7RCA4	101842920	FALSE	FALSE	PPM1L	Q5SGD2	151742	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Syt5	A0A1U7RCC3;A0A3Q0D9K6	101830472	FALSE	FALSE	SYT5	O00445	6861		FALSE	TRUE	FALSE	TRUE	1	1
Tmem150b	A0A1U7RCE4	101840141	FALSE	TRUE	TMEM150B	A6NC51	284417		TRUE	FALSE	FALSE	TRUE	1	2
Tmem178b	A0A1U7RCE6;A0A3Q0C8W9;A0A3Q0CE68	101841506	FALSE	FALSE	TMEM178B	H3BS89	100507421		TRUE	FALSE	FALSE	FALSE	1	0
Tas2r38	A0A1U7RCF0	101844780	FALSE	FALSE	TAS2R38	P59533	5726		TRUE	FALSE	FALSE	TRUE	1	1
Ptger2	A0A1U7RCF4;A0A3Q0CDA4;A0A3Q0CE92	101826580	FALSE	FALSE	PTGER2	P43116	5732	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Gpr137c	A0A1U7RCG6;A0A3Q0CCI9		FALSE	FALSE	GPR137C	Q8N3F9	283554		TRUE	FALSE	FALSE	FALSE	1	0
Itga10	A0A1U7RCH3;A0A1U8CIA4;A0A1U8CIK0;A0A1U8CL07;A0A3Q0DEA3	101841127	FALSE	TRUE	ITGA10	O75578	8515	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
Cdon	A0A1U7RCI4;A0A3Q0CD29;A0A3Q0CDC5	101841139	FALSE	TRUE	CDON	Q4KMG0	50937	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Chrna7	A0A1U7RCS5	101844432	FALSE	TRUE	CHRNA7	P36544			TRUE	FALSE	FALSE	TRUE	1	2
