Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
Kremen2	A0A1U7QVA9;A0A1U7R624	101836389	FALSE	TRUE	KREMEN2	Q8NCW0	79412		TRUE	FALSE	FALSE	TRUE	1	2
Slc27a5	A0A1U7QVB0	101824762	FALSE	TRUE	SLC27A5	Q9Y2P5	10998		FALSE	FALSE	FALSE	TRUE	0	2
Tnfrsf12a	A0A1U7QVB1	101837897	TRUE	TRUE	TNFRSF12A	Q9NP84	51330		FALSE	TRUE	TRUE	TRUE	3	2
Avpr1b	A0A1U7QVB6	101837620	FALSE	TRUE	AVPR1B	P47901	553		TRUE	FALSE	FALSE	TRUE	1	2
LOC101829578	A0A1U7QVC1	101829578	FALSE	TRUE	LOC101829578				FALSE	FALSE	FALSE	FALSE	0	1
Prrc2a	A0A1U7QVE5;A0A1U8CP34;A0A3Q0CAB7;A0A3Q0CE44	101844881	FALSE	TRUE	PRRC2A	P48634	7916		FALSE	FALSE	FALSE	TRUE	0	2
Nelfe	A0A1U7QVH4;A0A1U8CS18	101829948	FALSE	TRUE	NELFE	P18615	7936		FALSE	FALSE	FALSE	TRUE	0	2
Rac1	A0A1U7QVJ3;A0A3Q0D6L3	101841113	FALSE	TRUE	RAC1	P63000	5879		FALSE	FALSE	FALSE	TRUE	0	2
Map2k1	A0A1U7QVL0	101831139	FALSE	TRUE	MAP2K1	Q02750	5604		FALSE	FALSE	FALSE	TRUE	0	2
LOC101831232	A0A1U7QVL1;A0A1U8BWX1	101831232	FALSE	TRUE	LOC101831232				FALSE	FALSE	FALSE	FALSE	0	1
LOC101822444	A0A1U7QVL3	101822444	FALSE	TRUE	LOC101822444				FALSE	FALSE	FALSE	FALSE	0	1
Itga11	A0A1U7QVL9	101834992	FALSE	TRUE	ITGA11	Q9UKX5	22801	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
Avpr2	A0A1U7QVN5;A0A3Q0CE99;A0A3Q0CGK1	101832425	FALSE	TRUE	AVPR2	P30518	554		TRUE	FALSE	FALSE	TRUE	1	2
Daglb	A0A1U7QVP6;A0A1U8CJL8	101839591	FALSE	TRUE	DAGLB	Q8NCG7	221955		TRUE	FALSE	FALSE	TRUE	1	2
LOC101826885	A0A1U7QVQ4	101826885	FALSE	TRUE	LOC101826885				FALSE	FALSE	FALSE	FALSE	0	1
LOC101823134	A0A1U7QVQ6	101823134	FALSE	TRUE	LOC101823134				FALSE	FALSE	FALSE	FALSE	0	1
LOC101828461	A0A1U7QVQ9	101828461	FALSE	TRUE	LOC101828461				FALSE	FALSE	FALSE	FALSE	0	1
Lyve1	A0A1U7QVR3	101840558	FALSE	TRUE	LYVE1	Q9Y5Y7	10894		TRUE	FALSE	FALSE	TRUE	1	2
LOC101830602	A0A1U7QVR4	101830602	FALSE	TRUE	LOC101830602				FALSE	FALSE	FALSE	FALSE	0	1
LOC101831939	A0A1U7QVR8	101831939	FALSE	TRUE	LOC101831939				FALSE	FALSE	FALSE	FALSE	0	1
Swap70	A0A1U7QVR9	101842262	FALSE	TRUE	SWAP70	Q9UH65	23075		FALSE	FALSE	FALSE	TRUE	0	2
LOC101833512	A0A1U7QVS3;A0A3Q0CWS2	101833512	FALSE	TRUE	LOC101833512				FALSE	FALSE	FALSE	FALSE	0	1
LOC101834815	A0A1U7QVS8	101834815	FALSE	TRUE	LOC101834815				FALSE	FALSE	FALSE	FALSE	0	1
LOC101836113	A0A1U7QVT3	101836113	FALSE	TRUE	LOC101836113				FALSE	FALSE	FALSE	FALSE	0	1
LOC101825937	A0A1U7QVT4	101825937	FALSE	TRUE	LOC101825937				FALSE	FALSE	FALSE	FALSE	0	1
Kirrel	A0A1U7QVT5;A0A1U8CKB0;A0A3Q0D7V8	101842540	FALSE	TRUE	KIRREL				FALSE	FALSE	FALSE	FALSE	0	1
LOC101837434	A0A1U7QVT8	101837434	FALSE	TRUE	LOC101837434				FALSE	FALSE	FALSE	FALSE	0	1
LOC101827247	A0A1U7QVT9	101827247	FALSE	TRUE	LOC101827247				FALSE	FALSE	FALSE	FALSE	0	1
Ntrk1	A0A1U7QVU0;A0A1U7R5Y5;A0A3Q0D2U2	101843619	TRUE	TRUE	NTRK1	P04629	4914	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Neu3	A0A1U7QVU7	101822579	FALSE	TRUE	NEU3	Q9UQ49	10825		FALSE	FALSE	FALSE	TRUE	0	2
LOC101830875	A0A1U7QVU8	101830875	FALSE	TRUE	LOC101830875				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832724	A0A1U7QVV3	101832724	FALSE	TRUE	LOC101832724				FALSE	FALSE	FALSE	FALSE	0	1
Slc39a2	A0A1U7QVV5	101839442	FALSE	TRUE	SLC39A2	Q9NP94	29986		TRUE	FALSE	FALSE	TRUE	1	2
LOC101834026	A0A1U7QVV8	101834026	FALSE	TRUE	LOC101834026				FALSE	FALSE	FALSE	FALSE	0	1
LOC101829708	A0A1U7QVW1	101829708	FALSE	TRUE	LOC101829708				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832372	A0A1U7QVW5	101832372	FALSE	TRUE	LOC101832372				FALSE	FALSE	FALSE	FALSE	0	1
LOC101830301	A0A1U7QVX6	101830301	FALSE	TRUE	LOC101830301				FALSE	FALSE	FALSE	FALSE	0	1
LOC101831858	A0A1U7QVZ1	101831858	FALSE	TRUE	LOC101831858				FALSE	FALSE	FALSE	FALSE	0	1
Tmem27	A0A1U7QVZ2	101824263	FALSE	TRUE	TMEM27				FALSE	FALSE	FALSE	FALSE	0	1
Grpr	A0A1U7QVZ5	101826103	FALSE	TRUE	GRPR	P30550	2925		TRUE	FALSE	FALSE	TRUE	1	2
Shc1	A0A1U7QVZ6;A0A1U7R632	101841290	FALSE	TRUE	SHC1	P29353	6464		FALSE	FALSE	FALSE	TRUE	0	2
LOC101831612	A0A1U7QVZ8		FALSE	TRUE	LOC101831612				FALSE	FALSE	FALSE	FALSE	0	1
Il6	A0A1U7QW01	101839443	TRUE	TRUE	IL6	P05231	3569		FALSE	TRUE	FALSE	TRUE	2	2
Stom	A0A1U7QW08	101835802	FALSE	TRUE	STOM	P27105	2040		FALSE	FALSE	FALSE	TRUE	0	2
Ppp1r9b	A0A1U7QW23	101822853	FALSE	TRUE	PPP1R9B	Q96SB3	84687		FALSE	FALSE	FALSE	TRUE	0	2
Slc24a2	A0A1U7QW28;A0A1U8C8P5	101822847	FALSE	TRUE	SLC24A2	Q9UI40	25769		TRUE	FALSE	FALSE	TRUE	1	2
Tm2d1	A0A1U7QW49	101832195	FALSE	TRUE	TM2D1	Q9BX74	83941	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
LOC101844222	A0A1U7QW61	101844222	FALSE	TRUE	LOC101844222				FALSE	FALSE	FALSE	FALSE	0	1
LOC101829013	A0A1U7QW64	101829013	FALSE	TRUE	LOC101829013				FALSE	FALSE	FALSE	FALSE	0	1
Eqtn	A0A1U7QW65	101840657	FALSE	TRUE	EQTN	Q9NQ60	54586		TRUE	FALSE	FALSE	TRUE	1	2
LOC101824504	A0A1U7QW75	101824504	FALSE	TRUE	LOC101824504				FALSE	FALSE	FALSE	FALSE	0	1
LOC101825810	A0A1U7QW79	101825810	FALSE	TRUE	LOC101825810				FALSE	FALSE	FALSE	FALSE	0	1
Rnf114	A0A1U7QWA5	101843322	FALSE	TRUE	RNF114	Q9Y508	55905		FALSE	FALSE	FALSE	TRUE	0	2
Ano10	A0A1U7QWA8;A0A3Q0D6G6;A0A3Q0D9P6;A0A3Q0DAM1;A0A3Q0DAN5	101839411	FALSE	TRUE	ANO10	Q9NW15	55129		FALSE	FALSE	FALSE	TRUE	0	2
Asic3	A0A1U7QWB2;A0A3Q0CFU0;A0A3Q0CH18	101837308	FALSE	TRUE	ASIC3	Q9UHC3	9311		FALSE	FALSE	FALSE	TRUE	0	2
LOC101841688	A0A1U7QWC2	101841688	FALSE	TRUE	LOC101841688				FALSE	FALSE	FALSE	FALSE	0	1
Rpsa	A0A1U7QWC5	101824468	FALSE	TRUE	RPSA	P08865	3921		FALSE	FALSE	FALSE	TRUE	0	2
LOC101843022	A0A1U7QWC9	101843022	FALSE	TRUE	LOC101843022				FALSE	FALSE	FALSE	FALSE	0	1
Grid2	A0A1U7QWD2	101831142	FALSE	TRUE	GRID2	O43424	2895		TRUE	FALSE	FALSE	TRUE	1	2
LOC101823881	A0A1U7QWD4	101823881	FALSE	TRUE	LOC101823881				FALSE	FALSE	FALSE	FALSE	0	1
Myd88	A0A1U7QWE5	101828578	FALSE	TRUE	MYD88	Q99836	4615		FALSE	FALSE	FALSE	TRUE	0	2
LOC101824703	A0A1U7QWE8	101824703	FALSE	TRUE	LOC101824703				FALSE	FALSE	FALSE	FALSE	0	1
Osbpl2	A0A1U7QWG1	101841463	FALSE	TRUE	OSBPL2	Q9H1P3	9885		FALSE	FALSE	FALSE	TRUE	0	2
Nfkbia	A0A1U7QWG7	101835014	FALSE	TRUE	NFKBIA	P25963	4792		FALSE	FALSE	FALSE	TRUE	0	2
Best2	A0A1U7QWH0	101837118	FALSE	TRUE	BEST2	Q8NFU1	54831		TRUE	FALSE	FALSE	TRUE	1	2
Glrb	A0A1U7QWH2	101829091	FALSE	TRUE	GLRB	P48167	2743		TRUE	FALSE	FALSE	TRUE	1	2
Chrna4	A0A1U7QWI0	101823556	TRUE	TRUE	CHRNA4	P43681	1137		TRUE	TRUE	TRUE	TRUE	4	2
Fgg	A0A1U7QWI4;A0A1U7QZA0	101832727	TRUE	TRUE	FGG	P02679	2266		FALSE	TRUE	TRUE	TRUE	3	2
Krt19	A0A1U7QWJ5;A0A3Q0CFZ2	101826766	FALSE	TRUE	KRT19	P08727	3880		FALSE	FALSE	FALSE	TRUE	0	2
Tradd	A0A1U7QWK2;A0A3Q0D0N2	101844833	FALSE	TRUE	TRADD	Q15628	8717		FALSE	FALSE	FALSE	TRUE	0	2
Scarb1	A0A1U7QWL4;A0A1U7R6S4;A0A1U8CLL2	101843890	TRUE	TRUE	SCARB1	Q8WTV0	949	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
LOC101836177	A0A1U7QWM8	101836177	FALSE	TRUE	LOC101836177				FALSE	FALSE	FALSE	FALSE	0	1
Tm4sf20	A0A1U7QWM9	101832569	FALSE	TRUE	TM4SF20	Q53R12	79853		TRUE	FALSE	FALSE	TRUE	1	2
Hip1r	A0A1U7QWN3	101827179	FALSE	TRUE	HIP1R	O75146	9026		FALSE	FALSE	FALSE	TRUE	0	2
Apbb1	A0A1U7QWP8;A0A1U7R4S1;A0A1U7R786;A0A1U7RF93;A0A1U7RHM7	101825033	FALSE	TRUE	APBB1	O00213	322		FALSE	FALSE	FALSE	TRUE	0	2
LOC101829144	A0A1U7QWQ8	101829144	FALSE	TRUE	LOC101829144				FALSE	FALSE	FALSE	FALSE	0	1
LOC101830757	A0A1U7QWR2	101830757	FALSE	TRUE	LOC101830757				FALSE	FALSE	FALSE	FALSE	0	1
LOC101838296	A0A1U7QWS6	101838296	FALSE	TRUE	LOC101838296				FALSE	FALSE	FALSE	FALSE	0	1
Tmprss7	A0A1U7QWW6	101841623	FALSE	TRUE	TMPRSS7	Q7RTY8	344805		FALSE	FALSE	FALSE	TRUE	0	2
LOC101826275	A0A1U7QWX2	101826275	FALSE	TRUE	LOC101826275				FALSE	FALSE	FALSE	FALSE	0	1
LOC101836724	A0A1U7QWZ6	101836724	FALSE	TRUE	LOC101836724				FALSE	FALSE	FALSE	FALSE	0	1
Atat1	A0A1U7QX03;A0A1U8CQP2;A0A1U8CQV1;A0A1U8D128;A0A3Q0CG71;A0A3Q0CHD0	101826157	FALSE	TRUE	ATAT1				FALSE	FALSE	FALSE	FALSE	0	1
Slc26a5	A0A1U7QX04;A0A1U7R4I9;A0A1U7R757	101824725	FALSE	TRUE	SLC26A5	P58743	375611	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Flot1	A0A1U7QX06	101828351	TRUE	TRUE	FLOT1	O75955	10211		FALSE	FALSE	TRUE	TRUE	2	2
LOC101822945	A0A1U7QX21	101822945	FALSE	TRUE	LOC101822945				FALSE	FALSE	FALSE	FALSE	0	1
Col25a1	A0A1U7QX22;A0A1U7R7V9;A0A1U7RA43;A0A1U8CF71;A0A1U8CRL8;A0A3Q0D7C6;A0A3Q0DAM6;A0A3Q0DAN4;A0A3Q0DAN9;A0A3Q0DBK0;A0A3Q0DBK5;A0A3Q0DBK6;A0A3Q0DBL0;A0A3Q0DBL1;A0A3Q0DC93;A0A3Q0DC98	101824996	FALSE	TRUE	COL25A1	Q9BXS0	84570		FALSE	TRUE	FALSE	TRUE	1	2
Cavin2	A0A1U7QX40	101842637	FALSE	TRUE	CAVIN2	O95810	8436		FALSE	FALSE	FALSE	TRUE	0	2
Tes	A0A1U7QX50;A0A3Q0D985	101826393	FALSE	TRUE	TES	Q9UGI8	26136		FALSE	FALSE	FALSE	TRUE	0	2
Slc16a1	A0A1U7QX51	101837071	FALSE	TRUE	SLC16A1	P53985	6566		TRUE	FALSE	FALSE	TRUE	1	2
Gpr85	A0A1U7QX53	101829462	FALSE	TRUE	GPR85	P60893	54329		TRUE	FALSE	FALSE	TRUE	1	2
LOC101827390	A0A1U7QX73		FALSE	TRUE	LOC101827390				FALSE	FALSE	FALSE	FALSE	0	1
Usp4	A0A1U7QX76;A0A3Q0CY52;A0A3Q0CZ79	101840554	FALSE	TRUE	USP4	Q13107	7375		FALSE	FALSE	FALSE	TRUE	0	2
LOC101823035	A0A1U7QX77	101823035	FALSE	TRUE	LOC101823035				FALSE	FALSE	FALSE	FALSE	0	1
LOC101828694	A0A1U7QX79	101828694	FALSE	TRUE	LOC101828694				FALSE	FALSE	FALSE	FALSE	0	1
Kcnc4	A0A1U7QX82;A0A1U7QZY6	101824969	FALSE	TRUE	KCNC4	Q03721	3749		FALSE	FALSE	FALSE	TRUE	0	2
Mpz	A0A1U7QX97		FALSE	TRUE	MPZ	P25189	4359	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101842675	A0A1U7QXA1	101842675	FALSE	TRUE	LOC101842675				FALSE	FALSE	FALSE	FALSE	0	1
Tas1r2	A0A1U7QXC5	101837989	FALSE	TRUE	TAS1R2	Q8TE23	80834		TRUE	FALSE	FALSE	TRUE	1	2
LOC101828497	A0A1U7QXF7	101828497	FALSE	TRUE	LOC101828497				FALSE	FALSE	FALSE	FALSE	0	1
LOC101842440	A0A1U7QXF8	101842440	FALSE	TRUE	LOC101842440				FALSE	FALSE	FALSE	FALSE	0	1
LOC101844305	A0A1U7QXG1;A0A1U8CDD8	101844305	FALSE	TRUE	LOC101844305				FALSE	FALSE	FALSE	FALSE	0	1
LOC101829832	A0A1U7QXG3	101829832	FALSE	TRUE	LOC101829832				FALSE	FALSE	FALSE	FALSE	0	1
LOC101823036	A0A1U7QXG5		FALSE	TRUE	LOC101823036				FALSE	FALSE	FALSE	FALSE	0	1
Amer1	A0A1U7QXG6	101836474	FALSE	TRUE	AMER1	Q5JTC6	139285		FALSE	FALSE	FALSE	TRUE	0	2
Epha6	A0A1U7QXH1	101824273	FALSE	TRUE	EPHA6	Q9UF33	285220		TRUE	FALSE	FALSE	TRUE	1	2
Gjd2	A0A1U7QXH5	101843028	FALSE	TRUE	GJD2	Q9UKL4	57369		TRUE	TRUE	FALSE	TRUE	2	2
LOC101835517	A0A1U7QXI3	101835517	FALSE	TRUE	LOC101835517				FALSE	FALSE	FALSE	FALSE	0	1
Mcts1	A0A1U7QXK0	101843897	FALSE	TRUE	MCTS1	Q9ULC4	28985		FALSE	FALSE	FALSE	TRUE	0	2
LOC101842267	A0A1U7QXP7		FALSE	TRUE	LOC101842267				FALSE	FALSE	FALSE	FALSE	0	1
LOC101822508	A0A1U7QXR9	101822508	FALSE	TRUE	LOC101822508				FALSE	FALSE	FALSE	FALSE	0	1
Gng7	A0A1U7QXU6	101824998	FALSE	TRUE	GNG7	O60262	2788		FALSE	FALSE	FALSE	TRUE	0	2
LOC101838353	A0A1U7QXV3	101838353	FALSE	TRUE	LOC101838353				FALSE	FALSE	FALSE	FALSE	0	1
Zdhhc20	A0A1U7QXV4;A0A1U8BZQ5;A0A1U8BZQ9;A0A1U8BZR1;A0A1U8BZR6;A0A1U8C2T5;A0A1U8CA95;A0A1U8CAV9;A0A1U8CAW4	101828555	FALSE	TRUE	ZDHHC20	Q5W0Z9	253832		FALSE	FALSE	FALSE	TRUE	0	2
Lgr5	A0A1U7QXY0	101840038	FALSE	TRUE	LGR5	O75473	8549		TRUE	FALSE	FALSE	TRUE	1	2
Cnot2	A0A1U7QXY3;A0A1U8CC21;A0A3Q0D545;A0A3Q0D9D4	101841916	FALSE	TRUE	CNOT2	Q9NZN8	4848		FALSE	FALSE	FALSE	TRUE	0	2
Bsg	A0A1U7QXY5;A0A1U7R8L7;A0A3Q0DCG5	101841926	FALSE	TRUE	BSG	P35613	682	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101823146	A0A1U7QXZ1	101823146	FALSE	TRUE	LOC101823146				FALSE	FALSE	FALSE	FALSE	0	1
Flot2	A0A1U7QY23;A0A1U8C2W7;A0A1U8C2X5	101833169	FALSE	TRUE	FLOT2	Q14254	2319		FALSE	TRUE	FALSE	TRUE	1	2
LOC101824207	A0A1U7QY27	101824207	FALSE	TRUE	LOC101824207				FALSE	FALSE	FALSE	FALSE	0	1
Aqp9	A0A1U7QY33	101831056	FALSE	TRUE	AQP9	O43315	366		TRUE	FALSE	FALSE	TRUE	1	2
Traf7	A0A1U7QY62;A0A1U8CCI1;A0A1U8CCL8;A0A1U8CN31;A0A1U8CNZ3;A0A3Q0D9L2;A0A3Q0DA77	101831078	FALSE	TRUE	TRAF7	Q6Q0C0	84231		FALSE	FALSE	FALSE	TRUE	0	2
S1pr1	A0A1U7QY64	101830449	TRUE	TRUE	S1PR1	P21453	1901	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
LOC101835870	A0A1U7QY71	101835870	FALSE	TRUE	LOC101835870				FALSE	FALSE	FALSE	FALSE	0	1
Plppr5	A0A1U7QY79;A0A3Q0CXC4	101835339	FALSE	TRUE	PLPPR5	Q32ZL2	163404		TRUE	FALSE	FALSE	TRUE	1	2
Slc51b	A0A1U7QY80	101825227	FALSE	TRUE	SLC51B	Q86UW2	123264		TRUE	FALSE	FALSE	TRUE	1	2
Vasn	A0A1U7QY91	101843085	TRUE	TRUE	VASN	Q6EMK4	114990	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Rab11a	A0A1U7QY95	101829175	FALSE	TRUE	RAB11A	P62491	8766		FALSE	FALSE	FALSE	TRUE	0	2
Efna5	A0A1U7QYA5;A0A1U7R0Y0	101828475	TRUE	TRUE	EFNA5	P52803	1946	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Grm3	A0A1U7QYC4	101842648	FALSE	TRUE	GRM3	Q14832	2913		TRUE	FALSE	FALSE	TRUE	1	2
LOC101840075	A0A1U7QYF8	101840075	FALSE	TRUE	LOC101840075				FALSE	FALSE	FALSE	FALSE	0	1
Ubac1	A0A1U7QYG0	101842553	FALSE	TRUE	UBAC1	Q9BSL1	10422		FALSE	FALSE	FALSE	TRUE	0	2
Traf2	A0A1U7QYG6;A0A1U8CTM8;A0A3Q0DDX7	101823322	FALSE	TRUE	TRAF2	Q12933	7186		FALSE	FALSE	FALSE	TRUE	0	2
Znf174	A0A1U7QYH4	101841918	FALSE	TRUE	ZNF174	Q15697	7727		FALSE	FALSE	FALSE	TRUE	0	2
LOC101824357	A0A1U7QYI7	101824357	FALSE	TRUE	LOC101824357				FALSE	FALSE	FALSE	FALSE	0	1
Gpi	A0A1U7QYI9	101830188	FALSE	TRUE	GPI	P06744	2821	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
LOC101832294	A0A1U7QYJ0	101832294	FALSE	TRUE	LOC101832294				FALSE	FALSE	FALSE	FALSE	0	1
LOC101826193	A0A1U7QYJ2	101826193	FALSE	TRUE	LOC101826193				FALSE	FALSE	FALSE	FALSE	0	1
LOC101827505	A0A1U7QYJ7	101827505	FALSE	TRUE	LOC101827505				FALSE	FALSE	FALSE	FALSE	0	1
Lsr	A0A1U7QYK1;A0A1U7R8K3	101834128	FALSE	TRUE	LSR	Q86X29	51599		FALSE	FALSE	FALSE	TRUE	0	2
LOC101831140	A0A1U7QYK7	101831140	FALSE	TRUE	LOC101831140				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832991	A0A1U7QYL2	101832991	FALSE	TRUE	LOC101832991				FALSE	FALSE	FALSE	FALSE	0	1
LOC101834558	A0A1U7QYL7	101834558	FALSE	TRUE	LOC101834558				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832436	A0A1U7QYM8	101832436	FALSE	TRUE	LOC101832436				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832295	A0A1U7QYP3	101832295	FALSE	TRUE	LOC101832295				FALSE	FALSE	FALSE	FALSE	0	1
LOC101843416	A0A1U7QYQ2	101843416	FALSE	TRUE	LOC101843416				FALSE	FALSE	FALSE	FALSE	0	1
Pkp2	A0A1U7QYS4;A0A3Q0CY58	101830795	FALSE	TRUE	PKP2	Q99959	5318		FALSE	FALSE	FALSE	TRUE	0	2
Cldn19	A0A1U7QYS7	101844698	FALSE	TRUE	CLDN19	Q8N6F1	149461		TRUE	FALSE	FALSE	TRUE	1	2
LOC101824825	A0A1U7QYT8	101824825	FALSE	TRUE	LOC101824825				FALSE	FALSE	FALSE	FALSE	0	1
LOC101831649	A0A1U7QYT9	101831649	FALSE	TRUE	LOC101831649				FALSE	FALSE	FALSE	FALSE	0	1
Ppp3ca	A0A1U7QYU2;A0A1U7R8U7	101838431	FALSE	TRUE	PPP3CA	Q08209	5530		FALSE	FALSE	FALSE	TRUE	0	2
Slc6a9	A0A1U7QYV9;A0A1U8CHE4;A0A3Q0D8V8;A0A3Q0DD46	101833453	FALSE	TRUE	SLC6A9	P48067	6536	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Pi4ka	A0A1U7QYW6	101823835	FALSE	TRUE	PI4KA	P42356	5297		FALSE	FALSE	FALSE	TRUE	0	2
LOC101829780	A0A1U7QYX2		FALSE	TRUE	LOC101829780				FALSE	FALSE	FALSE	FALSE	0	1
Adi1	A0A1U7QYX8	101837546	FALSE	TRUE	ADI1	Q9BV57	55256		FALSE	FALSE	FALSE	TRUE	0	2
LOC101842022	A0A1U7QYX9	101842022	FALSE	TRUE	LOC101842022				FALSE	FALSE	FALSE	FALSE	0	1
Lamp3	A0A1U7QYY0;A0A3Q0CYA8	101828652	FALSE	TRUE	LAMP3	Q9UQV4	27074	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101833995	A0A1U7QYY4;A0A3Q0CHZ1	101833995	FALSE	TRUE	LOC101833995				FALSE	FALSE	FALSE	FALSE	0	1
Sri	A0A1U7QYZ8;A0A1U8CU39	101828940	FALSE	TRUE	SRI	P30626	6717		FALSE	FALSE	FALSE	TRUE	0	2
LOC101831081	A0A1U7QZ09	101831081	FALSE	TRUE	LOC101831081				FALSE	FALSE	FALSE	FALSE	0	1
Dab2ip	A0A1U7QZ18;A0A1U7R912;A0A1U8CDG0;A0A1U8CDG5;A0A1U8CDJ2;A0A1U8CG87;A0A1U8CNZ5;A0A1U8CNZ8;A0A1U8CPW8;A0A1U8CPX3;A0A3Q0DAV6	101834130	FALSE	TRUE	DAB2IP	Q5VWQ8	153090		FALSE	FALSE	FALSE	TRUE	0	2
LOC101842548	A0A1U7QZ28	101842548	FALSE	TRUE	LOC101842548				FALSE	FALSE	FALSE	FALSE	0	1
LOC101834290	A0A1U7QZ43	101834290	FALSE	TRUE	LOC101834290				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832309	A0A1U7QZ45	101832309	FALSE	TRUE	LOC101832309				FALSE	FALSE	FALSE	FALSE	0	1
Kcna1	A0A1U7QZ53	101833291	TRUE	TRUE	KCNA1	Q09470	3736		FALSE	FALSE	TRUE	TRUE	2	2
LOC101841486	A0A1U7QZ63;A0A1U7R6Z3;A0A1U7R961;A0A1U8CDS2;A0A1U8CDU7;A0A1U8CP94;A0A1U8CQ76	101841486	FALSE	TRUE	LOC101841486				FALSE	FALSE	FALSE	FALSE	0	1
Ivl	A0A1U7QZ86	101830090	FALSE	TRUE	IVL	P07476	3713		FALSE	FALSE	FALSE	TRUE	0	2
Pdgfc	A0A1U7QZ90	101829713	TRUE	TRUE	PDGFC	Q9NRA1	56034		FALSE	FALSE	TRUE	TRUE	2	2
Sacm1l	A0A1U7QZ92	101835803	FALSE	TRUE	SACM1L				FALSE	FALSE	FALSE	FALSE	0	1
LOC101835836	A0A1U7QZ97	101835836	FALSE	TRUE	LOC101835836				FALSE	FALSE	FALSE	FALSE	0	1
Myadm	A0A1U7QZ98	101836151	FALSE	TRUE	MYADM	Q96S97	91663		TRUE	FALSE	FALSE	TRUE	1	2
LOC101840561	A0A1U7QZA5	101840561	FALSE	TRUE	LOC101840561				FALSE	FALSE	FALSE	FALSE	0	1
LOC101830020	A0A1U7QZB1	101830020	FALSE	TRUE	LOC101830020				FALSE	FALSE	FALSE	FALSE	0	1
Gja8	A0A1U7QZD0	101840315	FALSE	TRUE	GJA8	P48165	2703		FALSE	TRUE	FALSE	TRUE	1	2
LOC101830798	A0A1U7QZH8	101830798	FALSE	TRUE	LOC101830798				FALSE	FALSE	FALSE	FALSE	0	1
Eprs	A0A1U7QZH9	101831698	FALSE	TRUE	EPRS				FALSE	FALSE	FALSE	FALSE	0	1
Mfsd2a	A0A1U7QZI6;A0A3Q0DDP6;A0A3Q0DEG4;A0A3Q0DFH0	101827452	FALSE	TRUE	MFSD2A	Q8NA29	84879		TRUE	FALSE	FALSE	TRUE	1	2
Cdh1	A0A1U7QZI8;A0A3Q0CVV1	101836544	FALSE	TRUE	CDH1	P12830	999	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
Rhbdl2	A0A1U7QZJ4;A0A3Q0DEK4	101830022	FALSE	TRUE	RHBDL2	Q9NX52	54933		TRUE	FALSE	FALSE	TRUE	1	2
Fam107a	A0A1U7QZL2;A0A1U8CCY7	101831675	FALSE	TRUE	FAM107A	O95990	11170		FALSE	FALSE	FALSE	TRUE	0	2
Irs1	A0A1U7QZL7	101832053	FALSE	TRUE	IRS1	P35568	3667		FALSE	FALSE	FALSE	TRUE	0	2
Slc1a3	A0A1U7QZP9	101836629	TRUE	TRUE	SLC1A3	P43003	6507	2 - putative	TRUE	TRUE	TRUE	TRUE	5	2
St14	A0A1U7QZQ4;A0A3Q0DDU1;A0A3Q0DEJ7	101833628	FALSE	TRUE	ST14	Q9Y5Y6	6768	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
LOC101836990	A0A1U7QZR2	101836990	FALSE	TRUE	LOC101836990				FALSE	FALSE	FALSE	FALSE	0	1
Itgb8	A0A1U7QZR5;A0A1U8CLJ9	101841399	TRUE	TRUE	ITGB8	P26012	3696	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Abca1	A0A1U7QZR7;A0A3Q0CW73;A0A3Q0D1E1	101838333	TRUE	TRUE	ABCA1	O95477	19	2 - putative	TRUE	FALSE	TRUE	TRUE	4	2
LOC101823205	A0A1U7QZT2	101823205	FALSE	TRUE	LOC101823205				FALSE	FALSE	FALSE	FALSE	0	1
Cd40lg	A0A1U7QZU3	101834854	TRUE	TRUE	CD40LG	P29965	959	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
